,R05_07_N_CO201,R05_07_N_FCI01_1,R05_07_N_MVV01,R05_07_N_TRU01,R05_07_V_CO201,R05_07_V_FCI01_1,R05_07_V_MVV01,R05_07_V_TRU01,HTR9_VEN01_TI01,HTR9_VES01_AZ01,HTR9_VES01_SI01,HTR9_VES01_SV01,HTR9_VES01_TUD01
2025-08-11 07:30:00+00:00,647.9433333,63.27692308,0,24.04363636,612.8451282,61.62974359,0,23.6,16.93230769,109.8323333,527.7632051,31.07002997,16.24919281
2025-08-11 07:35:00+00:00,648.1662338,64.06837607,0,24.085,607.8979798,62.98383838,0,23.6,17.04105263,111.028,399.1957778,31.74,16.38
2025-08-11 07:40:00+00:00,652.2752941,65.98571429,0,24.03071429,619.1943734,61.91955359,0,23.62,17.06016667,111.9688889,252.6335744,32.25,16.59
2025-08-11 07:45:00+00:00,645.5866667,69.22666667,0,24.14,612.1310601,62.29600302,0,23.7,16.96,113.2444444,373.0151859,32.97,16.4
2025-08-11 07:50:00+00:00,650.3333333,73.33333333,0,24.13333333,622.5733333,65.66666667,0,23.76666667,16.96666667,114.5333333,401.3833333,33.7,16.4
2025-08-11 07:55:00+00:00,683.7914286,73.00888889,0,23.94928571,662.2464646,62.53535354,0,23.77714286,17.12888889,116.0101515,564.6323879,34.4865,16.86267677
2025-08-11 08:00:00+00:00,675.3597742,72.43499484,0,24.056,657.8266667,63.88916667,0,23.69090909,17.30583333,116.9536813,432.2512383,34.96849817,17.18928571
2025-08-11 08:05:00+00:00,662.075,79.4,0,24.24,637.1766667,64.03735632,0,23.8,17.03,118.65,536.5713333,35.8,16.92
2025-08-11 08:10:00+00:00,660.775,87.08571429,0,24.225,620,64.81538462,0,23.8,16.98005348,119.8018781,630.1167886,36.3232967,16.99147253
2025-08-11 08:15:00+00:00,655.375,89.875,0,24.29166667,608.7045455,65.18181818,0,23.8,17.11163683,120.7922115,613.12425,36.83346154,17.29271465
2025-08-11 08:20:00+00:00,654.780615,99.36,0,24.3,615.8644322,64.68831123,0,23.8,17.32565517,122.0336264,373.3542692,37.41576923,17.34471429
2025-08-11 08:25:00+00:00,656.7612045,105.3542081,0,24.26,621.0261531,62.63044976,0,23.8,17.96098462,123.5535065,177.38386,38.116,17.252
2025-08-11 08:30:00+00:00,664.8488889,109.502381,0,24.2,627.7557018,62.44210526,0,23.8,17.52527273,125.0031746,202.7501111,38.72571429,16.98142857
2025-08-11 08:35:00+00:00,657.5585859,116.3383333,0,24.2,625.0433333,63.16666667,0,23.8,17.304,126.5414286,218.3173556,39.44571429,17.09257143
2025-08-11 08:40:00+00:00,647.1366758,119.6145455,0,24.265,609.9541063,64.58855835,0,23.8,17.3,127.5352381,355.0384267,39.86190476,17.07790476
2025-08-11 08:45:00+00:00,646.96,126.9333333,0,24.05,616.6952381,60.87272727,0,23.9,17.3,129.1566667,427.8328571,40.50727273,16.92138462
2025-08-11 08:50:00+00:00,647.06,132.7,0,24.275,635.22,62.44,0,23.84,17.39333333,130.7775,599.1102182,41.1175,17.09428571
2025-08-11 08:55:00+00:00,649.9452101,144.8102564,0,24.14,642.5493206,63.09108852,0,23.8,17.58749425,131.8602222,624.0056549,41.45155556,17.27506494
2025-08-11 09:00:00+00:00,643.6138889,149.8571429,0,24.272,628.7118919,62.70324324,0,23.88,17.69081081,133.3601905,278.690994,42.06109524,17.43574675
2025-08-11 09:05:00+00:00,640.6458333,157.1354167,0,24.34833333,616.9882612,63.06788194,0,23.9,17.7,134.25,206.6876058,42.4,17.6
2025-08-11 09:10:00+00:00,637.7227941,170.1104762,0,24.3,616.4169643,63.92767857,0,23.9,17.76011625,135.8017063,344.0192587,42.89056349,17.77163333
2025-08-11 09:15:00+00:00,633.0690134,176.0891223,0,24.34,611.9676883,62.89891631,0,23.864,17.74503991,136.8791298,513.0613822,43.2621756,17.57257143
2025-08-11 09:20:00+00:00,628.6,189.3490196,0,24.225,613.110051,61.13455378,0,23.84,17.50599034,139.2342418,631.8976486,44.0094359,17.67681319
2025-08-11 09:25:00+00:00,625.4028846,192.5657343,0,24.12571429,615.6719807,62.27560386,0,23.82571429,17.15191919,140.8741667,168.2288827,44.56833333,17.6702381
2025-08-11 09:30:00+00:00,627.097869,197.7261294,0,24.0392381,619.7277389,63.07493839,0,23.74210317,17,142.308,129.4154469,44.96666667,17.522
2025-08-11 09:35:00+00:00,630.8298643,196.3002564,0,24.1,617.3909091,62.27407407,0,23.8,16.88666667,144.14,173.2471861,45.40333333,17.545
2025-08-11 09:40:00+00:00,626.4168421,201.3722807,0,24.206,597.6368421,61.65789474,0,23.8,16.72,145.943,259.244193,45.8925,17.5
2025-08-11 09:45:00+00:00,620.3466667,211.35,0,24.1325,592.7377778,62.58666667,0,23.8,16.61101754,147.4553846,442.5419111,46.24923077,17.58307692
2025-08-11 09:50:00+00:00,616.8588235,220.6875,0,24.2,580.9888889,62.77350427,0,23.8,16.47333333,149.4566667,793.2662238,46.75333333,17.705
2025-08-11 09:55:00+00:00,617.9078947,223.8111111,0,24.10625,585.7125506,62.24089069,0,23.75,16.8075,150.7428571,712.6184211,47.00555556,18.1125
2025-08-11 10:00:00+00:00,618.4125,220.2,0,24.02,582.8888889,63,0,23.7,17,152.3593333,483.0042634,47.33555556,18.88986667
2025-08-11 10:05:00+00:00,618.7538462,222.56,0,23.918,583.3100529,62.39441708,0,23.75857143,16.92498169,154.1831746,486.0486007,47.68952381,18.75942857
2025-08-11 10:10:00+00:00,623.6742857,225.55,0,23.98,599.8445055,59.76263736,0,23.8,16.78117483,155.7870707,341.2454194,47.97409091,18.42266667
2025-08-11 10:15:00+00:00,615,229.8698413,0,24.12933333,602.6571154,62.935,0,23.73416667,16.86666667,157.7167857,382.9813636,48.28466667,18.56125
2025-08-11 10:20:00+00:00,603.6863158,234.378268,0,24.15142857,590.8343684,62.90039005,0,23.834,16.75907692,158.94,420.298799,48.48,18.534
2025-08-11 10:25:00+00:00,588.9481074,243.775,0,24.025,601.0727273,62.70909091,0,23.9,16.79111111,161.2971429,528.9891455,48.792,18.492
2025-08-11 10:30:00+00:00,577.8,245.1891775,0,23.91333333,592.1674208,62.84444444,0,23.9,16.99222222,163.1102857,682.8288718,49.01714286,18.31325
2025-08-11 10:35:00+00:00,568.4437719,240.5888503,0,24.04,592.0212121,60.58181818,0,23.9,17.01878788,165.0725,501.1510303,49.26111111,18.70333333
2025-08-11 10:40:00+00:00,567.263065,241.85,0,24.00666667,590.4985185,62.22357143,0,23.9,17.29490476,166.5256566,346.7148593,49.41717172,18.92349495
2025-08-11 10:45:00+00:00,562.0757576,241.1522436,0,24,585.8419471,61.29867788,0,23.8625,17.271875,168.2,354.8337344,49.55,18.9625
2025-08-11 10:50:00+00:00,561.8222222,239.9142857,0,24,588.6307692,61.38571429,0,23.8,17.24690058,170.2742857,424.5986222,49.74392857,18.90785714
2025-08-11 10:55:00+00:00,561.115508,241.6626263,0,23.98,583.5563636,61.2784689,0,23.882,17.30615385,172.1407143,395.7146857,49.86,19.0428
2025-08-11 11:00:00+00:00,566.2,239.5777778,0,23.84,584.5954545,61.41818182,0,23.9,17.22,173.8788889,350.6184933,49.9,18.9475
2025-08-11 11:05:00+00:00,566.7961601,233.6888889,0,24.047,578.1821747,62.29554348,0,23.9,17.27308924,175.4541558,325.1158291,49.97402597,18.85876623
2025-08-11 11:10:00+00:00,568.2489286,238.6528349,0,24.02,574.4910031,62.42768652,0,23.82,17.29575172,177.6297727,369.6203945,50.004,18.506
2025-08-11 11:15:00+00:00,568.9620639,241.2683575,0,24.05142857,573.0640828,62.83302253,0,23.85138889,17.20218648,179.0351282,350.788975,50.05878788,18.44824359
2025-08-11 11:20:00+00:00,571.6169935,239.4553846,0,24.096,569.8087045,62.6294197,0,23.9,17.1,181.1922222,338.5560405,50.07222222,18.53325397
2025-08-11 11:25:00+00:00,583.55,241.4,0,24.05,576.7782857,61.592,0,23.9,17.14638462,183.166,395.2956514,50,18.91
2025-08-11 11:30:00+00:00,583.3717532,242.532381,0,24.1,580.2117167,61.21497537,0,23.9,17.17850246,184.2180556,429.8045864,50,18.87561818
2025-08-11 11:35:00+00:00,590.2846405,249,0,24.2,574.0425,61.81153846,0,23.9,17.17173077,186.835119,694.084675,49.92842262,18.58964286
2025-08-11 11:40:00+00:00,596.5055556,257.0928571,0,24.0875,583.4909091,61.87990196,0,23.9,17.11833333,188.6280519,961.6941858,49.82,18.78
2025-08-11 11:45:00+00:00,599.2988636,257.9567677,0,24.08,581.2288889,61.8,0,23.94,17.24672727,190.0966667,869.2792593,49.73,19.18
2025-08-11 11:50:00+00:00,595.4622222,256.9142857,0,24.16,580.9665072,61.39904306,0,23.9,17.21818182,192.5826667,415.9067273,49.56,19.58
2025-08-11 11:55:00+00:00,592.6168067,255.3818182,0,24.12,581.2914815,61.91428571,0,23.9,17.26545455,194.4942857,473.1000455,49.36,19.52228571
2025-08-11 12:00:00+00:00,588.4184615,261.0307692,0,24.08,580.5427273,61.95,0,23.98,17.157,196.0956818,731.1202175,49.22,19.654
2025-08-11 12:05:00+00:00,589,266,0,24.1,581,62,0,24,17.1,197.9133333,442.7383304,48.98,19.36
2025-08-11 12:10:00+00:00,587.7166667,267.1272727,0,24.125,586.5835954,62.05555556,0,24,17.19359649,199.8014286,638.2894656,48.74,19.36
2025-08-11 12:15:00+00:00,586.1502375,268.7183333,0,24.16666667,592.9705776,61.90448519,0,24,17.18132867,200.4346667,811.958009,48.67066667,19.42685315
2025-08-11 12:20:00+00:00,584.7,270.3828947,0,24.09333333,590.5122931,60.80517895,0,24,17.2494697,202.4708333,588.0752924,48.3447619,19.43211538
2025-08-11 12:25:00+00:00,584.0107895,278.0603846,0,24.04,586.1761251,60.25239234,0,24,17.24454545,204.964026,569.8773253,47.94371429,19.67845455
2025-08-11 12:30:00+00:00,579.4671739,278.4206349,0,24.1,584.334375,60.77790955,0,24,17.01463134,206.1911616,370.5630856,47.69885732,19.56992424
2025-08-11 12:35:00+00:00,578.1252137,282.3,0,24.1,583.6,61,0,23.94,16.8,208.2589286,315.7634545,47.324,19.50868571
2025-08-11 12:40:00+00:00,576.890873,284.4309745,0,24.1,582.3490717,61.05683442,0,23.92252381,16.80841071,209.4871111,311.0747238,47.08309091,19.55942222
2025-08-11 12:45:00+00:00,576.1121212,282.6666667,0,24.00333333,580.0181818,60.39230769,0,24,16.9,211.6714286,346.6006667,46.57714286,19.40571429
2025-08-11 12:50:00+00:00,574.0054585,288.3469207,0,24,578.697619,60.75569444,0,24,16.92071637,212.4431111,319.238428,46.36583333,19.44933333
2025-08-11 12:55:00+00:00,575.1045276,291.8202381,0,24.04181818,579.0759176,60.85013646,0,23.99818182,16.96771535,213.8592075,297.9464064,46.02160606,19.537338
2025-08-11 13:00:00+00:00,575.0527778,295.0089744,0,24.05333333,579.3096296,60.94555556,0,23.95214286,16.99272727,216.5436111,247.9664058,45.4,19.40469841
2025-08-11 13:05:00+00:00,569.9761722,293.3485714,0,24,577.1357864,60.37726424,0,23.89055556,16.91885522,217.6571429,242.3483715,45.09047619,19.3784127
2025-08-11 13:10:00+00:00,576.9288889,296.5192308,0,23.94,575.3458824,61.20962567,0,23.9,16.9,219.8795,280.0628036,44.44583333,19.099
2025-08-11 13:15:00+00:00,576.42,293.6444444,0,24.06,577.4923077,61.30769231,0,23.9,17.05692308,221.4866667,359.6546154,43.92,19.22
2025-08-11 13:20:00+00:00,579.4465983,291.875,0,24.03714286,572.0895299,61.39551282,0,23.96285714,17.14925214,222.5162698,399.3231346,43.5734127,19.25928571
2025-08-11 13:25:00+00:00,574.2653394,289.9123077,0,24,571.0151091,61,0,23.98,17.08708379,223.7016667,392.9000674,43.21542857,19.21879365
2025-08-11 13:30:00+00:00,560.3881818,294.7938354,0,23.98,582.0493506,60.49636364,0,23.90666667,17.07870833,225.5375,374.5563922,42.58984127,19.55872727
2025-08-11 13:35:00+00:00,551.0117647,287.55,0,23.9,574.2549288,61.65128205,0,23.9,17.17884615,227.0894286,360.0637738,42.03057143,19.66
2025-08-11 13:40:00+00:00,544.8392157,286.9241758,0,23.9,561.2264423,61.07222222,0,23.9,17,228.5828571,347.329875,41.50285714,19.3
2025-08-11 13:45:00+00:00,540.1957265,288.4444444,0,23.9,549.2697479,61.48952381,0,23.9,17.00555556,229.9385,358.1469394,40.98077922,19.419
2025-08-11 13:50:00+00:00,535.3364286,280.183042,0,23.9,543.102381,61.82063492,0,23.9,17.1,231.6081818,414.6400354,40.30127273,19.356
2025-08-11 13:55:00+00:00,531.7917949,276.7709091,0,23.99,536.7844156,62,0,23.908,17.04948551,233.0326667,546.7440574,39.747,19.19823333
2025-08-11 14:00:00+00:00,527.3819444,188.4703297,0,23.93333333,533.5846154,62.73333333,0,24,16.77676768,234.12,674.9749487,39.28333333,19.36766667
2025-08-11 14:05:00+00:00,521.2780749,64.20681818,0,24,530.4285714,65.48727273,0,24,15.13861472,235.725,586.5843333,38.6,20.048
2025-08-11 14:10:00+00:00,518.5297833,60.67602241,0,24.05892857,528.5415436,66.46611352,0,24,14.74975469,236.668,612.389919,38.166,20.084
2025-08-11 14:15:00+00:00,517.9886364,60.97058824,0,24.1,527.1904042,66.40667046,0,24,14.8948046,238.3,388.3428749,37.4,19.9
2025-08-11 14:20:00+00:00,518.2244444,60.80339181,0,24.13333333,525.6558301,66.15099624,0,24.04785714,15.09011757,238.7921795,346.9619558,37.16199634,19.8232381
2025-08-11 14:25:00+00:00,517.8947368,57.36031746,0,24.1975,522.957914,63.50270911,0,24.1,15.98389744,240.42,296.4571694,36.38222222,20.13111111
2025-08-11 14:30:00+00:00,517.0342857,60.80714286,0,24.2,522.6809635,66.40637141,0,24.1,17.69,241.8104274,284.6997929,35.72115385,19.89370629
2025-08-11 14:35:00+00:00,514.1818182,60.36666667,0,24.2,522.2204444,66.14688889,0,24.1,18.41854035,243.4163889,272.8935309,34.885,19.7025
2025-08-11 14:40:00+00:00,513.6124444,60.1378882,0,24.2,521.5999486,66.31517232,0,24.1,18.12543882,243.925035,275.4424899,34.60666667,19.70985714
2025-08-11 14:45:00+00:00,512.5647059,59.80257576,0,24.2,509.0380952,66.07342657,0,24.1,16.23895238,245.856,237.250321,33.6,20.044
2025-08-11 14:50:00+00:00,511.6585714,59.47020202,0,24.2,494.9763323,66.04182692,0,24.1,15.99536713,247.1978333,210.4088387,32.8845,19.84839683
2025-08-11 14:55:00+00:00,510.404902,59.41176471,0,24.2,493.6038889,66.63570332,0,24.1,15.97750064,248.1781818,213.8877085,32.36015152,19.86984382
2025-08-11 15:00:00+00:00,509.3477273,55.875,0,24.28,492.7933333,66.77333333,0,24.02,17.28356364,249.52,224.3180867,31.56888889,20.02444444
2025-08-11 15:05:00+00:00,506.2735854,61.27032828,0,24.2,491.7398256,66.08737405,0,24.1,18.31411974,250.3375,213.517365,31.07916667,20.09269231
2025-08-11 15:10:00+00:00,507.1947033,61.28245614,0,24.2,490.0949495,66.98686869,0,24.1,18.42358586,251.5551429,193.5629646,30.403,19.88176823
2025-08-11 15:15:00+00:00,505.8043201,60.0742735,0,24.2,489.2852093,66.80500937,0,24.1,16.8232861,252.4622222,187.9580444,29.86266667,19.78257778
2025-08-11 15:20:00+00:00,506.1384636,60.66785714,0,24.2,487.7924242,66.60196078,0,24.01714286,15.8328875,253.7588312,172.8161773,29.08512987,19.49301299
2025-08-11 15:25:00+00:00,505.416732,61.19454545,0,24.2,488.0722222,66.35777778,0,24,16.05172414,255,166.3564524,28.34,19.46
2025-08-11 15:30:00+00:00,505.5757576,61.46333333,0,24.2,487,66.72777778,0,24.00533333,17.73033333,256.4657143,170.5713333,27.43285714,19.6
2025-08-11 15:35:00+00:00,503.8067647,61.51919192,0,24.2,485.75,66.75,0,24,18.541,257.5611111,153.29275,26.70393939,19.6
2025-08-11 15:40:00+00:00,499.6015152,61.13333333,0,24.2,485.8753333,66.96818182,0,24,17.9128,258.3514286,136.4823611,26.18285714,19.61142857
2025-08-11 15:45:00+00:00,501.3111111,60.73611111,0,24.2,485.7076923,65.4,0,24,16.47769231,259.7,121.2567692,25.36,19.88
2025-08-11 15:50:00+00:00,502.86,60.92444444,0,24.2,485,66.55238095,0,24,16.29571429,260.8366667,117.5292,24.64,19.7
2025-08-11 15:55:00+00:00,502.6071429,60.87086211,0,24.2,484.6261066,66.75794314,0,24,16.37258017,261.3146154,126.0438988,24.33426573,19.71314636
2025-08-11 16:00:00+00:00,500.816,60.29473684,0,24.2,483.3893088,65.44426523,0,24,16.47402778,262.4346667,175.7353253,23.56512821,19.65381513
2025-08-11 16:05:00+00:00,499.7923077,60.58969697,0,24.2,482.7506494,66.25194805,0,24.00666667,16.72242424,263.7228571,265.4170996,22.72333333,19.88571429
2025-08-11 16:10:00+00:00,498.95,61.27111111,0,24.2,482.0823529,67.59780154,0,24.092,17.14771242,264.8696154,298.2954896,21.90565435,20.25214286
2025-08-11 16:15:00+00:00,498.9340351,55.29761905,0,24.2,482,62.52400932,0,24.11321429,17.60396655,265.9145455,198.4887667,21.19090909,20.2985
2025-08-11 16:20:00+00:00,498.7733333,59.85140693,0,24.26666667,482,66.58885918,0,24.19,17.68470588,266.9675385,190.0665104,20.51606838,20.22122857
2025-08-11 16:25:00+00:00,498.4757874,61.4820915,0,24.3,482.3688731,67.15213378,0,24.2,17.7,267.856,209.7106284,19.85833333,20.20659341
2025-08-11 16:30:00+00:00,497.6392857,61.44,0,24.3,480.8845465,66.77898768,0,24.3,17.52615385,269.06,240.354432,19.06,20.37125
2025-08-11 16:35:00+00:00,496.6355556,61.67301587,0,24.3,482.2,66.29157895,0,24.34,17.20173669,270.0720455,265.6723025,18.36571429,20.35666667
2025-08-11 16:40:00+00:00,495.8523564,61.47746881,0,24.3,481.1571429,66.27209524,0,24.46,17.09714286,271.07,272.441877,17.62153846,20.48923077
2025-08-11 16:45:00+00:00,495.8105263,62.48461538,0,24.36,480.3416667,68.13333333,0,24.56,16.975,272.1827381,242.9753333,16.87440476,20.685
2025-08-11 16:50:00+00:00,494.4120915,61.25,0,24.4,479.727713,67.9185794,0,24.6,17,273.2740079,223.81205,16.11,20.74285714
2025-08-11 16:55:00+00:00,494.7486869,60.83333333,0,24.4,479.2731551,66.47296524,0,24.615,17,274.125,210.0053625,15.495,20.56942857
2025-08-11 17:00:00+00:00,494.301548,61.82463512,0,24.4,478.8972851,67.79748942,0,24.696,16.98097969,274.9971429,188.9418734,14.9,20.60727273
2025-08-11 17:05:00+00:00,495.3555556,61,0,24.4,478.6527273,66.46727273,0,24.7,16.8,276.2716667,180.0864839,13.95166667,20.55885714
2025-08-11 17:10:00+00:00,494.4946429,61.31050061,0,24.4,478.5225564,65.76666667,0,24.76333333,16.759,277.2050909,167.6343358,13.34,20.60548485
2025-08-11 17:15:00+00:00,493.1444444,61.025,0,24.48666667,478,67.03717949,0,24.8,16.62408333,278.3279545,154.872275,12.531,20.59977273
2025-08-11 17:20:00+00:00,493.5043545,61.03246753,0,24.5,477.7251852,66.53465682,0,24.8,16.67146853,279.1777778,137.5783833,11.925,20.56363636
2025-08-11 17:25:00+00:00,492.7777778,59.65454545,0,24.5,477.5293277,66.30428571,0,24.8,16.52051948,280.5321905,114.6696538,10.984,20.14
2025-08-11 17:30:00+00:00,491.3566667,61.61590909,0,24.5,476.9166667,66.21060606,0,24.8,16.53076923,281.5675556,104.0813082,10.28266667,19.9984
2025-08-11 17:35:00+00:00,491.2195671,61.67623016,0,24.5,476.1866667,67.41330675,0,24.7,16.56,282.525,86.74014912,9.580571429,20.07911111
2025-08-11 17:40:00+00:00,491.2727273,61,0,24.475,476.9280303,66.37878788,0,24.7,16.59090909,283.5033333,67.18183712,8.925,19.75
2025-08-11 17:45:00+00:00,492,60.18380952,0,24.4,476.3733333,67.00844444,0,24.675,16.733,284.2032143,62.81939444,8.445714286,19.67333333
2025-08-11 17:50:00+00:00,492.3079365,59.89444444,0,24.4,476.597619,66.61746032,0,24.6,16.91636364,285.3733333,50.53431746,7.611428571,19.48571429
2025-08-11 17:55:00+00:00,491.4268939,60.25,0,24.4,476,67.23076923,0,24.6,17.0632,286.24,35.22415385,7.04,19.22
2025-08-11 18:00:00+00:00,491.9052632,60.88333333,0,24.4,476,66.58171429,0,24.6,17.01309524,287.14,24.57837719,6.29,19.09366667
2025-08-11 18:05:00+00:00,491.5197861,61.73,0,24.4,476.1949495,67.84141414,0,24.5,16.8,288.4280556,20.89274737,5.564722222,19.08923077
2025-08-11 18:10:00+00:00,491.4728778,60.92080808,0,24.4,476.0707451,66.74895238,0,24.44,16.77764706,289.2817451,19.53273927,4.997857143,18.99216667
2025-08-11 18:15:00+00:00,491.8931349,60.91272283,0,24.4,476,67.43635035,0,24.4,16.71681021,290.2311111,18.54281385,4.377777778,18.88309091
2025-08-11 18:20:00+00:00,491.717029,61.15333333,0,24.38,475.2181818,66.59603175,0,24.38,17.07899754,291.4406926,15.41673766,3.56004329,18.70289744
2025-08-11 18:25:00+00:00,490.7675505,61.43222222,0,24.3,475.4981818,67.38504163,0,24.3,17.49183946,292.5128571,13.01175758,2.838888889,18.60633333
2025-08-11 18:30:00+00:00,490.2845623,60.44653554,0,24.3,475.9328445,66.78600877,0,24.3,17.62948645,293.0855901,11.5702989,2.480865135,18.58072204
2025-08-11 18:35:00+00:00,490.0681818,60.40972222,0,24.3,474.7916667,65.74642857,0,24.225,17.7,294.6357143,7.285041667,1.445833333,18.40357143
2025-08-11 18:40:00+00:00,490,61.34,0,24.3,474.8969697,66.07882353,0,24.2,17.38438503,295.475,5.450737374,0.958333333,18.4
2025-08-11 18:45:00+00:00,490.0784314,61.62,0,24.3,474.9111111,65.78666667,0,24.18,16.94373016,296.44,3.830194139,0.357777778,18.32
2025-08-11 18:50:00+00:00,490.2980392,60.43376623,0,24.3,475,64.62788493,0,24.1,16.77468531,297.6555556,2.839540373,-0.3475,18.3
2025-08-11 18:55:00+00:00,490.5285714,59.6,0,24.252,475,66.58407557,0,24.1,16.663663,298.6236364,2.076238095,-0.923636364,18.26
2025-08-11 19:00:00+00:00,489.4083333,29.28571429,0,24.2,475.0571429,30.42937063,0,24.1,16.6,299.2,1.7,-1.3,18.2
2025-08-11 19:05:00+00:00,489.79,3.368181818,0,24.2,475.7435214,2.637931035,0,24.1,16.89886569,300.3334596,1.153793103,-1.96,18.26
2025-08-11 19:10:00+00:00,488.9094444,0,0,24.2,476.1571429,0,0,24.1,17.616,301.8215,0.479575758,-2.8,18.36742857
2025-08-11 19:15:00+00:00,489.1030065,0,0,24.2,475.6403319,0,0,24.06,18.1242785,302.534,0.277046958,-3.247142857,18.38264394
2025-08-11 19:20:00+00:00,489.35,0,0,24.2,474.9857143,0,0,24,18.88804993,303.99,0.081428571,-4.1,18.49462857
2025-08-11 19:25:00+00:00,489.9138889,0,0,24.2,474.2688685,0,0,24,19.3567594,304.9614583,0.001949026,-4.607142857,18.349375
2025-08-11 19:30:00+00:00,489.0435294,0,0,24.2,474.800777,0,0,24,19.64896104,305.9133333,0,-5.164166667,18.04190476
2025-08-11 19:35:00+00:00,489.2991453,0,0,24.176,475.0498168,0,0,24,19.99186813,306.9533333,0,-5.73,17.74685714
2025-08-11 19:40:00+00:00,489.1904762,0,0,24.1,474.1877778,0,0,24,20.32580645,308,0,-6.3,17.49
2025-08-11 19:45:00+00:00,487.7514774,0,0,24.1,473.7636364,0,0,24,20.66504702,309.0407143,0,-6.866666667,17.42305556
2025-08-11 19:50:00+00:00,489.6236364,0,0,24.1,473.3621212,0,0,24,21.02227273,310.2857143,0,-7.471428571,17.58457143
2025-08-11 19:55:00+00:00,488.2152778,0,0,24.1,473.7561905,0,0,23.98,21.28564103,311.4635556,0,-7.9915,17.418
2025-08-11 20:00:00+00:00,489.4222222,0,0,24.1,473,0,0,23.9,21.53183946,312.4464358,0,-8.532,17.29975
2025-08-11 20:05:00+00:00,489.1066132,0,0,24.1,473.4364637,0,0,23.9,21.70914141,313.4222222,0,-9.008888889,17.28355556
2025-08-11 20:10:00+00:00,489.2272727,0,0,24.1,472.810373,0,0,23.9,21.9,314.796,0,-9.6,16.96
2025-08-11 20:15:00+00:00,487.8855556,0,0,24.1,472.1121739,0,0,23.9,22.01547619,315.9633333,0,-10.14,17.07266667
2025-08-11 20:20:00+00:00,488.015873,0,0,24.1,472.1151316,0,0,23.9,22.16132246,317.010625,0,-10.61625,16.975
2025-08-11 20:25:00+00:00,487.3484848,0,0,24.04,472,0,0,23.9,22.27166667,318.01,0,-11.08,16.97478571
2025-08-11 20:30:00+00:00,487.589899,0,0,24,472.1032634,0,0,23.9,22.38461538,319.1333333,0,-11.52464286,17.08
2025-08-11 20:35:00+00:00,487.2522704,0,0,24,472.2337058,0,0,23.88,22.41090909,319.9235714,0,-11.82166667,17.035
2025-08-11 20:40:00+00:00,486.5384615,0,0,24,471.352381,0,0,23.8,22.51619048,321.4742857,0,-12.44666667,17.03285714
2025-08-11 20:45:00+00:00,485.9872368,0,0,24,472,0,0,23.8,22.6,322.5193333,0,-12.834,17.20345192
2025-08-11 20:50:00+00:00,485.5465839,0,0,24,471.3857143,0,0,23.8,22.64555184,323.6219048,0,-13.27717647,17.32815556
2025-08-11 20:55:00+00:00,485.1573529,0,0,24,470.9272727,0,0,23.8,22.74633333,324.8613333,0,-13.764,17.44071429
2025-08-11 21:00:00+00:00,484.9894118,23.70285714,0,24,468.9311005,21.11004785,0,23.8,22.8,326.2666667,0,-14.23444444,17.36428571
2025-08-11 21:05:00+00:00,483.85,130.9,0,23.85,469.4,125.35,0,23.8,22.22780032,327.4069444,0,-14.61527778,17.40125
2025-08-11 21:10:00+00:00,484.5557018,172.6412698,0,23.68,469.8152958,161.7868132,0,23.8,21.57894118,328.6571429,0,-15.01642857,17.62667857
2025-08-11 21:15:00+00:00,486.4599432,173.3469742,0,23.6,470.6662679,163.5287081,0,23.8,21.22854466,329.7143849,0,-15.33341291,17.4740496
2025-08-11 21:20:00+00:00,488.95,173,0,23.58,472.7333333,166.3666667,0,23.78,20.97393344,330.7911111,0,-15.67666667,17.31777778
2025-08-11 21:25:00+00:00,494.3367521,166.9409091,0,23.5,476.68,165.55,0,23.7,20.76327485,332.1085714,0,-16.06857143,17.3
2025-08-11 21:30:00+00:00,496.9125,171.9909091,0,23.5,477.9692308,162.6847319,0,23.7,20.60655758,333.2314286,0,-16.33785714,17.25238095
2025-08-11 21:35:00+00:00,500.14,174.86,0,23.42,480.2833333,168.6,0,23.62,20.43666667,334.545,0,-16.68,17.2
2025-08-11 21:40:00+00:00,501.0196796,172.2977778,0,23.4,481.9350817,165.5119393,0,23.6,20.33925926,335.6,0,-16.98,17.134
2025-08-11 21:45:00+00:00,502.7724638,175.8888158,0,23.395,485.6177327,161.9431101,0,23.6,20.22,336.88,0,-17.26,17.178
2025-08-11 21:50:00+00:00,503.6554963,175.7095238,0,23.315,486.8666667,163.8756757,0,23.6,20.11536181,337.9963636,0,-17.54333333,17.11384615
2025-08-11 21:55:00+00:00,504.2730463,174.4557276,0,23.3,487.8385714,163.7407129,0,23.6,20.04369231,338.9480606,0,-17.74205861,16.88361758
2025-08-11 22:00:00+00:00,505.9027778,176.875,0,23.3,490.6367521,169.2605263,0,23.5,19.87133333,340.827,0,-18.08,16.606
2025-08-11 22:05:00+00:00,505.9627273,301.8902778,0,23.18266667,491.1232323,298.0981818,0,23.5,18.9502521,341.970101,0,-18.28727273,16.46945455
2025-08-11 22:10:00+00:00,507.7,320.8892857,0,23.1,492.1409091,316.325,0,23.45,17.94909091,343.1725,0,-18.505,16.3
2025-08-11 22:15:00+00:00,509.1843275,316.7126374,0,23.1,492.688877,316.7354011,0,23.37192857,17.64,344.2686667,0,-18.72,16.24304615
