,R01_06_CO201,R01_06_FCI01,R01_06_MVV01,R01_06_TRU01,HTR9_VES01_SI01,HTR9_VES01_TUD01,HTRK_RAD03_TF01,HTR9_VEN01_TI01
2025-06-06 23:10:00+00:00,411.1473684,0.0,0.0,24.0,0.0,11.26746429,38.56457516,22.8
2025-06-06 23:15:00+00:00,411.1703297,0.0,0.0,24.0,0.0,11.20366667,38.5,22.8
2025-06-06 23:20:00+00:00,410.9866667,0.0,0.0,24.0,0.0,11.19371429,38.5,22.8
2025-06-06 23:25:00+00:00,408.0948718,0.0,0.0,24.0,0.0,11.108,38.53606061,22.8
2025-06-06 23:30:00+00:00,410.0769231,0.0,0.0,24.0,0.0,10.98363636,39.24666667,22.8
2025-06-06 23:35:00+00:00,410.4,0.0,0.0,24.02891775,0.0,10.87816667,39.4,22.8
2025-06-06 23:40:00+00:00,411.2,0.0,0.0,24.1,0.0,10.7805,39.43079365,22.8
2025-06-06 23:45:00+00:00,411.7084915,0.0,0.0,24.1,0.0,10.704,39.5,22.8
2025-06-06 23:50:00+00:00,410.5910256,0.0,0.0,24.1,0.0,10.66642857,39.5,22.8
2025-06-06 23:55:00+00:00,409.0,0.0,0.0,24.08772487,0.0,10.53175,39.52629371,22.8
2025-06-07 00:00:00+00:00,409.0,0.0,0.0,23.925,0.0,10.568,39.772,22.8
2025-06-07 00:05:00+00:00,409.2514286,0.0,0.0,23.9,0.0,10.52,39.9,22.8
2025-06-07 00:10:00+00:00,410.5142857,0.0,0.0,23.9,0.0,10.39178571,39.9,22.8
2025-06-07 00:15:00+00:00,409.8,0.0,0.0,23.9,0.0,10.3,40.02,22.8
2025-06-07 00:20:00+00:00,409.3820513,0.0,0.0,23.9,0.0,10.273,40.19450549,22.8
2025-06-07 00:25:00+00:00,411.0,0.0,0.0,23.9,0.0,10.2,40.16666667,22.8
2025-06-07 00:30:00+00:00,409.0,0.0,0.0,23.9,0.0,10.0658,39.6,22.8
2025-06-07 00:35:00+00:00,408.6547619,0.0,0.0,23.9,0.0,9.9996,39.6,22.8
2025-06-07 00:40:00+00:00,410.5428571,0.0,0.0,23.9,0.0,9.957777778,39.6,22.8
2025-06-07 00:45:00+00:00,410.0428571,0.0,0.0,23.9,0.0,9.815,40.0,22.8
2025-06-07 00:50:00+00:00,410.2996078,0.0,0.0,23.89850522,0.0,9.8,40.24861538,22.8
2025-06-07 00:55:00+00:00,412.0,0.0,0.0,23.80714286,0.0,9.8,40.675,22.8
2025-06-07 01:00:00+00:00,412.0468132,0.0,0.0,23.8,0.0,9.8,40.60787179,22.8
2025-06-07 01:05:00+00:00,412.1,0.0,0.0,23.8,0.0,9.795178571,40.5,22.8
2025-06-07 01:10:00+00:00,411.4055556,0.0,0.0,23.8,0.0,9.74,40.5,22.8
2025-06-07 01:15:00+00:00,411.225,0.0,0.0,23.8,0.0,9.72,40.3,22.8
2025-06-07 01:20:00+00:00,411.2307143,0.0,0.0,23.8,0.0,9.6964,40.30571429,22.8
2025-06-07 01:25:00+00:00,411.1266667,0.0,0.0,23.8,0.0,9.625285714,40.47333333,22.8
2025-06-07 01:30:00+00:00,411.0,0.0,0.0,23.8,0.0,9.599772727,40.5975,22.79354167
2025-06-07 01:35:00+00:00,411.0,0.0,0.0,23.8,0.0,9.599679487,40.53136364,22.72674074
2025-06-07 01:40:00+00:00,410.58,0.0,0.0,23.8,0.0,9.573314286,40.5,22.65878788
2025-06-07 01:45:00+00:00,412.8333333,0.0,0.0,23.8,0.0,9.506,40.5,22.6
2025-06-07 01:50:00+00:00,412.15,0.0,0.0,23.8,0.0,9.5,40.42,22.6
2025-06-07 01:55:00+00:00,411.4,0.0,0.0,23.8,0.015555556,9.44,40.04,22.6
2025-06-07 02:00:00+00:00,410.4,0.0,0.0,23.8,0.117005348,9.4,40.04,22.6
2025-06-07 02:05:00+00:00,410.8055556,0.0,0.0,23.71666667,0.203409091,9.4,40.60714286,22.6
2025-06-07 02:10:00+00:00,411.0444444,0.0,0.0,23.7,0.359090909,9.303,40.84,22.6
2025-06-07 02:15:00+00:00,411.4274242,0.0,0.0,23.7,0.514241071,9.302361111,40.89305556,22.6
2025-06-07 02:20:00+00:00,412.4,0.0,0.0,23.7,0.862984849,9.148,40.875,22.6
2025-06-07 02:25:00+00:00,412.3753068,0.0,0.0,23.7,1.102742967,9.1,41.04190476,22.6
2025-06-07 02:30:00+00:00,412.1846154,0.0,0.0,23.7,1.824285714,9.092,41.05916667,22.6
2025-06-07 02:35:00+00:00,411.4861111,0.0,0.0,23.7,2.456810345,9.0375,40.9125,22.6
2025-06-07 02:40:00+00:00,411.725,0.0,0.0,23.7,3.589690909,9.0,40.95414336,22.6
2025-06-07 02:45:00+00:00,412.2333333,0.0,0.0,23.7,5.067964027,9.0,41.09333333,22.6
2025-06-07 02:50:00+00:00,412.2930159,0.0,0.0,23.7,6.590855012,9.002222222,41.23253968,22.6
2025-06-07 02:55:00+00:00,412.6,0.0,0.0,23.7,8.59,9.1,40.9,22.6
2025-06-07 03:00:00+00:00,413.0,0.0,0.0,23.7,12.56323077,9.038,40.964,22.6
2025-06-07 03:05:00+00:00,412.96,0.0,0.0,23.7,17.99953968,9.0,41.0,22.67155556
2025-06-07 03:10:00+00:00,411.7282828,0.0,0.0,23.7,24.44111111,9.009714286,40.90571429,22.7
2025-06-07 03:15:00+00:00,413.1428571,0.0,0.0,23.7,30.63958333,9.082,40.82115385,22.7
2025-06-07 03:20:00+00:00,413.1555556,0.0,0.0,23.7,38.63042246,9.106153846,40.68,22.7
2025-06-07 03:25:00+00:00,412.45,0.0,0.0,23.7,49.79773889,9.250003846,40.52,22.7
2025-06-07 03:30:00+00:00,412.4,0.0,0.0,23.76066667,57.18908121,9.3832,40.44,22.7
2025-06-07 03:35:00+00:00,412.4164474,0.0,0.0,23.8,62.25634512,9.455896104,40.312,22.7
2025-06-07 03:40:00+00:00,413.2090909,0.0,0.0,23.8,64.68970997,9.543076923,40.2825,22.7
2025-06-07 03:45:00+00:00,414.25,0.0,0.0,23.8,65.79066886,9.775,40.2,22.7
2025-06-07 03:50:00+00:00,414.9,0.0,0.0,23.78414618,62.86014968,9.72,40.1125,22.7
2025-06-07 03:55:00+00:00,413.4,0.0,0.0,23.6552381,55.85688889,9.92,40.005,22.7
2025-06-07 04:00:00+00:00,413.65,0.0,0.0,23.6,45.92403056,9.977777778,40.0,22.7
2025-06-07 04:05:00+00:00,413.3840909,0.0,0.0,23.6,44.33244444,9.9,39.978,22.7
2025-06-07 04:10:00+00:00,413.7981061,0.0,0.0,23.6,42.19910234,9.9,39.8975,22.7
2025-06-07 04:15:00+00:00,414.0,0.0,0.0,23.6,49.39411587,9.914,39.81589744,22.7
2025-06-07 04:20:00+00:00,414.0,0.0,0.0,23.6,51.75090067,9.90625,39.975,22.7
2025-06-07 04:25:00+00:00,413.8285714,0.0,0.0,23.6,62.99548998,9.9515,39.89158974,22.7
2025-06-07 04:30:00+00:00,413.0,0.0,0.0,23.6,62.88533333,10.0,39.8,22.7
2025-06-07 04:35:00+00:00,413.1225,0.0,0.0,23.6,119.3902222,10.20666667,39.8,22.7
2025-06-07 04:40:00+00:00,413.0,0.0,0.0,23.6,163.7563077,10.4456,39.8,22.7
2025-06-07 04:45:00+00:00,413.0,0.0,0.0,23.6,164.070786,10.6405,39.60555556,22.7
2025-06-07 04:50:00+00:00,413.0,0.0,0.0,23.6,116.9977579,10.64222222,39.482,22.7
2025-06-07 04:55:00+00:00,413.0,0.0,0.0,23.6,118.2834491,10.8175,39.54285714,22.7
2025-06-07 05:00:00+00:00,412.8142857,0.0,0.0,23.6,122.986,10.95492063,39.2025,22.7
2025-06-07 05:05:00+00:00,412.9111111,0.0,0.0,23.6,176.7475824,11.0,38.87244444,22.7
2025-06-07 05:10:00+00:00,412.9777778,0.0,0.0,23.6,133.8409048,11.2,38.7,22.7
2025-06-07 05:15:00+00:00,411.8571429,0.0,0.0,23.6,90.46643083,11.1952,38.65555556,22.7
2025-06-07 05:20:00+00:00,411.8142857,0.0,0.0,23.6,85.28959795,11.284,38.55008547,22.7
2025-06-07 05:25:00+00:00,412.1,0.0,0.0,23.6,99.09431217,11.25111111,38.44933333,22.7
2025-06-07 05:30:00+00:00,412.9615385,0.0,0.0,23.6,121.45903,11.14772727,38.4,22.7
2025-06-07 05:35:00+00:00,412.1127451,0.0,0.0,23.6,154.4607762,11.16571429,38.62285714,22.7
2025-06-07 05:40:00+00:00,411.9288889,0.0,0.0,23.6,175.09365,11.26666667,38.83230769,22.7
2025-06-07 05:45:00+00:00,412.0,0.0,0.0,23.6,179.62775,11.44909091,38.9,22.7
2025-06-07 05:50:00+00:00,410.2,0.0,0.0,23.6,135.3771667,11.48,38.8,22.7
2025-06-07 05:55:00+00:00,411.0363636,0.0,0.0,23.6,105.4327608,11.40545455,38.73555556,22.7
2025-06-07 06:00:00+00:00,411.02,0.0,0.0,23.6,103.6619815,11.58,38.7,22.7
2025-06-07 06:05:00+00:00,410.8,0.0,0.0,23.60833333,106.2418,11.5212,38.7,22.7
2025-06-07 06:10:00+00:00,408.0,0.0,0.0,23.6,159.6906818,11.475,38.7,22.7
2025-06-07 06:15:00+00:00,408.8962393,0.0,0.0,23.659545,219.957601,11.51142857,38.64571429,22.7
2025-06-07 06:20:00+00:00,409.83,0.0,0.0,23.69602871,339.3470847,11.694,38.4375,22.7
2025-06-07 06:25:00+00:00,409.925,0.0,0.0,23.79,378.6136421,12.28771429,38.1975,22.7
2025-06-07 06:30:00+00:00,409.04,0.0,0.0,23.8,238.8011979,12.24485714,37.6475,22.7
2025-06-07 06:35:00+00:00,409.8857143,0.0,0.0,23.8,324.0350671,12.46666667,38.2,22.7
2025-06-07 06:40:00+00:00,409.2576923,0.0,0.0,23.8,416.386471,12.6975,38.18333333,22.7
2025-06-07 06:45:00+00:00,409.0857143,0.0,0.0,23.8,313.1683993,12.6928,37.65076923,22.7
2025-06-07 06:50:00+00:00,409.7692308,0.0,0.0,23.71571429,410.1745447,12.88,37.1,22.7
2025-06-07 06:55:00+00:00,409.0,0.0,0.0,23.7,396.2390085,13.19,37.16333333,22.7
2025-06-07 07:00:00+00:00,409.8222222,0.0,0.0,23.7,435.4654222,13.12472222,37.1,22.7
2025-06-07 07:05:00+00:00,408.2222222,0.0,0.0,23.7,272.6313182,13.55316883,36.83492857,22.7
2025-06-07 07:10:00+00:00,408.65,0.0,0.0,23.7,239.8386494,13.7568,36.24583333,22.7
2025-06-07 07:15:00+00:00,408.180754,0.0,0.0,23.7,318.3089297,13.29295455,36.29388889,22.7
2025-06-07 07:20:00+00:00,408.0,0.0,0.0,23.7,606.5325709,13.23142857,36.63142857,22.7
2025-06-07 07:25:00+00:00,407.9272727,0.0,0.0,23.7,557.6377594,13.544,36.7,22.7
2025-06-07 07:30:00+00:00,407.5069444,0.0,0.0,23.7,522.2635401,13.7379697,36.65764706,22.7
2025-06-07 07:35:00+00:00,407.0,0.0,0.0,23.7,495.3113737,13.39433333,36.34666667,22.7
2025-06-07 07:40:00+00:00,407.05,0.0,0.0,23.7,595.157614,13.61466667,36.58333333,22.7
2025-06-07 07:45:00+00:00,408.4333333,0.0,0.0,23.7,596.1719664,13.84306667,36.62666667,22.7
2025-06-07 07:50:00+00:00,408.2,0.0,0.0,23.7,408.2494818,13.97319192,36.20666667,22.7
2025-06-07 07:55:00+00:00,407.6040404,0.0,0.0,23.77069178,276.8759615,14.3725,35.98611111,22.72596154
2025-06-07 08:00:00+00:00,406.9151515,0.0,0.0,23.9,213.3555576,14.50747273,35.9,22.8
2025-06-07 08:05:00+00:00,406.02,0.0,0.0,23.9,413.8698824,13.8405,36.31942857,22.8
2025-06-07 08:10:00+00:00,407.1896465,0.0,0.0,23.83634286,571.098063,14.27247273,35.9,22.8
2025-06-07 08:15:00+00:00,407.0909091,0.0,0.0,23.8,736.2902323,14.16130952,35.8,22.8
2025-06-07 08:20:00+00:00,406.0,0.0,0.0,23.8,328.6711929,14.904,35.23615584,22.8
2025-06-07 08:25:00+00:00,407.5,0.0,0.0,23.8,857.3803,15.0,34.9,22.8
2025-06-07 08:30:00+00:00,406.8904762,0.0,0.0,23.8,832.1074754,15.50633333,34.99514286,22.8
2025-06-07 08:35:00+00:00,406.6088528,0.0,0.0,23.8,735.5284307,15.60747937,35.0,22.8
2025-06-07 08:40:00+00:00,407.2,0.0,0.0,23.8,779.6882308,14.86028571,35.1,22.8
2025-06-07 08:45:00+00:00,407.4,0.0,0.0,23.92,787.9793947,15.27,35.1,22.8
2025-06-07 08:50:00+00:00,407.8111111,0.0,0.0,24.0,803.7547955,15.49014545,35.0832967,22.8
2025-06-07 08:55:00+00:00,407.9234848,0.0,0.0,24.0,755.8995667,15.31371429,34.92,22.8
2025-06-07 09:00:00+00:00,408.0,0.0,0.0,24.0,268.2393182,15.64375,34.9,22.8
2025-06-07 09:05:00+00:00,408.0,0.0,0.0,24.0,281.6772444,15.682,34.9,22.8
2025-06-07 09:10:00+00:00,408.0980159,0.0,0.0,23.952,639.208181,14.9425,34.9,22.8
2025-06-07 09:15:00+00:00,408.0,0.0,0.0,23.9,728.0423211,15.501,34.94,22.8
2025-06-07 09:20:00+00:00,407.5333333,0.0,0.0,23.9,751.6061228,15.84,35.00844444,22.8
2025-06-07 09:25:00+00:00,407.7333333,0.0,0.0,23.9,922.20162,16.00114286,35.0,22.8
2025-06-07 09:30:00+00:00,408.9247619,0.0,0.0,23.9,707.3715868,16.25638961,35.0,22.80666667
2025-06-07 09:35:00+00:00,408.4333965,0.0,0.0,23.9575,890.1498295,16.3775,35.06919192,22.88703704
2025-06-07 09:40:00+00:00,407.4235294,0.0,0.0,24.1,860.6632,16.50857143,35.15294118,22.9
2025-06-07 09:45:00+00:00,408.5714286,0.0,0.0,24.1,848.446848,16.74273333,35.0,22.9
2025-06-07 09:50:00+00:00,408.3777778,0.0,0.0,24.1,870.0254007,16.50933333,34.94333333,22.9
2025-06-07 09:55:00+00:00,408.6642424,0.0,0.0,24.1,958.5242721,16.32,34.73481146,22.9
2025-06-07 10:00:00+00:00,407.3786616,0.0,0.0,24.08424242,916.9900985,16.72,34.89310245,22.9
2025-06-07 10:05:00+00:00,407.9333333,0.0,0.0,24.00888889,874.2728779,17.2,34.99833333,22.9
2025-06-07 10:10:00+00:00,408.0357143,0.0,0.0,24.0,314.8061742,17.18607143,35.0,22.90227273
2025-06-07 10:15:00+00:00,407.9214286,0.0,0.0,24.02702341,376.7517058,16.61443077,35.04461538,23.0
2025-06-07 10:20:00+00:00,407.9214286,0.0,0.0,24.2,727.2892091,16.86382143,35.1,23.0
2025-06-07 10:25:00+00:00,406.875,0.0,0.0,24.2,720.5995282,16.82311429,35.1625,23.0
2025-06-07 10:30:00+00:00,406.0485714,0.0,0.0,24.2,940.8080008,17.025,35.12833333,23.0
2025-06-07 10:35:00+00:00,406.6733333,0.0,0.0,24.178,579.9664716,16.94733333,35.02,23.0
2025-06-07 10:40:00+00:00,406.2123077,0.0,0.0,24.10803571,454.9110681,16.88533333,34.92866667,23.06396655
2025-06-07 10:45:00+00:00,406.0909091,0.0,0.0,24.1,998.5057763,16.81875,34.625,23.1
2025-06-07 10:50:00+00:00,406.88,0.0,0.0,24.106,414.06725,16.81840909,34.81079365,23.1
2025-06-07 10:55:00+00:00,407.0,0.0,0.0,24.3,271.9055625,16.8,34.59377778,23.1
2025-06-07 11:00:00+00:00,406.0733333,0.0,0.0,24.3,799.81285,17.46533333,34.868,23.1
2025-06-07 11:05:00+00:00,406.09,0.0,0.0,24.3,700.4821429,16.83875,35.1,23.1
2025-06-07 11:10:00+00:00,406.0461538,0.0,0.0,24.3,463.4451522,17.13,35.112,23.1
2025-06-07 11:15:00+00:00,406.7435897,0.0,0.0,24.29238095,449.7177372,17.25733333,35.26628571,23.1
2025-06-07 11:20:00+00:00,407.0174603,0.0,0.0,24.2391245,692.732086,17.24071429,35.1975,23.1
2025-06-07 11:25:00+00:00,407.3127273,0.0,0.0,24.36666667,985.2322863,17.4202,35.05285714,23.1
2025-06-07 11:30:00+00:00,406.8864646,0.0,0.0,24.4,885.2942851,17.41934848,34.79878788,23.1
2025-06-07 11:35:00+00:00,405.5430556,0.0,0.0,24.4,830.9357381,17.78075,34.9175,23.1
2025-06-07 11:40:00+00:00,406.0,0.0,0.0,24.4,723.6846022,17.97819048,34.957,23.15333333
2025-06-07 11:45:00+00:00,407.8457143,0.0,0.0,24.4,864.8108,17.62333333,34.85555556,23.2
2025-06-07 11:50:00+00:00,407.0625,0.0,0.0,24.4,974.1516821,18.21,34.8,23.2
2025-06-07 11:55:00+00:00,406.2,0.0,0.0,24.4,988.9890729,18.461,34.824,23.2
2025-06-07 12:00:00+00:00,405.56,0.0,0.0,24.4,649.0844711,18.30444444,34.9,23.2
2025-06-07 12:05:00+00:00,405.7111111,0.0,0.0,24.4,365.0854643,17.73613636,34.9,23.2
2025-06-07 12:10:00+00:00,406.0,0.0,0.0,24.4,310.9418175,17.79066667,34.9,23.2
2025-06-07 12:15:00+00:00,406.7277778,0.0,0.0,24.4,449.9372727,17.86,34.9,23.24333333
2025-06-07 12:20:00+00:00,406.1857143,0.0,0.0,24.4,598.2050808,17.38,34.76888889,23.3
2025-06-07 12:25:00+00:00,405.975,0.0,0.0,24.4,420.46,17.1,34.7,23.3
2025-06-07 12:30:00+00:00,406.0,0.0,0.0,24.4,305.8116979,17.165625,34.775,23.3
2025-06-07 12:35:00+00:00,406.0,0.0,0.0,24.4,258.1411111,17.01971429,34.8,23.3
2025-06-07 12:40:00+00:00,405.6307692,0.0,0.0,24.4,255.5213684,17.01555556,34.8,23.3
2025-06-07 12:45:00+00:00,405.3636364,0.0,0.0,24.4,208.5536404,17.682,34.8,23.3
2025-06-07 12:50:00+00:00,406.7190476,0.0,0.0,24.4,274.0745455,17.3108,34.8,23.33272727
2025-06-07 12:55:00+00:00,407.0,0.0,0.0,24.4,271.0138343,17.51644444,34.8,23.4
2025-06-07 13:00:00+00:00,406.2,0.0,0.0,24.4,226.8197067,17.71664675,34.8,23.4
2025-06-07 13:05:00+00:00,406.03125,0.0,0.0,24.31730769,181.8314439,17.1025,34.8,23.4
2025-06-07 13:10:00+00:00,405.56,0.0,0.0,24.3,173.941,16.28341667,34.70571429,23.4
2025-06-07 13:15:00+00:00,405.248951,0.0,0.0,24.3,156.9232308,15.71756566,34.6,23.4
2025-06-07 13:20:00+00:00,404.2,0.0,0.0,24.3,122.9913067,15.67333333,34.6,23.4
2025-06-07 13:25:00+00:00,403.0351515,0.0,0.0,24.3,104.3845159,15.71485714,34.7,23.4
2025-06-07 13:30:00+00:00,404.9777778,0.0,0.0,24.355,113.8976515,15.33047619,34.9,23.4
2025-06-07 13:35:00+00:00,404.8971445,0.0,0.0,24.41420366,125.0258214,15.50458333,34.9,23.4
2025-06-07 13:40:00+00:00,404.6,0.0,0.0,24.5,146.7354961,15.61,34.9,23.4
2025-06-07 13:45:00+00:00,404.0348485,0.0,0.0,24.5,131.6278056,15.53157143,34.9,23.46136364
2025-06-07 13:50:00+00:00,403.6,0.0,0.0,24.5,136.7457319,15.2084,34.9,23.5
2025-06-07 13:55:00+00:00,402.45,0.0,0.0,24.5,133.6353333,15.064,34.9,23.5
2025-06-07 14:00:00+00:00,401.9468254,0.0,0.0,24.5,100.4922765,14.998,34.9,23.5
2025-06-07 14:05:00+00:00,402.36,0.0,0.0,24.5,94.6572443,14.994,34.9,23.5
2025-06-07 14:10:00+00:00,403.5,0.0,0.0,24.5,88.49091176,14.92083333,34.99857143,23.5
2025-06-07 14:15:00+00:00,403.5833333,0.0,0.0,24.5,92.2360648,14.77715873,35.19347619,23.5
2025-06-07 14:20:00+00:00,402.6342657,0.0,0.0,24.5,102.5045533,14.70262049,35.3,23.5
2025-06-07 14:25:00+00:00,402.0571429,0.0,0.0,24.5,134.9453977,14.72001732,35.3,23.5
2025-06-07 14:30:00+00:00,402.5464286,0.0,0.0,24.5,169.661172,14.63725,35.4025,23.5
2025-06-07 14:35:00+00:00,403.0,0.0,0.0,24.46,198.9841474,14.592,35.5425,23.5
2025-06-07 14:40:00+00:00,402.5,0.0,0.0,24.4,217.5649957,14.66420455,35.625,23.5
2025-06-07 14:45:00+00:00,401.5095238,0.0,0.0,24.4,218.7982,14.75,35.35714286,23.5
2025-06-07 14:50:00+00:00,401.5737557,0.0,0.0,24.4,219.1508273,14.76311111,35.1,23.5
2025-06-07 14:55:00+00:00,401.12,0.0,0.0,24.4,209.5392879,14.90857143,35.1,23.5
2025-06-07 15:00:00+00:00,401.9818182,0.0,0.0,24.4,196.7442778,15.1026,35.1,23.5
2025-06-07 15:05:00+00:00,401.442735,0.0,0.0,24.4,197.2661455,15.19488889,34.94444444,23.5
2025-06-07 15:10:00+00:00,401.2084747,0.0,0.0,24.40387097,194.9518516,15.20432857,34.9,23.5
2025-06-07 15:15:00+00:00,401.25,0.0,0.0,24.56333333,182.4105974,15.35,34.9,23.52833333
2025-06-07 15:20:00+00:00,401.8125,0.0,0.0,24.51437247,163.46625,15.48571429,34.9,23.6
2025-06-07 15:25:00+00:00,400.3048951,0.0,0.0,24.58395225,147.1399658,15.27079365,34.9,23.6
2025-06-07 15:30:00+00:00,399.085,0.0,0.0,24.6,123.3687735,15.05333571,34.9,23.6
2025-06-07 15:35:00+00:00,400.0,0.0,0.0,24.6,108.4463636,15.0,34.9,23.6
2025-06-07 15:40:00+00:00,400.05,0.0,0.0,24.6,105.3942623,14.94,34.83232323,23.6
2025-06-07 15:45:00+00:00,400.0501861,0.0,0.0,24.6,104.1284501,14.96133987,34.8,23.6
2025-06-07 15:50:00+00:00,399.2253788,0.0,0.0,24.6,108.3098113,15.06,34.8,23.6
2025-06-07 15:55:00+00:00,399.7595238,0.0,0.0,24.6,108.3558143,15.07233333,34.8,23.6
2025-06-07 16:00:00+00:00,400.0027778,0.0,0.0,24.6,109.4461197,14.993,34.815,23.6
2025-06-07 16:05:00+00:00,400.0,0.0,0.0,24.6,113.6809569,15.0,34.90888889,23.6
2025-06-07 16:10:00+00:00,399.2,0.0,0.0,24.6,122.6138029,15.04,35.40888889,23.6
2025-06-07 16:15:00+00:00,400.8181818,0.0,0.0,24.6,109.7832923,15.12685714,35.326,23.6
2025-06-07 16:20:00+00:00,399.6888889,0.0,0.0,24.594,108.9933851,15.09028571,35.075,23.66695652
2025-06-07 16:25:00+00:00,398.8234921,0.0,0.0,24.5,129.8091692,15.19059829,34.69857143,23.7
2025-06-07 16:30:00+00:00,398.7912281,0.0,0.0,24.5,128.3304108,15.2,34.79694444,23.7
2025-06-07 16:35:00+00:00,400.6333333,0.0,0.0,24.5,125.0325826,15.28727273,35.19,23.7
2025-06-07 16:40:00+00:00,399.0444444,0.0,0.0,24.5,112.6663268,15.4,35.1,23.7
2025-06-07 16:45:00+00:00,399.8461538,0.0,0.0,24.5,108.4730429,15.392,35.1,23.7
2025-06-07 16:50:00+00:00,400.1664336,0.0,0.0,24.5,98.2341037,15.39333333,34.94,23.7
2025-06-07 16:55:00+00:00,399.9714286,0.0,0.0,24.5,99.53345455,15.4,34.8,23.7
2025-06-07 17:00:00+00:00,400.0,0.0,0.0,24.5,106.9535407,15.325,34.8,23.7
2025-06-07 17:05:00+00:00,399.2133333,0.0,0.0,24.5,104.1182889,15.37616667,34.8,23.7
2025-06-07 17:10:00+00:00,399.0711538,0.0,0.0,24.56444444,91.44798485,15.30813961,34.8,23.7
2025-06-07 17:15:00+00:00,399.8,0.0,0.0,24.6,81.73424959,15.2954,34.77539683,23.7
2025-06-07 17:20:00+00:00,399.0857143,0.0,0.0,24.6,72.00461538,15.254,34.7,23.7
2025-06-07 17:25:00+00:00,398.6,0.0,0.0,24.6,61.72507692,15.2,34.7,23.7
2025-06-07 17:30:00+00:00,399.6,0.0,0.0,24.6,40.97590909,15.125,34.78,23.7
2025-06-07 17:35:00+00:00,399.2857143,0.0,0.0,24.6,33.10544118,15.0225,34.8,23.7
2025-06-07 17:40:00+00:00,398.7639706,0.0,0.0,24.6,30.74000758,14.96737363,34.8,23.7
2025-06-07 17:45:00+00:00,399.0,0.0,0.0,24.6,33.47305556,14.88095238,34.7,23.7
2025-06-07 17:50:00+00:00,399.0,0.0,0.0,24.6,33.42658182,14.723,35.09142857,23.7
2025-06-07 17:55:00+00:00,398.9380952,0.0,0.0,24.6,27.76706667,14.56342857,35.58666667,23.7
2025-06-07 18:00:00+00:00,398.55,0.0,0.0,24.6,26.72828283,14.45555556,35.6,23.7
2025-06-07 18:05:00+00:00,398.0,0.0,0.0,24.6,26.74844048,14.4,35.6,23.7
2025-06-07 18:10:00+00:00,398.31,0.0,0.0,24.6,25.68795279,14.39771667,35.6,23.7
2025-06-07 18:15:00+00:00,398.922619,0.0,0.0,24.6,25.90395425,14.36214286,35.6,23.7
2025-06-07 18:20:00+00:00,398.5833333,0.0,0.0,24.518,28.49385769,14.3468,35.6,23.7
2025-06-07 18:25:00+00:00,398.0857143,0.0,0.0,24.402,29.83661538,14.2985,35.6,23.7
2025-06-07 18:30:00+00:00,397.7111111,0.0,0.0,24.4,26.1047381,14.203,35.64,23.7
2025-06-07 18:35:00+00:00,397.6,0.0,0.0,24.4,20.57069091,14.2,35.81,23.7
2025-06-07 18:40:00+00:00,398.0,0.0,0.0,24.4,16.06120942,14.1604,36.21,23.7
2025-06-07 18:45:00+00:00,398.0,0.0,0.0,24.4,12.43736111,14.0575,36.35357143,23.7
2025-06-07 18:50:00+00:00,398.0,0.0,0.0,24.4,10.87755,13.93478571,36.6,23.7
2025-06-07 18:55:00+00:00,397.8,0.0,0.0,24.4,8.120776224,13.8334,36.432,23.7
2025-06-07 19:00:00+00:00,397.4571429,0.0,0.0,24.4,5.129733333,13.795,36.364,23.7
2025-06-07 19:05:00+00:00,397.0,0.0,0.0,24.4,3.837372549,13.712,36.3,23.7
2025-06-07 19:10:00+00:00,397.0,0.0,0.0,24.4,3.533408521,13.7,36.3,23.7
2025-06-07 19:15:00+00:00,397.72,0.0,0.0,24.4,3.670734266,13.66357143,36.36,23.7
2025-06-07 19:20:00+00:00,398.25,0.0,0.0,24.4,3.7,13.6,36.4,23.7
2025-06-07 19:25:00+00:00,398.0,0.0,0.0,24.4,3.037430733,13.525,36.42625,23.7
2025-06-07 19:30:00+00:00,397.7714286,0.0,0.0,24.4,2.407981818,13.5,36.47192857,23.7
2025-06-07 19:35:00+00:00,398.4,0.0,0.0,24.4,1.557714286,13.408,36.5,23.7
2025-06-07 19:40:00+00:00,398.8,0.0,0.0,24.4,1.269956951,13.38428571,36.5,23.7
2025-06-07 19:45:00+00:00,397.8611111,0.0,0.0,24.4,0.784205514,13.3975,36.5,23.7
2025-06-07 19:50:00+00:00,399.0,0.0,0.0,24.44076923,0.520076224,13.3,36.55044444,23.7
2025-06-07 19:55:00+00:00,398.4615385,0.0,0.0,24.48333333,0.372222222,13.3,36.65689033,23.7
2025-06-07 20:00:00+00:00,397.3,0.0,0.0,24.37621701,0.245,13.26,36.76,23.7
2025-06-07 20:05:00+00:00,398.0235294,0.0,0.0,24.3,0.138,13.2,36.86444444,23.7
2025-06-07 20:10:00+00:00,398.1277778,0.0,0.0,24.3,0.039722222,13.2,36.9,23.7
2025-06-07 20:15:00+00:00,398.0,0.0,0.0,24.3,0.0,13.11028571,36.9,23.7
2025-06-07 20:20:00+00:00,398.0,0.0,0.0,24.3,0.0,13.1,36.85,23.7
2025-06-07 20:25:00+00:00,397.8875,0.0,0.0,24.3,0.0,13.049375,36.7,23.7
2025-06-07 20:30:00+00:00,398.4153846,0.0,0.0,24.3,0.0,12.975,36.7,23.7
2025-06-07 20:35:00+00:00,397.375,0.0,0.0,24.3,0.0,12.90648077,36.7,23.7
