,HTRK_VEN01_EM01_P,HTRK_VEN01_FCI01
2025-09-16 05:50:00+00:00,7.035883117,14595.99885
2025-09-16 05:55:00+00:00,7.196978962,14840.64879
2025-09-16 06:00:00+00:00,7.281957659,14699.62406
2025-09-16 06:05:00+00:00,7.1891875,14643.07325
2025-09-16 06:10:00+00:00,7.340748204,14491.58174
2025-09-16 06:15:00+00:00,7.063862069,14602.89067
2025-09-16 06:20:00+00:00,7.561276923,14737.47376
2025-09-16 06:25:00+00:00,7.3735,14735.18286
2025-09-16 06:30:00+00:00,7.19,14984.58
2025-09-16 06:35:00+00:00,7.183327273,14825.11925
2025-09-16 06:40:00+00:00,7.859287879,14801.66913
2025-09-16 06:45:00+00:00,7.556231083,14899.44706
2025-09-16 06:50:00+00:00,7.662514286,14926.91517
2025-09-16 06:55:00+00:00,7.4059,14735.5012
2025-09-16 07:00:00+00:00,7.600473593,14826.29406
2025-09-16 07:05:00+00:00,7.651566667,15011.51309
2025-09-16 07:10:00+00:00,7.590681818,15036.11188
2025-09-16 07:15:00+00:00,7.650787398,15126.0344
2025-09-16 07:20:00+00:00,7.742667076,15219.59168
2025-09-16 07:25:00+00:00,7.9213687,15427.252
2025-09-16 07:30:00+00:00,8.013381818,15430.86325
2025-09-16 07:35:00+00:00,7.812812369,15554.35249
2025-09-16 07:40:00+00:00,7.795680991,15627.85955
2025-09-16 07:45:00+00:00,8.102311688,15883.30279
2025-09-16 07:50:00+00:00,8.131347692,16072.53564
2025-09-16 07:55:00+00:00,8.210375,16266.11882
2025-09-16 08:00:00+00:00,8.745384615,16402.24462
2025-09-16 08:05:00+00:00,8.74,16385.1895
2025-09-16 08:10:00+00:00,8.875666667,16746.568
2025-09-16 08:15:00+00:00,9.044364035,16841.765
2025-09-16 08:20:00+00:00,9.003398128,16917.39778
2025-09-16 08:25:00+00:00,9.021296188,17504.21943
2025-09-16 08:30:00+00:00,9.040873479,17500.828
2025-09-16 08:35:00+00:00,9.515694546,17716.37618
2025-09-16 08:40:00+00:00,9.675885714,17909.63942
2025-09-16 08:45:00+00:00,9.803418831,18055.37477
2025-09-16 08:50:00+00:00,9.685240695,17989.08923
2025-09-16 08:55:00+00:00,10.27937143,18031.82343
2025-09-16 09:00:00+00:00,9.767151515,17843.67375
2025-09-16 09:05:00+00:00,9.498923077,18058.9185
2025-09-16 09:10:00+00:00,9.459376623,18211.51725
2025-09-16 09:15:00+00:00,9.7963,18244.94878
2025-09-16 09:20:00+00:00,10.01145455,17687.875
2025-09-16 09:25:00+00:00,10.2938,18570.64489
2025-09-16 09:30:00+00:00,10.64936364,18430.60236
2025-09-16 09:35:00+00:00,10.71329293,18662.01741
2025-09-16 09:40:00+00:00,10.29254545,19025.34267
2025-09-16 09:45:00+00:00,10.57616471,18936.00547
2025-09-16 09:50:00+00:00,10.6668371,18993.00618
2025-09-16 09:55:00+00:00,10.7054,18924.20337
2025-09-16 10:00:00+00:00,10.60278286,19045.2201
2025-09-16 10:05:00+00:00,10.86196149,18997.2562
2025-09-16 10:10:00+00:00,10.98978412,19021.74882
2025-09-16 10:15:00+00:00,10.89538431,18862.24985
2025-09-16 10:20:00+00:00,10.90584615,19444.61467
2025-09-16 10:25:00+00:00,10.97722222,19338.89932
2025-09-16 10:30:00+00:00,11.3507197,19708.84126
2025-09-16 10:35:00+00:00,11.41878581,19985.31305
2025-09-16 10:40:00+00:00,11.328876,19649.23012
2025-09-16 10:45:00+00:00,11.45271429,19979.40417
2025-09-16 10:50:00+00:00,12.03326833,20701.862
2025-09-16 10:55:00+00:00,11.94322205,20766.72031
2025-09-16 11:00:00+00:00,12.0253064,20621.14341
2025-09-16 11:05:00+00:00,12.09730128,20846.77075
2025-09-16 11:10:00+00:00,11.93,21645.29
2025-09-16 11:15:00+00:00,12.2916,21788.80371
2025-09-16 11:20:00+00:00,13.11021839,22205.84231
2025-09-16 11:25:00+00:00,13.80931818,22308.74225
2025-09-16 11:30:00+00:00,13.98883333,22547.76433
2025-09-16 11:35:00+00:00,14.05633182,23394.40166
2025-09-16 11:40:00+00:00,14.33264706,23164.34911
2025-09-16 11:45:00+00:00,14.75515538,23642.46948
2025-09-16 11:50:00+00:00,14.89455411,24058.5316
2025-09-16 11:55:00+00:00,15.51469264,24439.17482
2025-09-16 12:00:00+00:00,15.33730847,23816.94446
2025-09-16 12:05:00+00:00,15.78898565,24614.58808
2025-09-16 12:10:00+00:00,15.96244664,24871.49248
2025-09-16 12:15:00+00:00,16.14206494,24797.12054
2025-09-16 12:20:00+00:00,16.1646983,25299.7416
2025-09-16 12:25:00+00:00,16.13919691,25118.72333
2025-09-16 12:30:00+00:00,16.42408027,25262.40214
2025-09-16 12:35:00+00:00,16.44979113,25126.3947
2025-09-16 12:40:00+00:00,16.57033796,25133.21549
2025-09-16 12:45:00+00:00,16.8069082,25363.8777
2025-09-16 12:50:00+00:00,16.82362121,25623.076
2025-09-16 12:55:00+00:00,16.7244963,25608.10862
2025-09-16 13:00:00+00:00,16.88741421,25508.57
2025-09-16 13:05:00+00:00,16.9888125,25672.89595
2025-09-16 13:10:00+00:00,16.99,25723.45
2025-09-16 13:15:00+00:00,16.78561905,25693.9605
2025-09-16 13:20:00+00:00,16.63051515,25587.66718
2025-09-16 13:25:00+00:00,16.70098462,25707.94583
2025-09-16 13:30:00+00:00,16.72116667,25608.45773
2025-09-16 13:35:00+00:00,16.34130909,25420.36976
2025-09-16 13:40:00+00:00,16.37125,25335.298
2025-09-16 13:45:00+00:00,16.68233333,25447.65
2025-09-16 13:50:00+00:00,16.3115,25060.28222
2025-09-16 13:55:00+00:00,15.94209091,24869.47153
2025-09-16 14:00:00+00:00,13.56030075,21140.4
2025-09-16 14:05:00+00:00,3.962363636,6459.0724
2025-09-16 14:10:00+00:00,4.146472727,6339.012
2025-09-16 14:15:00+00:00,4.267454546,6133.531111
2025-09-16 14:20:00+00:00,4.12201601,6384.296667
2025-09-16 14:25:00+00:00,4.226174603,6621.867016
2025-09-16 14:30:00+00:00,3.996552941,6068.742267
2025-09-16 14:35:00+00:00,4.175060606,6150.570154
2025-09-16 14:40:00+00:00,4.0088,6210.7
2025-09-16 14:45:00+00:00,4.190235294,6216.28025
2025-09-16 14:50:00+00:00,4.175111111,6681.068923
2025-09-16 14:55:00+00:00,3.879571429,5825.902308
2025-09-16 15:00:00+00:00,4.057580385,6097.464
2025-09-16 15:05:00+00:00,4.096979798,6215.74
2025-09-16 15:10:00+00:00,3.970716578,5906.114778
2025-09-16 15:15:00+00:00,4.063866667,6300.238
2025-09-16 15:20:00+00:00,4.081411306,5819.4749
2025-09-16 15:25:00+00:00,4.103692308,5800.552
2025-09-16 15:30:00+00:00,4.111125,5912.205385
2025-09-16 15:35:00+00:00,4.095272727,6057.412167
2025-09-16 15:40:00+00:00,4.192571429,6058.249333
2025-09-16 15:45:00+00:00,4.174875458,6073.764667
2025-09-16 15:50:00+00:00,4.027585859,6196.119067
2025-09-16 15:55:00+00:00,3.9426,5716.215083
2025-09-16 16:00:00+00:00,3.945583333,5763.516417
2025-09-16 16:05:00+00:00,4.06725,5979.105
2025-09-16 16:10:00+00:00,4.064425,5966.213333
2025-09-16 16:15:00+00:00,4.079412281,6378.63
2025-09-16 16:20:00+00:00,4.130818182,6379.7524
2025-09-16 16:25:00+00:00,4.282890476,6069.379333
2025-09-16 16:30:00+00:00,4.04897668,6548.711647
2025-09-16 16:35:00+00:00,4.143441558,6329.252
2025-09-16 16:40:00+00:00,4.264089205,6602.3
2025-09-16 16:45:00+00:00,4.088994182,6355.7785
2025-09-16 16:50:00+00:00,3.965421053,6474.737111
2025-09-16 16:55:00+00:00,3.893146285,6482.47
2025-09-16 17:00:00+00:00,3.890798299,6465.978667
2025-09-16 17:05:00+00:00,3.949412008,6449.506
2025-09-16 17:10:00+00:00,3.7972,6189.134984
2025-09-16 17:15:00+00:00,3.90725,6410.610794
2025-09-16 17:20:00+00:00,3.665979798,6458.24
2025-09-16 17:25:00+00:00,3.91824,6458.24
2025-09-16 17:30:00+00:00,4.168858333,6258.896783
2025-09-16 17:35:00+00:00,3.99906438,6436.806857
2025-09-16 17:40:00+00:00,3.935707359,6137.512
2025-09-16 17:45:00+00:00,3.689159126,6057.33
2025-09-16 17:50:00+00:00,3.842818826,6339.765
2025-09-16 17:55:00+00:00,4.139,6433.91
2025-09-16 18:00:00+00:00,3.983536113,6453.073495
2025-09-16 18:05:00+00:00,3.950844444,6409.49
2025-09-16 18:10:00+00:00,4.071942584,6360.434286
2025-09-16 18:15:00+00:00,3.954395727,6384.98
2025-09-16 18:20:00+00:00,3.848215385,6384.98
2025-09-16 18:25:00+00:00,4.031144737,6330.03
2025-09-16 18:30:00+00:00,4.263109091,6310.19013
2025-09-16 18:35:00+00:00,3.892029304,6412.508
2025-09-16 18:40:00+00:00,4.116484472,6455.74
2025-09-16 18:45:00+00:00,4.036983777,6235.9
2025-09-16 18:50:00+00:00,4.084320513,6284.753333
2025-09-16 18:55:00+00:00,4.355738095,6567.233946
2025-09-16 19:00:00+00:00,3.47265997,4914.212619
2025-09-16 19:05:00+00:00,0.118952381,0
2025-09-16 19:10:00+00:00,0.03,0
2025-09-16 19:15:00+00:00,0.03,0
2025-09-16 19:20:00+00:00,0.0315,0
2025-09-16 19:25:00+00:00,0.03,0
2025-09-16 19:30:00+00:00,0.03,0
2025-09-16 19:35:00+00:00,0.03,0
2025-09-16 19:40:00+00:00,0.03,0
2025-09-16 19:45:00+00:00,0.03,0
2025-09-16 19:50:00+00:00,0.03,0
2025-09-16 19:55:00+00:00,0.03,0
2025-09-16 20:00:00+00:00,0.03,0
2025-09-16 20:05:00+00:00,0.03,0
2025-09-16 20:10:00+00:00,0.03,0
2025-09-16 20:15:00+00:00,0.03,0
2025-09-16 20:20:00+00:00,0.03,0
2025-09-16 20:25:00+00:00,0.03,0
2025-09-16 20:30:00+00:00,0.03,0
2025-09-16 20:35:00+00:00,0.03,0
2025-09-16 20:40:00+00:00,0.03,0
2025-09-16 20:45:00+00:00,0.03,0
2025-09-16 20:50:00+00:00,0.03,0
2025-09-16 20:55:00+00:00,0.03,0
2025-09-16 21:00:00+00:00,0.03,0
2025-09-16 21:05:00+00:00,0.03,0
2025-09-16 21:10:00+00:00,0.03,0
2025-09-16 21:15:00+00:00,0.03,0
2025-09-16 21:20:00+00:00,0.03,0
2025-09-16 21:25:00+00:00,0.03,0
2025-09-16 21:30:00+00:00,0.03,0
2025-09-16 21:35:00+00:00,0.03,0
2025-09-16 21:40:00+00:00,0.03,0
2025-09-16 21:45:00+00:00,0.03,0
2025-09-16 21:50:00+00:00,0.03,0
2025-09-16 21:55:00+00:00,0.03,0
2025-09-16 22:00:00+00:00,0.03,0
2025-09-16 22:05:00+00:00,0.03,0
2025-09-16 22:10:00+00:00,0.0315,0
2025-09-16 22:15:00+00:00,0.03,0
2025-09-16 22:20:00+00:00,0.03,0
2025-09-16 22:25:00+00:00,0.03,0
2025-09-16 22:30:00+00:00,0.03,0
2025-09-16 22:35:00+00:00,0.03,0
2025-09-16 22:40:00+00:00,0.03,0
2025-09-16 22:45:00+00:00,0.03,0
2025-09-16 22:50:00+00:00,0.03,0
2025-09-16 22:55:00+00:00,0.03,0
2025-09-16 23:00:00+00:00,0.03,0
2025-09-16 23:05:00+00:00,0.03,0
2025-09-16 23:10:00+00:00,0.03,0
2025-09-16 23:15:00+00:00,0.03,0
2025-09-16 23:20:00+00:00,0.03,0
2025-09-16 23:25:00+00:00,0.03,0
2025-09-16 23:30:00+00:00,0.03,0
2025-09-16 23:35:00+00:00,0.03,0
2025-09-16 23:40:00+00:00,0.03,0
2025-09-16 23:45:00+00:00,0.03,0
2025-09-16 23:50:00+00:00,0.03,0
2025-09-16 23:55:00+00:00,0.03,0
2025-09-17 00:00:00+00:00,0.03,0
2025-09-17 00:05:00+00:00,0.03,0
2025-09-17 00:10:00+00:00,0.03,0
2025-09-17 00:15:00+00:00,0.03,0
2025-09-17 00:20:00+00:00,0.03,0
2025-09-17 00:25:00+00:00,0.03,0
2025-09-17 00:30:00+00:00,0.03575,0
2025-09-17 00:35:00+00:00,0.110408333,0
2025-09-17 00:40:00+00:00,0.11,0
2025-09-17 00:45:00+00:00,0.11,0
2025-09-17 00:50:00+00:00,0.11,0
2025-09-17 00:55:00+00:00,0.11,0
2025-09-17 01:00:00+00:00,0.11,0
2025-09-17 01:05:00+00:00,0.108545455,0
2025-09-17 01:10:00+00:00,0.038888889,0
2025-09-17 01:15:00+00:00,0.03,0
2025-09-17 01:20:00+00:00,0.03,0
2025-09-17 01:25:00+00:00,0.03,0
2025-09-17 01:30:00+00:00,0.03,0
2025-09-17 01:35:00+00:00,0.03,0
2025-09-17 01:40:00+00:00,0.03,0
2025-09-17 01:45:00+00:00,0.03,0
2025-09-17 01:50:00+00:00,0.03,0
2025-09-17 01:55:00+00:00,0.03,0
2025-09-17 02:00:00+00:00,0.031388889,0
2025-09-17 02:05:00+00:00,0.03,0
2025-09-17 02:10:00+00:00,0.03,0
2025-09-17 02:15:00+00:00,0.03,0
2025-09-17 02:20:00+00:00,0.03,0
2025-09-17 02:25:00+00:00,0.03,0
2025-09-17 02:30:00+00:00,0.03,0
2025-09-17 02:35:00+00:00,0.03,0
2025-09-17 02:40:00+00:00,0.03,0
2025-09-17 02:45:00+00:00,0.03,0
2025-09-17 02:50:00+00:00,0.03,0
2025-09-17 02:55:00+00:00,0.03,0
2025-09-17 03:00:00+00:00,0.03,0
2025-09-17 03:05:00+00:00,0.03,0
2025-09-17 03:10:00+00:00,2.730852941,3405.991333
2025-09-17 03:15:00+00:00,15.0731005,17782.65149
2025-09-17 03:20:00+00:00,5.658079179,10459.2084
2025-09-17 03:25:00+00:00,4.643037427,8722.798626
2025-09-17 03:30:00+00:00,4.587824074,8731.221875
2025-09-17 03:35:00+00:00,4.702909091,8549.392906
2025-09-17 03:40:00+00:00,4.764780952,8710.12122
2025-09-17 03:45:00+00:00,4.667636364,8945.7504
2025-09-17 03:50:00+00:00,4.699140741,8511.280278
2025-09-17 03:55:00+00:00,4.483152381,8407.431667
2025-09-17 04:00:00+00:00,4.475006494,8465.251324
2025-09-17 04:05:00+00:00,4.538895386,8563.572981
2025-09-17 04:10:00+00:00,4.7,9920.78175
2025-09-17 04:15:00+00:00,5.1,10704.35
2025-09-17 04:20:00+00:00,5.589056277,11043.9428
2025-09-17 04:25:00+00:00,5.735524805,11440.6522
2025-09-17 04:30:00+00:00,5.795181318,11659.49121
2025-09-17 04:35:00+00:00,6.127752381,12278.126
2025-09-17 04:40:00+00:00,6.381672939,12601.20233
2025-09-17 04:45:00+00:00,6.57,12928.6
2025-09-17 04:50:00+00:00,6.485328485,13057.968
2025-09-17 04:55:00+00:00,6.380173333,13288.46832
2025-09-17 05:00:00+00:00,6.606220238,13492.07846
2025-09-17 05:05:00+00:00,6.730272727,13762.5668
2025-09-17 05:10:00+00:00,7.128421405,13812.606
2025-09-17 05:15:00+00:00,6.646607618,13723.9564
2025-09-17 05:20:00+00:00,6.830013793,13734.68231
2025-09-17 05:25:00+00:00,6.718299569,14029.10285
2025-09-17 05:30:00+00:00,6.841909063,14004.64759
2025-09-17 05:35:00+00:00,6.912364734,14120.03367
2025-09-17 05:40:00+00:00,6.961162963,14175.90719
2025-09-17 05:45:00+00:00,6.860891331,14155.93
2025-09-17 05:50:00+00:00,6.817743316,14155.52267
2025-09-17 05:55:00+00:00,7.098909091,14441.78418
2025-09-17 06:00:00+00:00,7.149611638,14266.27
2025-09-17 06:05:00+00:00,7.005990843,14420.3565
2025-09-17 06:10:00+00:00,7.121596366,14423.6072
2025-09-17 06:15:00+00:00,6.996569697,14541.40833
2025-09-17 06:20:00+00:00,7.355142022,14698.4624
2025-09-17 06:25:00+00:00,7.289780702,14568.1314
2025-09-17 06:30:00+00:00,7.42317193,14535.96114
2025-09-17 06:35:00+00:00,7.3765,14889.19556
2025-09-17 06:40:00+00:00,7.409966667,14795.88775
2025-09-17 06:45:00+00:00,7.451969496,14834.53
2025-09-17 06:50:00+00:00,7.289730994,14782.7014
2025-09-17 06:55:00+00:00,7.284277778,14743.1822
2025-09-17 07:00:00+00:00,7.466790089,15015.8408
2025-09-17 07:05:00+00:00,7.655807018,14971.4888
2025-09-17 07:10:00+00:00,7.585284091,15057.25948
2025-09-17 07:15:00+00:00,7.800575439,15201.27414
2025-09-17 07:20:00+00:00,8.061983165,15548.20239
2025-09-17 07:25:00+00:00,8.041583929,15629.58524
2025-09-17 07:30:00+00:00,8.06830875,15756.80555
2025-09-17 07:35:00+00:00,8.185774892,15960.77933
2025-09-17 07:40:00+00:00,8.241825397,16196.04161
2025-09-17 07:45:00+00:00,8.397906433,16091.1239
2025-09-17 07:50:00+00:00,8.410365079,16337.926
2025-09-17 07:55:00+00:00,8.483607656,16179.83323
2025-09-17 08:00:00+00:00,8.495297297,16165.70508
2025-09-17 08:05:00+00:00,8.715028972,16666.11544
2025-09-17 08:10:00+00:00,8.712061059,16799.48912
2025-09-17 08:15:00+00:00,8.939615385,16960.46036
2025-09-17 08:20:00+00:00,9.195939546,17004.09
2025-09-17 08:25:00+00:00,8.898786765,17060.264
2025-09-17 08:30:00+00:00,9.516683983,17366.04569
2025-09-17 08:35:00+00:00,9.453084175,17512.72747
2025-09-17 08:40:00+00:00,9.435259903,17470.22265
2025-09-17 08:45:00+00:00,9.411233017,17976.46875
2025-09-17 08:50:00+00:00,9.370281385,17736.4744
2025-09-17 08:55:00+00:00,9.708224885,17731.07169
2025-09-17 09:00:00+00:00,9.520051307,17854.15739
2025-09-17 09:05:00+00:00,9.753119565,18053.37271
2025-09-17 09:10:00+00:00,10.01677778,18227.822
2025-09-17 09:15:00+00:00,10.09926667,18437.36425
2025-09-17 09:20:00+00:00,10.17621154,18652.67988
2025-09-17 09:25:00+00:00,10.10027193,18879.91287
2025-09-17 09:30:00+00:00,9.93486598,19000.2649
2025-09-17 09:35:00+00:00,10.1515303,18849.52831
2025-09-17 09:40:00+00:00,10.51284848,18968.32187
2025-09-17 09:45:00+00:00,10.30406318,19082.716
2025-09-17 09:50:00+00:00,10.056,18876.03672
2025-09-17 09:55:00+00:00,10.13098701,18610.62797
2025-09-17 10:00:00+00:00,10.1565528,18717.50892
2025-09-17 10:05:00+00:00,10.18205455,18788.9607
2025-09-17 10:10:00+00:00,10.00648442,19111.05697
2025-09-17 10:15:00+00:00,10.08176842,18745.36265
2025-09-17 10:20:00+00:00,10.1955787,18660.55321
2025-09-17 10:25:00+00:00,9.974116667,18776.04611
2025-09-17 10:30:00+00:00,10.15100308,18767.018
2025-09-17 10:35:00+00:00,10.3896835,18988.90169
2025-09-17 10:40:00+00:00,10.16242222,18429.07814
2025-09-17 10:45:00+00:00,10.39205556,18892.88731
2025-09-17 10:50:00+00:00,10.36168421,19254.294
2025-09-17 10:55:00+00:00,10.57800476,19455.47
2025-09-17 11:00:00+00:00,10.81772894,19744.16529
2025-09-17 11:05:00+00:00,11.12247964,20244.92169
2025-09-17 11:10:00+00:00,11.83821053,20811.54053
2025-09-17 11:15:00+00:00,11.61174675,20908.20009
2025-09-17 11:20:00+00:00,12.45608189,21385.29275
2025-09-17 11:25:00+00:00,12.76602273,21914.82972
2025-09-17 11:30:00+00:00,12.95413596,22401.49043
2025-09-17 11:35:00+00:00,13.70368889,23302.90356
2025-09-17 11:40:00+00:00,14.36281061,23726.24922
2025-09-17 11:45:00+00:00,14.9913,23860.79
2025-09-17 11:50:00+00:00,15.36329371,24449.61579
2025-09-17 11:55:00+00:00,15.35455227,24541.09625
2025-09-17 12:00:00+00:00,15.49516871,24505.76549
2025-09-17 12:05:00+00:00,15.76919615,24968.36858
2025-09-17 12:10:00+00:00,15.91344444,25133.22286
2025-09-17 12:15:00+00:00,16.25815742,25181.40422
2025-09-17 12:20:00+00:00,16.5467281,25298.78984
2025-09-17 12:25:00+00:00,16.49295337,25321.30485
2025-09-17 12:30:00+00:00,16.40265152,25426.88685
2025-09-17 12:35:00+00:00,16.36438555,25531.7699
2025-09-17 12:40:00+00:00,16.5342296,25717.84059
2025-09-17 12:45:00+00:00,16.38042424,25458.31733
2025-09-17 12:50:00+00:00,16.80462761,25578.13442
2025-09-17 12:55:00+00:00,17.28,25453.83
2025-09-17 13:00:00+00:00,17.18104167,25593.74571
2025-09-17 13:05:00+00:00,16.6093316,25941.92628
2025-09-17 13:10:00+00:00,17.11981858,25788.65812
2025-09-17 13:15:00+00:00,16.86399517,25742.53207
2025-09-17 13:20:00+00:00,17.43436,25962.97638
2025-09-17 13:25:00+00:00,17.11191321,25824.05833
2025-09-17 13:30:00+00:00,17.17415404,25879.39333
2025-09-17 13:35:00+00:00,17.05079654,25677.046
2025-09-17 13:40:00+00:00,16.58484848,25643.31731
2025-09-17 13:45:00+00:00,16.62544282,25865.42333
2025-09-17 13:50:00+00:00,17.10130317,25881.39861
2025-09-17 13:55:00+00:00,16.8525303,25486.44822
2025-09-17 14:00:00+00:00,16.45694384,25480.07917
2025-09-17 14:05:00+00:00,3.999285714,6578.51
2025-09-17 14:10:00+00:00,4.094571429,5757.790857
2025-09-17 14:15:00+00:00,4.178573614,5279.420286
2025-09-17 14:20:00+00:00,4.104281712,6404.15728
2025-09-17 14:25:00+00:00,4.128814706,6494.262219
2025-09-17 14:30:00+00:00,3.904245455,6614.4687
2025-09-17 14:35:00+00:00,4.259363636,6432.399618
2025-09-17 14:40:00+00:00,4.217121871,6249.305178
2025-09-17 14:45:00+00:00,4.123820979,6330.175143
2025-09-17 14:50:00+00:00,4.077435407,6506.961214
2025-09-17 14:55:00+00:00,4.091075,6309.110615
2025-09-17 15:00:00+00:00,4.152268628,6136.283971
2025-09-17 15:05:00+00:00,4.158727273,6067.662
2025-09-17 15:10:00+00:00,4.090615942,6132.646
2025-09-17 15:15:00+00:00,4.074115556,6284.725774
2025-09-17 15:20:00+00:00,4.078888889,5795.564
2025-09-17 15:25:00+00:00,4.236786325,6005.33
2025-09-17 15:30:00+00:00,4.210380952,6005.413571
2025-09-17 15:35:00+00:00,4.184664662,5894.265922
2025-09-17 15:40:00+00:00,4.213601746,5613.70815
2025-09-17 15:45:00+00:00,4.107623106,6280.811773
2025-09-17 15:50:00+00:00,3.959166667,5823.229385
2025-09-17 15:55:00+00:00,4.069148485,6049.5856
2025-09-17 16:00:00+00:00,4.2424,6091.86
2025-09-17 16:05:00+00:00,3.923977917,5800.24375
2025-09-17 16:10:00+00:00,4.084619048,6052.093273
2025-09-17 16:15:00+00:00,4.173442857,6114.66875
2025-09-17 16:20:00+00:00,4.238375,6378.679038
2025-09-17 16:25:00+00:00,4.073142857,5754.8874
2025-09-17 16:30:00+00:00,4.016572746,5905.1054
2025-09-17 16:35:00+00:00,4.092066667,6300.02
2025-09-17 16:40:00+00:00,4.077055556,6210.7
2025-09-17 16:45:00+00:00,4.183078349,6607.8023
2025-09-17 16:50:00+00:00,4.285929753,6530.67
2025-09-17 16:55:00+00:00,4.242950321,6530.67
2025-09-17 17:00:00+00:00,3.9336,6530.67
2025-09-17 17:05:00+00:00,3.933859944,6350.89505
2025-09-17 17:10:00+00:00,4.100500121,6266.674281
2025-09-17 17:15:00+00:00,3.904797101,6321.330671
2025-09-17 17:20:00+00:00,3.913272727,6402.931714
2025-09-17 17:25:00+00:00,4.004969925,6227.386
2025-09-17 17:30:00+00:00,4.000672515,6268.482222
2025-09-17 17:35:00+00:00,3.995357576,6563.657333
2025-09-17 17:40:00+00:00,4.031111111,6576.152
2025-09-17 17:45:00+00:00,4.092942983,6360.38
2025-09-17 17:50:00+00:00,3.947565559,6356.098667
2025-09-17 17:55:00+00:00,3.859454546,6538.174
2025-09-17 18:00:00+00:00,3.974657143,6577.023808
2025-09-17 18:05:00+00:00,4.062115385,6310.88
2025-09-17 18:10:00+00:00,4.018836842,6396.006026
2025-09-17 18:15:00+00:00,3.9856,6649.097175
2025-09-17 18:20:00+00:00,4.068505263,6598.335
2025-09-17 18:25:00+00:00,3.985695354,6645.832
2025-09-17 18:30:00+00:00,4.003,6897.570667
2025-09-17 18:35:00+00:00,4.051842105,6881.4
2025-09-17 18:40:00+00:00,4.048666667,6842.43
2025-09-17 18:45:00+00:00,4.003333333,6530.67
2025-09-17 18:50:00+00:00,4.064,6828.402
2025-09-17 18:55:00+00:00,3.610909091,6532.207091
2025-09-17 19:00:00+00:00,3.792569264,6430.061647
2025-09-17 19:05:00+00:00,0.6316,1156.730667
2025-09-17 19:10:00+00:00,0.03,0
2025-09-17 19:15:00+00:00,0.03,0
2025-09-17 19:20:00+00:00,0.03,0
2025-09-17 19:25:00+00:00,0.03,0
2025-09-17 19:30:00+00:00,0.03,0
2025-09-17 19:35:00+00:00,0.03,0
2025-09-17 19:40:00+00:00,0.03,0
2025-09-17 19:45:00+00:00,0.03,0
2025-09-17 19:50:00+00:00,0.03,0
2025-09-17 19:55:00+00:00,0.03,0
2025-09-17 20:00:00+00:00,0.03,0
2025-09-17 20:05:00+00:00,0.031212121,0
2025-09-17 20:10:00+00:00,0.03,0
2025-09-17 20:15:00+00:00,0.03,0
2025-09-17 20:20:00+00:00,0.03,0
2025-09-17 20:25:00+00:00,0.03,0
2025-09-17 20:30:00+00:00,0.03,0
2025-09-17 20:35:00+00:00,0.03,0
2025-09-17 20:40:00+00:00,0.03,0
2025-09-17 20:45:00+00:00,0.03,0
2025-09-17 20:50:00+00:00,0.03,0
2025-09-17 20:55:00+00:00,0.03,0
2025-09-17 21:00:00+00:00,0.03,0
2025-09-17 21:05:00+00:00,0.03,0
2025-09-17 21:10:00+00:00,0.03,0
2025-09-17 21:15:00+00:00,0.03,0
2025-09-17 21:20:00+00:00,0.03,0
2025-09-17 21:25:00+00:00,0.03,0
2025-09-17 21:30:00+00:00,0.03,0
2025-09-17 21:35:00+00:00,0.03,0
2025-09-17 21:40:00+00:00,0.03,0
2025-09-17 21:45:00+00:00,0.03,0
2025-09-17 21:50:00+00:00,0.03,0
2025-09-17 21:55:00+00:00,0.03,0
2025-09-17 22:00:00+00:00,0.03,0
2025-09-17 22:05:00+00:00,0.03,0
2025-09-17 22:10:00+00:00,0.03,0
2025-09-17 22:15:00+00:00,0.03,0
2025-09-17 22:20:00+00:00,0.03,0
2025-09-17 22:25:00+00:00,0.03,0
2025-09-17 22:30:00+00:00,0.03,0
2025-09-17 22:35:00+00:00,0.03,0
2025-09-17 22:40:00+00:00,0.03,0
2025-09-17 22:45:00+00:00,0.03,0
2025-09-17 22:50:00+00:00,0.0309,0
2025-09-17 22:55:00+00:00,0.03,0
2025-09-17 23:00:00+00:00,0.03,0
2025-09-17 23:05:00+00:00,0.03,0
2025-09-17 23:10:00+00:00,0.03,0
2025-09-17 23:15:00+00:00,0.03,0
2025-09-17 23:20:00+00:00,0.03,0
2025-09-17 23:25:00+00:00,0.03,0
2025-09-17 23:30:00+00:00,0.03,0
2025-09-17 23:35:00+00:00,0.03,0
2025-09-17 23:40:00+00:00,0.03,0
2025-09-17 23:45:00+00:00,0.03,0
2025-09-17 23:50:00+00:00,0.03,0
2025-09-17 23:55:00+00:00,0.03,0
2025-09-18 00:00:00+00:00,0.03,0
2025-09-18 00:05:00+00:00,0.03,0
2025-09-18 00:10:00+00:00,0.03,0
2025-09-18 00:15:00+00:00,0.03,0
2025-09-18 00:20:00+00:00,0.03,0
2025-09-18 00:25:00+00:00,0.03,0
2025-09-18 00:30:00+00:00,0.03,0
2025-09-18 00:35:00+00:00,0.03,0
2025-09-18 00:40:00+00:00,0.03,0
2025-09-18 00:45:00+00:00,0.03,0
2025-09-18 00:50:00+00:00,0.03,0
2025-09-18 00:55:00+00:00,0.03,0
2025-09-18 01:00:00+00:00,0.03,0
2025-09-18 01:05:00+00:00,0.03,0
