datetime,R01_06_CO201,R01_06_FCI01,R01_06_MVV01,R01_06_TRU01,HTR9_VES01_SI01,HTR9_VES01_TUD01,HTRK_RAD03_TF01,HTRK_VEN01_TI01,HTR9_VES01_AZ01,HTR9_VES01_SV01,R01_02_TRU01,R01_07_TRU01
2025-09-12 10:00:00+00:00,479.07890513333336,249.09912783333334,0.0,23.576320716666668,145.0760627,17.654285713333334,25.399999999999995,16.84,160.2421111,37.33147619,23.32222222333333,23.283439429999998
2025-09-12 10:15:00+00:00,550.3964285666667,249.45978406666666,0.0,23.853177489999997,152.77915183333334,16.820883596666665,25.399999999999995,16.8,165.0894762,38.026,23.527077323333334,23.35148492
2025-09-12 10:30:00+00:00,561.0156325333334,253.51778893333335,0.0,23.917320633333333,254.9991378,16.683809523333334,25.399999999999995,16.686111110000002,169.69039153333335,38.50171032,23.407846596666662,23.213103446666665
2025-09-12 10:45:00+00:00,553.969958,251.99085346666666,0.0,24.0,278.0022706666667,17.82628999,25.399999999999995,16.646142856666668,174.4562953666667,38.807476689999994,23.399999999999995,23.199326599999996
2025-09-12 11:00:00+00:00,539.4379398333333,249.2910873666667,0.0,23.911510579999998,208.41176776666666,17.890519813333334,25.33134920666667,16.750730156666666,178.7648407,38.9,23.399999999999995,23.125656326666668
2025-09-12 11:15:00+00:00,479.67090873333336,250.75722773333334,0.0,23.8,406.17226873333334,17.74355239666667,25.3,17.1375,183.81917093333334,38.88294871666667,23.399999999999995,23.195759660000004
2025-09-12 11:30:00+00:00,463.5398046333333,248.69674243333336,0.0,23.74685208,515.4870053666667,18.538614813333336,25.3,17.343333333333334,188.46433776666666,38.62860774333333,23.399999999999995,23.100222223333333
2025-09-12 11:45:00+00:00,463.1462027,252.37438269999998,0.0,23.719285713333335,245.76839606666667,17.96208889,25.3,17.393333333333334,193.45207406666668,38.22525926,23.399999999999995,23.100000000000005
2025-09-12 12:00:00+00:00,462.45213516666666,252.24456876666667,0.0,23.7,495.9054392333333,18.926763886666667,25.3,17.59905754,198.1088426,37.66361111,23.399999999999995,23.100000000000005
2025-09-12 12:15:00+00:00,462.6317592333333,250.47049033333334,0.0,23.62755369,519.2492536999999,19.147428573333332,25.3,17.61171428666667,202.50135043333333,36.935353533333334,23.399999999999995,23.100000000000005
2025-09-12 12:30:00+00:00,470.1263492,246.7874952666667,0.0,23.63264743666667,574.7548439000001,19.01086659666667,25.23005291,17.508333333333336,207.14175756666668,35.97764713,23.47505882333333,23.100000000000005
2025-09-12 12:45:00+00:00,480.68666666666667,250.6937569,0.0,23.589696970000002,251.26953313333334,19.200132273333335,25.2,17.153333333333332,211.51796293333334,34.93703703333333,23.5,23.100000000000005
2025-09-12 13:00:00+00:00,460.9795282666667,251.9073106,0.0,23.5,394.2893442,19.28552621333333,25.2,16.706666666666667,215.6442655,33.77235786333333,23.5,23.100000000000005
2025-09-12 13:15:00+00:00,421.98475780000007,248.73346800000002,0.0,23.44353147,320.4132912,19.182430556666667,25.188333333333333,16.728666666666665,220.00325726666665,32.42030754,23.5,23.163030303333333
2025-09-12 13:30:00+00:00,419.8459259333333,247.3514887,0.0,23.5,88.85930740333333,18.19248251666667,25.100000000000005,16.22047619,223.9722105666667,30.993519813333336,23.5,23.030333333333335
2025-09-12 13:45:00+00:00,419.48492063333333,250.7074074,0.0,23.466092503333332,70.37947868333333,18.563888889999998,25.100000000000005,16.39,227.81472223333333,29.48611111,23.5,23.056363636666664
2025-09-12 14:00:00+00:00,418.1259259333333,87.70568071166667,0.0,23.42820651,386.0081255,16.0668,25.100000000000005,16.224333333333334,231.55585856666667,27.871245793333333,23.527842616666664,23.130184416666665
2025-09-12 14:15:00+00:00,421.1310606,0.0,0.0,23.689840406666665,377.7700668333334,16.06320463,25.100000000000005,16.508015873333335,235.3561111,26.08333333666667,23.68921690666667,23.489629676666667
2025-09-12 14:30:00+00:00,424.7198989666667,0.0,0.0,23.986509663333333,371.4245149,16.88020926,25.100000000000005,16.6,239.0483889,24.249595236666664,23.890303030000002,23.786033473333333
2025-09-12 14:45:00+00:00,428.8668254,0.0,0.0,24.100000000000005,151.80815217,16.887592593333334,25.100000000000005,16.6,242.7003042,22.309867726666667,24.067692306666668,23.93770173333333
2025-09-12 15:00:00+00:00,434.1107407333334,0.0,0.0,24.183482593333334,198.79678239999998,17.296828809999997,25.100000000000005,16.650000000000002,245.93963883333333,20.45566258,24.126911930000002,24.040147509999997
2025-09-12 15:15:00+00:00,438.79005780000006,0.0,0.0,24.39500891333333,80.21152525333333,17.172250000000002,25.100000000000005,16.933333333333334,249.47455026666668,18.37635041,24.294141413333335,24.289196946666664
2025-09-12 15:30:00+00:00,442.5474603333334,0.0,0.0,24.343947033333333,18.061509259,16.273279763333335,25.100000000000005,17.223888886666668,252.74626909999998,16.370005773333332,24.3,24.202272726666667
2025-09-12 15:45:00+00:00,443.5709401666666,0.0,0.0,24.3,8.706885760333334,13.756056266666667,25.100000000000005,17.706666666666667,256.03874133333335,14.279960316666667,24.3,24.2
2025-09-12 16:00:00+00:00,439.61106543333335,0.0,0.0,24.3,38.84259779666667,12.799833333333334,25.100000000000005,17.8,258.9982804333333,12.309339826666667,24.3,24.2
2025-09-12 16:15:00+00:00,433.885,0.0,0.0,24.354545453333333,69.74265478333334,12.642953846666666,25.122222223333335,17.8,262.49098653333334,9.966,24.3542029,24.2
2025-09-12 16:30:00+00:00,429.464134,0.0,0.0,24.54196969666667,121.9146913,12.986452993333335,25.2,17.8,265.48993476666664,7.940291005333333,24.5425,24.34280303
