,R01_06_CO201,R01_06_FCI01,R01_06_MVV01,R01_06_TRU01,HTR9_VES01_SI01,HTR9_VES01_TUD01,HTRK_RAD03_TF01,HTRK_VEN01_SpTI01_C,HTR9_VES01_AZ01,HTR9_VES01_SV01
2025-09-04 08:30:00+00:00,573.75,259.1166667,0,24.30333333,451.9465337,22.02486667,25.1,17,131.182127,32.27168254
2025-09-04 08:35:00+00:00,537.7222222,251.4487879,0,24.20346022,551.1223313,22.26291667,25.1,17,132.495754,32.81388889
2025-09-04 08:40:00+00:00,516.15,251.5666667,0,24.10153846,255.1111154,22.48,25.1,17,134.0916667,33.39
2025-09-04 08:45:00+00:00,501.375,245.8222222,0,24.1,565.0631,22.41761905,25.1,17,135.1592857,33.82237762
2025-09-04 08:50:00+00:00,496.5,249.0020053,0,24.09791667,565.525012,22.65410714,25.1,17,136.3991071,34.26758242
2025-09-04 08:55:00+00:00,494.4836364,247.79,0,24.01833333,587.0989022,22.76526923,25.1,17,137.9668462,34.85953602
2025-09-04 09:00:00+00:00,492.674026,251.5404222,0,24.01292208,587.2924013,22.98012821,25.1,17,139.0696364,35.21781818
2025-09-04 09:05:00+00:00,495.3444444,243.4893866,0,23.93950311,586.0823603,23.15981818,25.1,17,140.8558333,35.81092063
2025-09-04 09:10:00+00:00,490.4866667,244.9768819,0,23.98666667,561.8024305,23.03428571,25.1,17,142.2679762,36.24
2025-09-04 09:15:00+00:00,498.2888889,249.95,0,23.91166667,609.1314545,22.76233333,25.1,17,143.7314286,36.71090909
2025-09-04 09:20:00+00:00,508.8,250,0,23.9,571.2052778,23.24358333,25.1,17,145.1475,37.12090909
2025-09-04 09:25:00+00:00,510.8650794,252.2,0,23.9,375.697,23.221875,25.1,17,146.56875,37.49285714
2025-09-04 09:30:00+00:00,513.552,252.8535968,0,23.9,316.5004091,23.29289924,25.1,17,147.5814672,37.79410124
2025-09-04 09:35:00+00:00,542.5232323,250.2522807,0,24.02631579,340.7864947,23.20392857,25.1,17,149.5339683,38.25650794
2025-09-04 09:40:00+00:00,554.4646465,249.9121709,0,24.16142857,609.1819444,23.24914286,25.1,17,151.0457143,38.65285714
2025-09-04 09:45:00+00:00,559.2,251.5631313,0,24.275,318.3412525,23.32466667,25.1,17,152.69,39.02
2025-09-04 09:50:00+00:00,562.16,247.4,0,24.3,623.3479403,23.14686667,25.1,17,154.3993333,39.33
2025-09-04 09:55:00+00:00,557.7,247.5272727,0,24.3,620.2258381,23.407,25.1,17,155.8228571,39.63095238
2025-09-04 10:00:00+00:00,556.84375,249.75,0,24.3,628.007419,23.48541667,25.1,17,157.38,39.94583333
2025-09-04 10:05:00+00:00,528.3871429,251.9571282,0,24.19335385,648.5720333,23.4,25.1,17,158.5917172,40.117
2025-09-04 10:10:00+00:00,493.6235714,256.3237931,0,24.05025862,389.4304559,23.23808081,25.1,17,160.1055339,40.36351204
2025-09-04 10:15:00+00:00,480,260,0,24,188.2374783,22.95714286,25.1,17,161.888,40.68363636
2025-09-04 10:20:00+00:00,475.8333333,254.2846154,0,23.955,401.5686138,22.49244444,25.1,17,163.2911111,40.8425
2025-09-04 10:25:00+00:00,472.4797619,249.2251526,0,23.9,620.4291142,22.336,25.1,17,165.2293333,41.068
2025-09-04 10:30:00+00:00,478.7222222,251.1964286,0,23.9,637.2302635,22.58333333,25.1,17,166.2063492,41.18095238
2025-09-04 10:35:00+00:00,490.8,249.0458333,0,23.9,649.2857215,22.6147619,25.1,17,167.3519048,41.345
2025-09-04 10:40:00+00:00,485.3666667,247.5692308,0,23.9,527.3328611,23.173,25.1,17,170.0260714,41.51142857
2025-09-04 10:45:00+00:00,487.6933333,248.7518717,0,23.9,198.178453,22.77773333,25.1,17,171.5155556,41.61555556
2025-09-04 10:50:00+00:00,492.0666667,252.9117803,0,23.9,148.8639362,22.15285714,25.1,17,172.8771429,41.70571429
2025-09-04 10:55:00+00:00,507.4666667,249.3961257,0,23.9161064,380.3369191,22.07777778,25.1,17,174.9455556,41.85209524
2025-09-04 11:00:00+00:00,534.7427156,246.6320346,0,24.02759804,586.7077606,22.64854167,25.1,17,176.2275,41.88741259
2025-09-04 11:05:00+00:00,561.2883333,248.5880342,0,24.15518519,509.7764615,23.12364286,25.1,17,178.1780952,41.9
2025-09-04 11:10:00+00:00,559.9537879,248.0709524,0,24.11828571,596.632319,22.82380952,25.1,17,179.8139048,41.9
2025-09-04 11:15:00+00:00,576.35,250.31,0,24.24363636,218.8870238,23.29975,25.1,17,181.755119,41.9
2025-09-04 11:20:00+00:00,581.7,250.85,0,24.268,192.6148077,23.118,25.1,17,183.3366667,41.9
2025-09-04 11:25:00+00:00,563.8409091,245.2090909,0,24.16692308,183.7736952,22.64377778,25.1,17,185.1195,41.84685714
2025-09-04 11:30:00+00:00,540.0746795,249.1068531,0,24.09098901,512.3350497,22.48873016,25.1,17,186.7221616,41.77733333
2025-09-04 11:35:00+00:00,525.9835526,254.5171946,0,24.015,693.7270132,22.79732143,25.1,17,188.1629167,41.71363636
2025-09-04 11:40:00+00:00,516,251,0,24,401.4326667,22.88,25.1,17,189.64,41.64
2025-09-04 11:45:00+00:00,516.24,250.8530435,0,24.0076,664.8043636,22.8,25.1,17,191.52,41.43142857
2025-09-04 11:50:00+00:00,519.2679412,250.1603416,0,24.06709091,725.7104149,23.04318182,25.1,17,192.3809091,41.35054545
2025-09-04 11:55:00+00:00,521.7333333,245.3671429,0,24.10168966,673.9527132,23.4,25.1,17,194.5,41.2
2025-09-04 12:00:00+00:00,559.4833333,251.4760234,0,24.119,685.0923275,23.56,25.1,17,196.525,40.92
2025-09-04 12:05:00+00:00,696.2,252.6590571,0,24.29399038,536.8398809,23.61333333,25.1,17,197.7266667,40.75333333
2025-09-04 12:10:00+00:00,764.46875,251.0799242,0,24.62906563,200.4739444,22.85,25.1,17,199.15,40.55
2025-09-04 12:15:00+00:00,752.005,253.4809524,0,24.7165942,499.6962121,22.944,25.1,17,201.1204444,40.264
2025-09-04 12:20:00+00:00,736.9166667,248.9942857,0,24.80342857,636.86,23.2,25.1,17,201.6,40.2
2025-09-04 12:25:00+00:00,741.7333333,248.8287879,0,24.97818182,400.4262619,23.04361905,25.1,17,204.4155,39.6825
2025-09-04 12:30:00+00:00,745.5277778,247.8393939,0,24.92492754,547.3556667,22.87369048,25.1,17,205.7892857,39.39035714
2025-09-04 12:35:00+00:00,706.8233333,249.5464528,0,24.9705205,363.9223627,22.57393939,25.1,17,207.327619,39.05774892
2025-09-04 12:40:00+00:00,608.6202381,249.0538012,0,24.81052632,459.0162451,22.54666667,25.1,17,208.9881319,38.67384615
2025-09-04 12:45:00+00:00,545.475,251.90625,0,24.71826923,628.05153,22.75119048,25.1,17,210.4728571,38.33571429
2025-09-04 12:50:00+00:00,515.1858586,246.2431818,0,24.5973913,370.6193056,22.612,25.1,17,211.7135,38.0545
2025-09-04 12:55:00+00:00,507.4714286,249.28,0,24.51307882,241.4926667,22.3375,25.1,17,213.3525,37.61
2025-09-04 13:00:00+00:00,498.2123077,250.8834211,0,24.39935484,603.4145789,22.43571429,25.1,17,214.7539683,37.24571429
2025-09-04 13:05:00+00:00,493.8666667,248.6045977,0,24.3,574.0475271,22.98569048,25.1,17,216.3308571,36.78285714
2025-09-04 13:10:00+00:00,487.8595238,249.3426593,0,24.28666667,295.1414042,22.70383333,25.1,17,217.6346667,36.39788889
2025-09-04 13:15:00+00:00,482,249,0,24.2,323.5778889,22.4,25.1,17,219.2075893,35.87544643
2025-09-04 13:20:00+00:00,478.6,248.7125,0,24.2,591.5432303,22.7115,25.1,17,220.5612987,35.44467532
2025-09-04 13:25:00+00:00,475.0666667,243.6371429,0,24.2,485.3065564,23.1,25.1,17,221.8151429,35.04
2025-09-04 13:30:00+00:00,475,242,0,24.2,477.1167857,22.98,25.1,17,223.08,34.6
2025-09-04 13:35:00+00:00,471,244.792,0,24.2,409.0133333,22.62666667,25.1,17.00024074,224.7433333,33.98
2025-09-04 13:40:00+00:00,474.8928571,248.2454545,0,24.2,199.2914018,22.878,25.1,17,226.0666667,33.46666667
2025-09-04 13:45:00+00:00,470,247.551061,0,24.10585714,207.630293,22.2018,25.1,17,227.6075,32.90444444
2025-09-04 13:50:00+00:00,468.5,248.5546875,0,24.1,382.0038282,22.35832143,25.1,17,228.6790179,32.43263889
2025-09-04 13:55:00+00:00,466.4,252.7454545,0,24.1,264.4867298,22.6858,25.1,17.00485167,229.92,31.90611111
2025-09-04 14:00:00+00:00,461.8888889,249.1197203,0,24.1,497.7720556,22.99205556,25.1,17.00352308,231.2826263,31.30755556
2025-09-04 14:05:00+00:00,583.4916667,250.2428571,0,24.26,360.9555482,23.08805556,25.1,17,232.4558333,30.79666667
2025-09-04 14:10:00+00:00,620.4854701,250.8106883,0,24.44567521,157.1631943,22.82395604,25.1,17,233.6684615,30.24538462
2025-09-04 14:15:00+00:00,627.9809524,247.765368,0,24.56468966,337.6926175,22.77897436,25.1,17,235.0088462,29.63563636
2025-09-04 14:20:00+00:00,641.2415584,249.6028708,0,24.6,163.6441111,22.99777778,25.1,17,236.5888889,28.8975
2025-09-04 14:25:00+00:00,644.6622596,249.2725,0,24.6,159.100125,22.52514652,25.1,17,237.4475,28.42937063
2025-09-04 14:30:00+00:00,634.1784034,248.34,0,24.6,194.4190392,22.31226891,25.1,17,238.6613462,27.87134615
2025-09-04 14:35:00+00:00,629.5,248.1968254,0,24.66526316,188.6590079,22.47915079,25.1,17,239.8275794,27.33571429
2025-09-04 14:40:00+00:00,629.6,249.0222222,0,24.76222222,339.8660234,22.8,25.1,17,241.365,26.505
2025-09-04 14:45:00+00:00,633.6,247.2,0,24.73724138,284.4226839,22.934,25.1,17,242.4538095,25.94
2025-09-04 14:50:00+00:00,641.1738706,247.3207726,0,24.73287912,280.6677274,22.666,25.1,17,243.7,25.23126984
2025-09-04 14:55:00+00:00,649.0885714,246.901978,0,24.71814286,374.9252044,22.65533333,25.1,17,244.89,24.59222222
2025-09-04 15:00:00+00:00,657.8269231,131.85,0,24.759375,255.595,22.725,25.1,17,246.0941558,23.9375
2025-09-04 15:05:00+00:00,712.1422222,60.82,0,24.86,176.9431667,22.9928,25.1,17,247.04,23.376
2025-09-04 15:10:00+00:00,783.1142857,103.8857143,0,25.03,148.3596667,22.8125,25.1,17,248.3457143,22.58
2025-09-04 15:15:00+00:00,828.0166667,138.15,0,25.17104762,138.6865508,22.8,25.1,17,249.4133333,21.95333333
2025-09-04 15:20:00+00:00,868.3833333,152.85,0,25.20863636,151.3118788,22.92444444,25.1,17,250.6212698,21.23142857
2025-09-04 15:25:00+00:00,766.4113445,99.94292929,0,25.08710526,159.6621288,23.126,25.1,17,251.6232343,20.62767483
2025-09-04 15:30:00+00:00,668.2,54.45913462,0,24.88433613,258.7602704,23.19916667,25.1,17,252.8155,19.89
2025-09-04 15:35:00+00:00,599.4526301,49.46059317,0,24.72174761,232.5145576,23.2,25.1,17,253.9,19.2
2025-09-04 15:40:00+00:00,531.4,46.92040134,0,24.8,107.4121167,23.3925,25.1,17,254.894,18.5875
2025-09-04 15:45:00+00:00,507.9333333,48.25645161,0,24.8,105.5689904,22.84,25.1,17,256.0766667,17.88333333
2025-09-04 15:50:00+00:00,484.525,49.37454545,0,24.8,103.8763091,22.6605,25.1,17,257.1219048,17.18095238
2025-09-04 15:55:00+00:00,480.5,49.95939371,0,24.8,91.78813557,22.78936364,25.1,17,257.8778182,16.65
2025-09-04 16:00:00+00:00,467.1435897,49.50961538,0,24.8,64.90435385,22.7964,25.1,17,259.324,15.724
2025-09-04 16:05:00+00:00,462.1105769,49.82017544,0,24.8,57.60681818,22.28333333,25.1,17,260.4555556,14.99444444
2025-09-04 16:10:00+00:00,457.9670635,50.19488948,0,24.78212121,55.36232121,22.26333333,25.1,17,261.1666667,14.46166667
2025-09-04 16:15:00+00:00,454.8844444,49.8969697,0,24.72,51.99445933,22.21777778,25.1,17,262.2955,13.72
2025-09-04 16:20:00+00:00,452.64,49.90547619,0,24.61832776,56.72845952,22.18171429,25.1,17,263.3673016,13.01714286
2025-09-04 16:25:00+00:00,451.6,49.64753334,0,24.64726,60.20355345,22.276,25.1,17,264.4494545,12.28327273
2025-09-04 16:30:00+00:00,450.34,49,0,24.6,61.92245714,22.3,25.1,17,265.5241026,11.54964103
2025-09-04 16:35:00+00:00,446.2257937,49.02222222,0,24.6,55.44489899,22.246,25.1,17,266.7375,10.74
2025-09-04 16:40:00+00:00,444.71875,48.79166667,0,24.6,43.54265789,22.26675,25.1,17,267.6438889,10.07694444
2025-09-04 16:45:00+00:00,446,48.05625,0,24.6,56.66004097,22.35578182,25.1,17,268.6791111,9.350666667
2025-09-04 16:50:00+00:00,444.3321429,48.6,0,24.6,53.26026936,22.31844444,25.1,17,269.6652222,8.684277778
2025-09-04 16:55:00+00:00,441.86,49.85047619,0,24.6,34.28724561,22.32666667,25.1,17,270.7633333,7.87
2025-09-04 17:00:00+00:00,441.0507937,49.07663824,0,24.6,40.47730664,22.11206349,25.1,17,271.7896667,7.231
2025-09-04 17:05:00+00:00,440.9964912,48.54671875,0,24.6,35.83582241,22.24333333,25.1,17,272.608,6.648
2025-09-04 17:10:00+00:00,440.2333333,48.9171147,0,24.6,25.73536432,22.34583333,25.1,17,273.953125,5.705208333
2025-09-04 17:15:00+00:00,440.9777778,46.29090909,0,24.6,18.04555556,22.4025,25.1,17,274.9225,5.045
2025-09-04 17:20:00+00:00,438.997619,48.8956044,0,24.6,14.01180769,22.18,25.1,17,275.99,4.266666667
2025-09-04 17:25:00+00:00,437.8445574,49.80820649,0,24.6,11.83523352,22.00131429,25.1,17,276.6440659,3.811666667
2025-09-04 17:30:00+00:00,437.9666667,49.12610837,0,24.6,8.240042812,21.78142857,25.1,17,277.6577778,3.129090909
2025-09-04 17:35:00+00:00,439.8066667,49,0,24.6,5.242200405,21.65511111,25.1,17,279.1625,2.0275
2025-09-04 17:40:00+00:00,438.0470588,50,0,24.6,4.517321952,21.48493506,25.1,17,279.8415385,1.572307692
2025-09-04 17:45:00+00:00,439.1176471,49.85416667,0,24.6,3.781077717,21.37142857,25.1,17,280.7955128,0.930769231
2025-09-04 17:50:00+00:00,439.1454545,49.04909091,0,24.6,2.809705882,21.22325714,25.1,17,282.0535043,0.137402597
2025-09-04 17:55:00+00:00,439,50,0,24.6,2.200970662,21.1094,25.1,17,282.548,-0.165333333
2025-09-04 18:00:00+00:00,437.0353846,49.00740741,0,24.6,1.3271,20.95498182,25.1,17,284.096,-1.2
2025-09-04 18:05:00+00:00,437.2444444,49.06264688,0,24.6,0.879330562,20.81333333,25.1,17,284.9414286,-1.761818182
2025-09-04 18:10:00+00:00,438.0333333,48.93,0,24.6,0.362562771,20.69775,25.1,17,286.3491667,-2.745
2025-09-04 18:15:00+00:00,438,49.26144753,0,24.6,0.239816587,20.67225379,25.1,17,286.8008333,-3.095257937
2025-09-04 18:20:00+00:00,436.9623932,49.27705628,0,24.6,0.071818182,20.58057143,25.1,17,288.2942857,-3.92
2025-09-04 18:25:00+00:00,437.2019231,49.50222222,0,24.6,0,20.50428571,25.1,17,289.4832143,-4.728571429
2025-09-04 18:30:00+00:00,436,49.13333333,0,24.6,0,20.47396825,25.1,17,290.456,-5.366507937
2025-09-04 18:35:00+00:00,438,49.01,0,24.60105263,0,20.4,25.1,17,291.5222727,-6.039365079
2025-09-04 18:40:00+00:00,438.7942857,50,0,24.61409091,0,19.96944444,25.1,17,292.5810101,-6.719
2025-09-04 18:45:00+00:00,435.7866667,49.20124069,0,24.59596154,0,19.88615385,25.1,17,293.5266667,-7.290909091
2025-09-04 18:50:00+00:00,438.9210227,49.125,0,24.5,0,19.655,25.1,17,294.7708333,-8.104166667
2025-09-04 18:55:00+00:00,438.1,49,0,24.5,0,19.42503846,25.1,17,295.5804579,-8.581904762
2025-09-04 19:00:00+00:00,441.24,22.3456044,0,24.5,0,19.39958145,25.1,17,296.7630495,-9.275730159
2025-09-04 19:05:00+00:00,443.22,4,0,24.5,0,19.39858824,25.1,17,297.9933333,-9.990588235
2025-09-04 19:10:00+00:00,442.0891667,0,0,24.5,0,19.36053846,25.1,17,298.8316667,-10.47833333
2025-09-04 19:15:00+00:00,441.8571429,0,0,24.5,0,19.38977778,25.1,17,300.2804188,-11.30035354
2025-09-04 19:20:00+00:00,441.625,0,0,24.5,0,19.3,25.1,17,301.2643308,-11.87146465
2025-09-04 19:25:00+00:00,441,0,0,24.5,0,19.21525641,25.1,17,302.13,-12.32575758
2025-09-04 19:30:00+00:00,441,0,0,24.5,0,19.02688889,25.1,17,303.5388889,-13.12016667
2025-09-04 19:35:00+00:00,441.1015873,0,0,24.5,0,18.80622222,25.1,17,304.64,-13.68
2025-09-04 19:40:00+00:00,440.4,0,0,24.56454545,0,18.7807619,25.1,17,305.4912381,-14.1052381
2025-09-04 19:45:00+00:00,438.8479076,0,0,24.6,0,18.6894692,25.1,17,306.6464394,-14.72421429
2025-09-04 19:50:00+00:00,439,0,0,24.6,0,18.632,25.1,17,307.9355556,-15.41777778
2025-09-04 19:55:00+00:00,438.2,0,0,24.6,0,18.589,25.1,17,309.1309091,-16.01272727
2025-09-04 20:00:00+00:00,438.6466346,0,0,24.6,0,18.5,25.1,17,310.368254,-16.58
2025-09-04 20:05:00+00:00,437.8,0,0,24.6,0,18.4,25.1,17,311.5710476,-17.08857143
2025-09-04 20:10:00+00:00,437.2515152,0,0,24.6,0,18.4,25.12563636,17,312.5786869,-17.56311111
2025-09-04 20:15:00+00:00,438,0,0,24.6,0,18.36,25.2,17,313.8933333,-18.16
2025-09-04 20:20:00+00:00,438,0,0,24.6,0,18.24,25.2,17,315.1430159,-18.69428571
2025-09-04 20:25:00+00:00,437.8709211,0,0,24.6,0,18.12822222,25.2,17,316.3562222,-19.19666667
2025-09-04 20:30:00+00:00,438.6428571,0,0,24.6,0,18.1025,25.2,17,317.45,-19.675
2025-09-04 20:35:00+00:00,437.7230769,0,0,24.6,0,18.03237143,25.2,17,318.5546032,-20.11492063
2025-09-04 20:40:00+00:00,436,0,0,24.6,0,18.0025974,25.2,17,319.4955556,-20.49022222
2025-09-04 20:45:00+00:00,436.3888889,0,0,24.6,0,17.95090909,25.2,17,321.02,-21.00666667
2025-09-04 20:50:00+00:00,436.0831818,0,0,24.6,0,18,25.2,17,322.1,-21.4
2025-09-04 20:55:00+00:00,435.2117647,0,0,24.6,0,18.03503571,25.2,17,323.2427308,-21.80479487
2025-09-04 21:00:00+00:00,435.3031746,0,0,24.6,0,18.06,25.20222222,16.90344828,324.99,-22.39
2025-09-04 21:05:00+00:00,434.8055556,25.8,0,24.49583333,0,18.1,25.3,10,326.28125,-22.81875
2025-09-04 21:10:00+00:00,435,48.25263158,0,24.4,0,18.16615385,25.3,10,327.2763636,-23.152
2025-09-04 21:15:00+00:00,435.3206349,49.15649123,0,24.4,0,18.02730159,25.3,10,328.7171429,-23.57777778
2025-09-04 21:20:00+00:00,436.3428571,50.91047619,0,24.36734266,0,18.03122222,25.3,10,329.8225,-23.87771429
2025-09-04 21:25:00+00:00,437,52,0,24.3,0,18.16,25.3,10,331.3363636,-24.26
2025-09-04 21:30:00+00:00,437.6780952,51.25820106,0,24.3,0,17.99853968,25.3,10,332.7201905,-24.64942857
2025-09-04 21:35:00+00:00,440.0369231,51.8,0,24.3,0,18.197,25.3,10,334.0166667,-24.9725
2025-09-04 21:40:00+00:00,441.8011364,51.83333333,0,24.3,0,18.3,25.3,10,334.6,-25.1
2025-09-04 21:45:00+00:00,441.9625,52,0,24.3,0,18.06,25.3,10,336.41,-25.55166667
2025-09-04 21:50:00+00:00,442.14,51.04,0,24.3,0,18.30666667,25.3,10,337.642,-25.81977778
2025-09-04 21:55:00+00:00,442.15,49.08,0,24.338,0,18.25583333,25.3,10,339.4608333,-26.135
2025-09-04 22:00:00+00:00,444.55,51.28,0,24.4,0,18.54,25.3,10,340.7330556,-26.43777778
2025-09-04 22:05:00+00:00,443.0929293,48.32,0,24.392,0,18.6575,25.3,10,342.1857143,-26.67285714
2025-09-04 22:10:00+00:00,443.6286199,49.36042781,0,24.4,0,18.8525,25.3,10,343.405,-26.88
2025-09-04 22:15:00+00:00,443.1544118,51.84012539,0,24.37826087,0,19.295,25.3,10,344.7,-27.05
2025-09-04 22:20:00+00:00,443.0285714,51.87692308,0,24.2,0,19.408,25.3,10,346.02,-27.22
2025-09-04 22:25:00+00:00,444.0222222,51.06,0,24.2,0,19.41122222,25.3,10,347.4738889,-27.38
2025-09-04 22:30:00+00:00,444.0377778,44.10543103,0,24.2,0,19.54375,25.3,10,348.6065641,-27.53107692
2025-09-04 22:35:00+00:00,445,51.65594406,0,24.2,0,19.3288,25.3,10,350.4125,-27.72
2025-09-04 22:40:00+00:00,445,51.72608696,0,24.2,0,19.31114286,25.3,10,351.4448291,-27.80474359
2025-09-04 22:45:00+00:00,444,48.08124253,0,24.2,0,19.38522844,25.3,10,352.8071562,-27.90474359
2025-09-04 22:50:00+00:00,443,48,0,24.2,0,19.2,25.3,10,354.4866071,-28
2025-09-04 22:55:00+00:00,443.075,48.2,0,24.2,0,18.984,25.3,10,355.6082222,-28.04
2025-09-04 23:00:00+00:00,444.7534152,48.42022207,0,24.2,0,18.84007828,25.3,10,356.6826667,-28.1
2025-09-04 23:05:00+00:00,444.9833333,48.02268908,0,24.3,0,18.98428571,25.3,10,358.672,-28.1
2025-09-04 23:10:00+00:00,444.0153846,48,0,24.20442792,0,18.72886818,25.3,10,71.58359091,-28.1
2025-09-04 23:15:00+00:00,444.84,48.22857143,0,24.13614286,0,18.78272283,25.3,10,12.51286935,-28.1
2025-09-04 23:20:00+00:00,446,51.51748252,0,24.3,0,18.75625,25.3,10,2.76875,-28.1
2025-09-04 23:25:00+00:00,445.18,48.68952381,0,24.12285714,0,18.7230303,25.3,10,3.943555556,-28.1
2025-09-04 23:30:00+00:00,443.425,48.06153846,0,24.1,0,19.03507692,25.3,10,5.218222222,-28.01636364
2025-09-04 23:35:00+00:00,444.9269841,48.22222222,0,24.1,0,19.20044444,25.3,10,7.044,-27.93555556
2025-09-04 23:40:00+00:00,444.1666667,48.76235294,0,24.1,0,19.275,25.3,10,8.358409091,-27.82914286
2025-09-04 23:45:00+00:00,447,48,0,24.1,0,19.213,25.3,10,9.873333333,-27.7
2025-09-04 23:50:00+00:00,447,48.08888889,0,24.1,0,19.088,25.3,10,11.29357143,-27.58361111
2025-09-04 23:55:00+00:00,447,48.66666667,0,24.1,0,19.01875,25.3,10,12.403125,-27.490625
2025-09-05 00:00:00+00:00,447.5333333,48,0,24.1,0,19.13,25.3,10,13.201,-27.405
2025-09-05 00:05:00+00:00,449,48,0,24.1,0,19.3,25.3,10,14.93505495,-27.18642358
2025-09-05 00:10:00+00:00,449.4474359,48.54432234,0,24.16839827,0,19.132,25.3,10,16.504,-26.9575
2025-09-05 00:15:00+00:00,450,50.8996337,0,24.2,0,18.98,25.3,10,18.144,-26.74
2025-09-05 00:20:00+00:00,449.16,51.66457143,0,24.0368,0,19.01,25.3,10,19.4952381,-26.51111111
2025-09-05 00:25:00+00:00,450.5555556,54.05050505,0,24,0,19.09,25.3,10,20.65,-26.32
2025-09-05 00:30:00+00:00,450.8055556,51.7900161,0,24,0,19.00625,25.3,10,22.19033333,-25.96
2025-09-05 00:35:00+00:00,451.1864136,48.68551724,0,24,0,18.95488889,25.3,10,23.40888889,-25.74
2025-09-05 00:40:00+00:00,450.7882251,50.91578947,0,24,0,18.9258,25.3,10,24.65666667,-25.452
2025-09-05 00:45:00+00:00,451.0181818,51.84761905,0,24,0,18.534,25.3,10,26.18952381,-25.12
2025-09-05 00:50:00+00:00,451.4904762,50.13928571,0,24,0,18.4,25.17428571,10,27.19,-24.865
2025-09-05 00:55:00+00:00,452,48.99955045,0,24,0,18.23111111,25.21964436,10,28.84888889,-24.43777778
2025-09-05 01:00:00+00:00,452.2745536,48.16666667,0,24,0,17.9,25.3,10,30.18571429,-24.1
2025-09-05 01:05:00+00:00,452.9,49.66153846,0,24,0,17.94471429,25.3,10,30.74769231,-23.94564103
2025-09-05 01:10:00+00:00,453.6,50.20190476,0,24,0,18.09745714,25.3,10,32.66228571,-23.33828571
2025-09-05 01:15:00+00:00,454.0711111,49.4301882,0,24,0,18.08337363,25.3,10,33.67782051,-23.085
2025-09-05 01:20:00+00:00,454.171345,47.89388112,0,24,0,18.050375,25.3,10,35.01183333,-22.6305
2025-09-05 01:25:00+00:00,454.64,52.65471572,0,24.067,0,18.036,25.3,10,36.46,-22.16
2025-09-05 01:30:00+00:00,455,56,0,24.1,0,18,25.3,10,37.51111111,-21.77777778
2025-09-05 01:35:00+00:00,455.4210526,52.84785789,0,24.1,0,17.95246753,25.3,10,38.484,-21.42545455
2025-09-05 01:40:00+00:00,456.2694444,48.90322581,0,24.1,0,17.9,25.3,10,40.21148629,-20.8211544
2025-09-05 01:45:00+00:00,457,50.58701299,0,24.02127108,0,17.9,25.3,10,41.10718615,-20.46727273
2025-09-05 01:50:00+00:00,458.0333333,49.67449393,0,23.9,0,17.922,25.2,10,42.6875,-19.86571429
2025-09-05 01:55:00+00:00,458.4,51.5,0,24.02363636,0,17.95402338,25.2,10,43.85587013,-19.36012987
2025-09-05 02:00:00+00:00,458,51.86666667,0,24.03548387,0,17.92,25.2,10,44.775,-19
2025-09-05 02:05:00+00:00,459.08,50.83636364,0,23.9,0,17.98888889,25.2,10,46.04222222,-18.48
2025-09-05 02:10:00+00:00,460.3678571,49.6,0,23.9,0,18,25.2,10,46.6,-18.2
2025-09-05 02:15:00+00:00,459.7493213,50.81949318,0,23.9,0,18.08,25.2,10,48.25,-17.49333333
2025-09-05 02:20:00+00:00,459.0403846,48,0,23.9,0,18.1,25.2,10,49.65333333,-16.86
2025-09-05 02:25:00+00:00,458.9608392,48.17777778,0,23.9,0,18.12,25.2,10,50.85333333,-16.27
2025-09-05 02:30:00+00:00,459.4,48,0,23.9,0,18.276,25.2,10,52.2,-15.6
2025-09-05 02:35:00+00:00,460,48,0,23.9,0,18.42708333,25.2,10,53.06666667,-15.16666667
2025-09-05 02:40:00+00:00,460.115,47.58,0,23.9,0,18.54,25.2,10,54.24099206,-14.57714286
2025-09-05 02:45:00+00:00,459.8808081,45.77596639,0,23.9,0,18.54,25.2,10,55.396,-14
2025-09-05 02:50:00+00:00,460.3,50.98181818,0,23.9,0,18.57514286,25.2,10,56.57571429,-13.39
2025-09-05 02:55:00+00:00,461,48,0,23.9,0,18.682,25.2,10,57.849,-12.6875
2025-09-05 03:00:00+00:00,460.9636364,34.86315789,0,23.92857143,0,18.6982,25.2,14.66666667,58.97780952,-12.09333333
2025-09-05 03:05:00+00:00,460.8966667,0,0,24,0,18.7,25.2,17,59.8675,-11.57777778
2025-09-05 03:10:00+00:00,459.3958333,9.444444444,0,23.99537037,0,18.7,25.2,17,60.5375,-11.19722222
2025-09-05 03:15:00+00:00,458.92,46.1,0,23.91,0,18.74,25.2,17,62.13222222,-10.27333333
2025-09-05 03:20:00+00:00,456.9777778,55.78,0,23.964,0,18.95583333,25.2,17,63.18583333,-9.685833333
2025-09-05 03:25:00+00:00,456.0222222,55.02857143,0,23.80689655,0,19.062,25.2,17,64.21777778,-9.091111111
2025-09-05 03:30:00+00:00,455.9914286,55.84780564,0,23.97176471,0,19.3248,25.2,17,65.32,-8.42
2025-09-05 03:35:00+00:00,455.770614,56.01146601,0,23.97090909,0,19.42659524,25.2,17,66.2805,-7.823
2025-09-05 03:40:00+00:00,454.2013986,56,0,23.83231579,0,19.58272727,25.2,17,67.39145455,-7.112
2025-09-05 03:45:00+00:00,453.8611111,56,0,24,0,19.5,25.2,17,68.68229167,-6.31875
