,HTRK_VEN01_COM01_P,HTRK_VEN01_EM01_P
2025-05-08 14:45:00+00:00,0.0,16.7004320175
2025-05-08 15:00:00+00:00,-0.1339285714,5.0675051587
2025-05-08 15:15:00+00:00,-1.9268766092,3.5076592593
2025-05-08 15:30:00+00:00,0.0,3.2401794218
2025-05-08 15:45:00+00:00,-0.6701754386000001,3.1847690503
2025-05-08 16:00:00+00:00,0.0,3.0270688399
2025-05-08 16:15:00+00:00,0.0,2.9229185185
2025-05-08 16:30:00+00:00,0.0,3.0097920955
2025-05-08 16:45:00+00:00,0.0,3.0523981481
2025-05-08 17:00:00+00:00,0.0,3.0510326408
2025-05-08 17:15:00+00:00,0.0,3.2473641708
2025-05-08 17:30:00+00:00,-0.6067592593000001,3.1101458995
2025-05-08 17:45:00+00:00,-0.059909031800000005,2.9745889303
2025-05-08 18:00:00+00:00,-0.18947368420000002,0.6230526316
2025-05-08 18:15:00+00:00,0.0,0.03
2025-05-08 18:30:00+00:00,0.0,0.03
2025-05-08 18:45:00+00:00,0.0,0.03
2025-05-08 19:00:00+00:00,0.0,0.03
2025-05-08 19:15:00+00:00,0.0,0.0852380952
2025-05-08 19:30:00+00:00,0.0,0.1123571429
2025-05-08 19:45:00+00:00,0.0,0.11
2025-05-08 20:00:00+00:00,0.0,0.11
2025-05-08 20:15:00+00:00,0.0,0.11
2025-05-08 20:30:00+00:00,0.0,0.11
2025-05-08 20:45:00+00:00,0.0,0.11
2025-05-08 21:00:00+00:00,0.0,0.11
2025-05-08 21:15:00+00:00,0.0,0.11
2025-05-08 21:30:00+00:00,0.0,0.11
2025-05-08 21:45:00+00:00,0.0,0.11
2025-05-08 22:00:00+00:00,0.0,0.11
2025-05-08 22:15:00+00:00,0.0,0.11
2025-05-08 22:30:00+00:00,0.0,0.11
2025-05-08 22:45:00+00:00,0.0,0.11
2025-05-08 23:00:00+00:00,0.0,0.11
2025-05-08 23:15:00+00:00,0.0,0.11
2025-05-08 23:30:00+00:00,0.0,0.11
2025-05-08 23:45:00+00:00,0.0,0.11
2025-05-09 00:00:00+00:00,0.0,0.11
2025-05-09 00:15:00+00:00,0.0,0.11
2025-05-09 00:30:00+00:00,0.0,0.11
2025-05-09 00:45:00+00:00,0.0,0.11
2025-05-09 01:00:00+00:00,0.0,0.11
2025-05-09 01:15:00+00:00,0.0,0.11
2025-05-09 01:30:00+00:00,0.0,0.11
2025-05-09 01:45:00+00:00,0.0,0.11
2025-05-09 02:00:00+00:00,0.0,0.11
2025-05-09 02:15:00+00:00,0.0,0.11
2025-05-09 02:30:00+00:00,0.0,0.11
2025-05-09 02:45:00+00:00,0.0,0.11
2025-05-09 03:00:00+00:00,0.0,3.6278333333
2025-05-09 03:15:00+00:00,0.0,3.296162037
2025-05-09 03:30:00+00:00,-0.5153439153,3.1848433862
2025-05-09 03:45:00+00:00,-0.0533333333,3.0752467592
2025-05-09 04:00:00+00:00,0.0,3.2522219042
2025-05-09 04:15:00+00:00,0.0,3.8213084311000003
2025-05-09 04:30:00+00:00,0.0,4.3373444444
2025-05-09 04:45:00+00:00,0.0,4.6937145503
2025-05-09 05:00:00+00:00,0.0,4.6895623583
2025-05-09 05:15:00+00:00,0.0,4.664442504
2025-05-09 05:30:00+00:00,0.0,4.7710360411
2025-05-09 05:45:00+00:00,0.0,4.8376359127
2025-05-09 06:00:00+00:00,0.0,4.6050685184999995
2025-05-09 06:15:00+00:00,0.0,4.8058586734
2025-05-09 06:30:00+00:00,0.0,6.1253219427
2025-05-09 06:45:00+00:00,0.0,6.5935769972
2025-05-09 07:00:00+00:00,0.0,7.5094416072
2025-05-09 07:15:00+00:00,0.0,8.2216874844
2025-05-09 07:30:00+00:00,0.0,8.7657230994
2025-05-09 07:45:00+00:00,0.0,9.402757707
2025-05-09 08:00:00+00:00,0.0,9.6201453704
2025-05-09 08:15:00+00:00,0.0,10.3264888889
2025-05-09 08:30:00+00:00,0.0,10.9030440846
2025-05-09 08:45:00+00:00,0.0,11.869468254000001
2025-05-09 09:00:00+00:00,0.0,12.4921369844
2025-05-09 09:15:00+00:00,0.0,12.9777951728
2025-05-09 09:30:00+00:00,0.0,13.4492180232
2025-05-09 09:45:00+00:00,0.0,13.6291632799
2025-05-09 10:00:00+00:00,0.0,13.8083185341
2025-05-09 10:15:00+00:00,0.0,14.1448623016
2025-05-09 10:30:00+00:00,0.0,14.4206596639
2025-05-09 10:45:00+00:00,0.0,15.0753069938
2025-05-09 11:00:00+00:00,0.0,15.5402279387
2025-05-09 11:15:00+00:00,0.0,15.6306608466
2025-05-09 11:30:00+00:00,0.0,15.708920209
2025-05-09 11:45:00+00:00,0.0,16.1073873118
2025-05-09 12:00:00+00:00,0.0,16.1837906256
2025-05-09 12:15:00+00:00,0.0,16.4018357564
2025-05-09 12:30:00+00:00,0.0,15.8585496911
2025-05-09 12:45:00+00:00,0.0,16.021798076
2025-05-09 13:00:00+00:00,0.0,15.7705680805
2025-05-09 13:15:00+00:00,0.0,15.5178843537
2025-05-09 13:30:00+00:00,0.0,15.3081858276
2025-05-09 13:45:00+00:00,0.0,15.0171482406
2025-05-09 14:00:00+00:00,0.0,4.8606666667
2025-05-09 14:15:00+00:00,-0.42057942060000003,3.1663062932
2025-05-09 14:30:00+00:00,-0.0146825397,3.1875584656
2025-05-09 14:45:00+00:00,0.0,3.1389772345
2025-05-09 15:00:00+00:00,0.0,3.0841175717000002
2025-05-09 15:15:00+00:00,-0.0572562358,3.0844761905
2025-05-09 15:30:00+00:00,-0.044444444400000005,3.0619283069
2025-05-09 15:45:00+00:00,-0.0285714286,3.0449623016
2025-05-09 16:00:00+00:00,0.0,2.9708571429
2025-05-09 16:15:00+00:00,-0.28888888890000003,2.91723776
2025-05-09 16:30:00+00:00,-0.1185185185,2.9603264957
2025-05-09 16:45:00+00:00,-1.2138415815,3.1028588331
2025-05-09 17:00:00+00:00,-0.832753657,3.2062517567
2025-05-09 17:15:00+00:00,-0.08148148150000001,3.021700762
2025-05-09 17:30:00+00:00,-0.1977011494,2.9073089151
2025-05-09 17:45:00+00:00,-0.0858585859,3.0945592833
2025-05-09 18:00:00+00:00,0.0,0.8938528139
2025-05-09 18:15:00+00:00,0.0,0.03
2025-05-09 18:30:00+00:00,0.0,0.03
2025-05-09 18:45:00+00:00,0.0,0.03
2025-05-09 19:00:00+00:00,0.0,0.03
2025-05-09 19:15:00+00:00,0.0,0.03
2025-05-09 19:30:00+00:00,0.0,0.03
2025-05-09 19:45:00+00:00,0.0,0.03
2025-05-09 20:00:00+00:00,0.0,0.0304949495
2025-05-09 20:15:00+00:00,0.0,0.030193548400000002
2025-05-09 20:30:00+00:00,0.0,0.0639393939
2025-05-09 20:45:00+00:00,0.0,0.11
2025-05-09 21:00:00+00:00,0.0,0.11
2025-05-09 21:15:00+00:00,0.0,0.11
2025-05-09 21:30:00+00:00,0.0,0.11
2025-05-09 21:45:00+00:00,0.0,0.11
2025-05-09 22:00:00+00:00,0.0,0.11
2025-05-09 22:15:00+00:00,0.0,0.11
2025-05-09 22:30:00+00:00,0.0,0.11
2025-05-09 22:45:00+00:00,0.0,0.11
2025-05-09 23:00:00+00:00,0.0,0.11
2025-05-09 23:15:00+00:00,0.0,0.11
2025-05-09 23:30:00+00:00,0.0,0.11
2025-05-09 23:45:00+00:00,0.0,0.11
2025-05-10 00:00:00+00:00,0.0,0.11
2025-05-10 00:15:00+00:00,0.0,0.11
2025-05-10 00:30:00+00:00,0.0,0.11
2025-05-10 00:45:00+00:00,0.0,0.11
2025-05-10 01:00:00+00:00,0.0,0.11
2025-05-10 01:15:00+00:00,0.0,0.11
2025-05-10 01:30:00+00:00,0.0,0.11
2025-05-10 01:45:00+00:00,0.0,0.11
2025-05-10 02:00:00+00:00,0.0,0.11
2025-05-10 02:15:00+00:00,0.0,0.11
2025-05-10 02:30:00+00:00,0.0,0.11
2025-05-10 02:45:00+00:00,0.0,0.11
2025-05-10 03:00:00+00:00,0.0,0.11
2025-05-10 03:15:00+00:00,0.0,0.11
2025-05-10 03:30:00+00:00,0.0,0.11
2025-05-10 03:45:00+00:00,0.0,0.11
2025-05-10 04:00:00+00:00,0.0,0.11
2025-05-10 04:15:00+00:00,0.0,0.11
2025-05-10 04:30:00+00:00,0.0,0.11
2025-05-10 04:45:00+00:00,0.0,0.11
2025-05-10 05:00:00+00:00,0.0,0.11
2025-05-10 05:15:00+00:00,0.0,0.11
2025-05-10 05:30:00+00:00,0.0,0.1466752117
2025-05-10 05:45:00+00:00,0.0,0.11
2025-05-10 06:00:00+00:00,0.0,0.11
2025-05-10 06:15:00+00:00,0.0,0.044745098000000004
2025-05-10 06:30:00+00:00,0.0,0.0301481481
2025-05-10 06:45:00+00:00,0.0,0.03
2025-05-10 07:00:00+00:00,0.0,0.03
2025-05-10 07:15:00+00:00,0.0,0.03
2025-05-10 07:30:00+00:00,0.0,0.03
2025-05-10 07:45:00+00:00,0.0,0.03
2025-05-10 08:00:00+00:00,0.0,0.03
2025-05-10 08:15:00+00:00,0.0,0.03
2025-05-10 08:30:00+00:00,0.0,0.03
2025-05-10 08:45:00+00:00,0.0,0.09755555560000001
2025-05-10 09:00:00+00:00,0.0,0.11
2025-05-10 09:15:00+00:00,0.0,0.1101587302
2025-05-10 09:30:00+00:00,0.0,0.11
2025-05-10 09:45:00+00:00,0.0,0.11
2025-05-10 10:00:00+00:00,0.0,0.11
2025-05-10 10:15:00+00:00,0.0,0.11
2025-05-10 10:30:00+00:00,0.0,0.11
2025-05-10 10:45:00+00:00,0.0,0.11
2025-05-10 11:00:00+00:00,0.0,0.11
2025-05-10 11:15:00+00:00,0.0,0.11
2025-05-10 11:30:00+00:00,0.0,0.11
2025-05-10 11:45:00+00:00,0.0,0.11
2025-05-10 12:00:00+00:00,0.0,0.1100595238
2025-05-10 12:15:00+00:00,0.0,0.11
2025-05-10 12:30:00+00:00,0.0,0.11
2025-05-10 12:45:00+00:00,0.0,0.11
2025-05-10 13:00:00+00:00,0.0,0.11
2025-05-10 13:15:00+00:00,0.0,0.11
2025-05-10 13:30:00+00:00,0.0,0.11
2025-05-10 13:45:00+00:00,0.0,0.11
2025-05-10 14:00:00+00:00,0.0,0.11
2025-05-10 14:15:00+00:00,0.0,0.11
2025-05-10 14:30:00+00:00,0.0,0.11
2025-05-10 14:45:00+00:00,0.0,0.11
2025-05-10 15:00:00+00:00,0.0,0.11
2025-05-10 15:15:00+00:00,0.0,0.11
2025-05-10 15:30:00+00:00,0.0,0.11
2025-05-10 15:45:00+00:00,0.0,0.11
2025-05-10 16:00:00+00:00,0.0,0.1102857143
2025-05-10 16:15:00+00:00,0.0,0.11
2025-05-10 16:30:00+00:00,0.0,0.11
2025-05-10 16:45:00+00:00,0.0,0.11
2025-05-10 17:00:00+00:00,0.0,0.11
2025-05-10 17:15:00+00:00,0.0,0.11
2025-05-10 17:30:00+00:00,0.0,0.11
2025-05-10 17:45:00+00:00,0.0,0.11
2025-05-10 18:00:00+00:00,0.0,0.11
2025-05-10 18:15:00+00:00,0.0,0.11
2025-05-10 18:30:00+00:00,0.0,0.11
2025-05-10 18:45:00+00:00,0.0,0.1105238095
2025-05-10 19:00:00+00:00,0.0,0.11
2025-05-10 19:15:00+00:00,0.0,0.11
2025-05-10 19:30:00+00:00,0.0,0.11
2025-05-10 19:45:00+00:00,0.0,0.11
2025-05-10 20:00:00+00:00,0.0,0.11
2025-05-10 20:15:00+00:00,0.0,0.11
2025-05-10 20:30:00+00:00,0.0,0.11
2025-05-10 20:45:00+00:00,0.0,0.11
2025-05-10 21:00:00+00:00,0.0,0.11
2025-05-10 21:15:00+00:00,0.0,0.11
2025-05-10 21:30:00+00:00,0.0,0.11
2025-05-10 21:45:00+00:00,0.0,0.11
2025-05-10 22:00:00+00:00,0.0,0.11
2025-05-10 22:15:00+00:00,0.0,0.11
2025-05-10 22:30:00+00:00,0.0,0.1103333333
2025-05-10 22:45:00+00:00,0.0,0.11024
2025-05-10 23:00:00+00:00,0.0,0.11
2025-05-10 23:15:00+00:00,0.0,0.11
2025-05-10 23:30:00+00:00,0.0,0.11
2025-05-10 23:45:00+00:00,0.0,0.11
2025-05-11 00:00:00+00:00,0.0,0.11
2025-05-11 00:15:00+00:00,0.0,0.11
2025-05-11 00:30:00+00:00,0.0,0.11
2025-05-11 00:45:00+00:00,0.0,0.11
2025-05-11 01:00:00+00:00,0.0,0.11
2025-05-11 01:15:00+00:00,0.0,0.11
2025-05-11 01:30:00+00:00,0.0,0.11
2025-05-11 01:45:00+00:00,0.0,0.11
2025-05-11 02:00:00+00:00,0.0,0.11
2025-05-11 02:15:00+00:00,0.0,0.11
2025-05-11 02:30:00+00:00,0.0,0.11
2025-05-11 02:45:00+00:00,0.0,0.11
2025-05-11 03:00:00+00:00,0.0,0.11
2025-05-11 03:15:00+00:00,0.0,0.11
2025-05-11 03:30:00+00:00,0.0,0.11
2025-05-11 03:45:00+00:00,0.0,0.11
2025-05-11 04:00:00+00:00,0.0,0.11
2025-05-11 04:15:00+00:00,0.0,0.11
2025-05-11 04:30:00+00:00,0.0,0.11
2025-05-11 04:45:00+00:00,0.0,0.11
2025-05-11 05:00:00+00:00,0.0,0.11
2025-05-11 05:15:00+00:00,0.0,0.1105357143
2025-05-11 05:30:00+00:00,0.0,0.11
2025-05-11 05:45:00+00:00,0.0,0.11
2025-05-11 06:00:00+00:00,0.0,0.11
2025-05-11 06:15:00+00:00,0.0,0.11
2025-05-11 06:30:00+00:00,0.0,0.11
2025-05-11 06:45:00+00:00,0.0,0.11
2025-05-11 07:00:00+00:00,0.0,0.11
2025-05-11 07:15:00+00:00,0.0,0.11
2025-05-11 07:30:00+00:00,0.0,0.11
2025-05-11 07:45:00+00:00,0.0,0.11
2025-05-11 08:00:00+00:00,0.0,0.11061517430000001
2025-05-11 08:15:00+00:00,0.0,0.11
2025-05-11 08:30:00+00:00,0.0,0.11
2025-05-11 08:45:00+00:00,0.0,0.11
2025-05-11 09:00:00+00:00,0.0,0.11
2025-05-11 09:15:00+00:00,0.0,0.11
2025-05-11 09:30:00+00:00,0.0,0.11
2025-05-11 09:45:00+00:00,0.0,0.11
2025-05-11 10:00:00+00:00,0.0,0.11
2025-05-11 10:15:00+00:00,0.0,0.11
2025-05-11 10:30:00+00:00,0.0,0.11
2025-05-11 10:45:00+00:00,0.0,0.11
2025-05-11 11:00:00+00:00,0.0,0.11
2025-05-11 11:15:00+00:00,0.0,0.11
2025-05-11 11:30:00+00:00,0.0,0.11
2025-05-11 11:45:00+00:00,0.0,0.1105
2025-05-11 12:00:00+00:00,0.0,0.11030000000000001
2025-05-11 12:15:00+00:00,0.0,0.11
2025-05-11 12:30:00+00:00,0.0,0.11
2025-05-11 12:45:00+00:00,0.0,0.11
2025-05-11 13:00:00+00:00,0.0,0.11
2025-05-11 13:15:00+00:00,0.0,0.11
2025-05-11 13:30:00+00:00,0.0,0.11
2025-05-11 13:45:00+00:00,0.0,0.11
2025-05-11 14:00:00+00:00,0.0,0.11
2025-05-11 14:15:00+00:00,0.0,0.11
2025-05-11 14:30:00+00:00,0.0,0.11
2025-05-11 14:45:00+00:00,0.0,0.11030000000000001
2025-05-11 15:00:00+00:00,0.0,0.11
2025-05-11 15:15:00+00:00,0.0,0.11
2025-05-11 15:30:00+00:00,0.0,0.11
2025-05-11 15:45:00+00:00,0.0,0.11
2025-05-11 16:00:00+00:00,0.0,0.11
2025-05-11 16:15:00+00:00,0.0,0.0687864267
2025-05-11 16:30:00+00:00,0.0,0.0865802262
2025-05-11 16:45:00+00:00,0.0,0.10778682910000001
2025-05-11 17:00:00+00:00,0.0,0.11
2025-05-11 17:15:00+00:00,0.0,0.11
2025-05-11 17:30:00+00:00,0.0,0.1103359788
2025-05-11 17:45:00+00:00,0.0,0.11
2025-05-11 18:00:00+00:00,0.0,0.11
2025-05-11 18:15:00+00:00,0.0,0.11
2025-05-11 18:30:00+00:00,0.0,0.1104318489
2025-05-11 18:45:00+00:00,0.0,0.11
2025-05-11 19:00:00+00:00,0.0,0.0652666667
2025-05-11 19:15:00+00:00,0.0,0.10959259260000001
2025-05-11 19:30:00+00:00,0.0,0.11
2025-05-11 19:45:00+00:00,0.0,0.11
2025-05-11 20:00:00+00:00,0.0,0.11
2025-05-11 20:15:00+00:00,0.0,0.1107965944
2025-05-11 20:30:00+00:00,0.0,0.11
2025-05-11 20:45:00+00:00,0.0,0.11
2025-05-11 21:00:00+00:00,0.0,0.11
2025-05-11 21:15:00+00:00,0.0,0.11
2025-05-11 21:30:00+00:00,0.0,0.11
2025-05-11 21:45:00+00:00,0.0,0.11
2025-05-11 22:00:00+00:00,0.0,0.11
2025-05-11 22:15:00+00:00,0.0,0.11
2025-05-11 22:30:00+00:00,0.0,0.11
2025-05-11 22:45:00+00:00,0.0,0.11
2025-05-11 23:00:00+00:00,0.0,0.11
2025-05-11 23:15:00+00:00,0.0,0.11
2025-05-11 23:30:00+00:00,0.0,0.11
2025-05-11 23:45:00+00:00,0.0,0.11
2025-05-12 00:00:00+00:00,0.0,0.11
2025-05-12 00:15:00+00:00,0.0,0.11
2025-05-12 00:30:00+00:00,0.0,0.11
2025-05-12 00:45:00+00:00,0.0,0.11
2025-05-12 01:00:00+00:00,0.0,0.11
2025-05-12 01:15:00+00:00,0.0,0.11
2025-05-12 01:30:00+00:00,0.0,0.11
2025-05-12 01:45:00+00:00,0.0,0.11
2025-05-12 02:00:00+00:00,0.0,0.11
2025-05-12 02:15:00+00:00,0.0,0.11
2025-05-12 02:30:00+00:00,0.0,0.11
2025-05-12 02:45:00+00:00,0.0,0.11
2025-05-12 03:00:00+00:00,0.0,0.44122567290000003
2025-05-12 03:15:00+00:00,0.0,5.501032196
2025-05-12 03:30:00+00:00,0.0,5.8786095584
2025-05-12 03:45:00+00:00,0.0,5.9217509725
2025-05-12 04:00:00+00:00,0.0,5.943547806
2025-05-12 04:15:00+00:00,0.0,6.163659551
2025-05-12 04:30:00+00:00,0.0,6.0465479232
2025-05-12 04:45:00+00:00,0.0,6.02559461
2025-05-12 05:00:00+00:00,0.0,6.0391038961
2025-05-12 05:15:00+00:00,0.0,5.8172121212
2025-05-12 05:30:00+00:00,0.0,5.8962222222000005
2025-05-12 05:45:00+00:00,0.0,5.7914130355
2025-05-12 06:00:00+00:00,0.0,5.846682084
2025-05-12 06:15:00+00:00,0.0,6.0106537009
2025-05-12 06:30:00+00:00,0.0,6.1407738095
2025-05-12 06:45:00+00:00,0.0,6.4852250712
2025-05-12 07:00:00+00:00,0.0,6.7771892737
2025-05-12 07:15:00+00:00,0.0,7.3233201077
2025-05-12 07:30:00+00:00,0.0,7.6363458565
2025-05-12 07:45:00+00:00,0.0,8.210565291
2025-05-12 08:00:00+00:00,0.0,8.6274157156
2025-05-12 08:15:00+00:00,0.0,8.8789496173
2025-05-12 08:30:00+00:00,0.0,9.1061417929
2025-05-12 08:45:00+00:00,0.0,9.6143253968
2025-05-12 09:00:00+00:00,0.0,9.9291015651
2025-05-12 09:15:00+00:00,0.0,10.3667191142
2025-05-12 09:30:00+00:00,0.0,10.8946127832
2025-05-12 09:45:00+00:00,0.0,10.9621143791
2025-05-12 10:00:00+00:00,0.0,10.9588240668
2025-05-12 10:15:00+00:00,0.0,11.0613301696
2025-05-12 10:30:00+00:00,0.0,10.9963856589
2025-05-12 10:45:00+00:00,0.0,10.7829880996
2025-05-12 11:00:00+00:00,0.0,11.2532498389
2025-05-12 11:15:00+00:00,0.0,11.5001287988
2025-05-12 11:30:00+00:00,0.0,11.8241881737
2025-05-12 11:45:00+00:00,0.0,11.9959912599
2025-05-12 12:00:00+00:00,0.0,12.2730271164
2025-05-12 12:15:00+00:00,0.0,12.5429882155
2025-05-12 12:30:00+00:00,0.0,13.1302180863
2025-05-12 12:45:00+00:00,0.0,13.4796327986
2025-05-12 13:00:00+00:00,0.0,14.3688491714
2025-05-12 13:15:00+00:00,0.0,14.8536187328
2025-05-12 13:30:00+00:00,0.0,14.9733462343
2025-05-12 13:45:00+00:00,0.0,15.4182206141
2025-05-12 14:00:00+00:00,-0.1964285714,6.2158173358
2025-05-12 14:15:00+00:00,-1.8688888889,3.3942220391
2025-05-12 14:30:00+00:00,-0.2596491228,3.1745866534
2025-05-12 14:45:00+00:00,-0.2974627225,3.2610290317
2025-05-12 15:00:00+00:00,0.0,3.0888264854
2025-05-12 15:15:00+00:00,0.0,3.0024307878
2025-05-12 15:30:00+00:00,0.0,3.0874182504
2025-05-12 15:45:00+00:00,-0.0194805195,2.9535909091
2025-05-12 16:00:00+00:00,-0.3756288156,3.1826270557
2025-05-12 16:15:00+00:00,-0.4659034792,3.1503003448999998
2025-05-12 16:30:00+00:00,-0.0414814815,2.938162963
2025-05-12 16:45:00+00:00,-2.0694444444,3.1987142685
2025-05-12 17:00:00+00:00,-1.6066276803,3.2891872845
2025-05-12 17:15:00+00:00,-0.4133333333,3.0956973064
2025-05-12 17:30:00+00:00,0.0,3.2022989418
2025-05-12 17:45:00+00:00,-0.0059523810000000005,3.0498530927
2025-05-12 18:00:00+00:00,0.0,0.8245333333
2025-05-12 18:15:00+00:00,0.0,0.03
2025-05-12 18:30:00+00:00,0.0,0.03
2025-05-12 18:45:00+00:00,0.0,0.03
2025-05-12 19:00:00+00:00,0.0,0.03
2025-05-12 19:15:00+00:00,0.0,0.03
2025-05-12 19:30:00+00:00,0.0,0.09961623780000001
2025-05-12 19:45:00+00:00,0.0,0.0841681159
2025-05-12 20:00:00+00:00,0.0,0.11
2025-05-12 20:15:00+00:00,0.0,0.0739873016
2025-05-12 20:30:00+00:00,0.0,0.0316326531
2025-05-12 20:45:00+00:00,0.0,0.10666666670000001
2025-05-12 21:00:00+00:00,0.0,0.11
2025-05-12 21:15:00+00:00,0.0,0.11096947500000001
2025-05-12 21:30:00+00:00,0.0,0.11
2025-05-12 21:45:00+00:00,0.0,0.11
2025-05-12 22:00:00+00:00,0.0,0.11
2025-05-12 22:15:00+00:00,0.0,0.11
2025-05-12 22:30:00+00:00,0.0,0.11
2025-05-12 22:45:00+00:00,0.0,0.11
2025-05-12 23:00:00+00:00,0.0,0.11
2025-05-12 23:15:00+00:00,0.0,0.11
2025-05-12 23:30:00+00:00,0.0,0.11
2025-05-12 23:45:00+00:00,0.0,0.11
2025-05-13 00:00:00+00:00,0.0,0.11
2025-05-13 00:15:00+00:00,0.0,0.11
2025-05-13 00:30:00+00:00,0.0,0.11
2025-05-13 00:45:00+00:00,0.0,0.11
2025-05-13 01:00:00+00:00,0.0,0.11
2025-05-13 01:15:00+00:00,0.0,0.11
2025-05-13 01:30:00+00:00,0.0,0.11
2025-05-13 01:45:00+00:00,0.0,0.11
2025-05-13 02:00:00+00:00,0.0,0.11
2025-05-13 02:15:00+00:00,0.0,0.11
2025-05-13 02:30:00+00:00,0.0,0.11
2025-05-13 02:45:00+00:00,0.0,0.1112044933
2025-05-13 03:00:00+00:00,0.0,2.4358444444
2025-05-13 03:15:00+00:00,0.0,3.1535564913
2025-05-13 03:30:00+00:00,0.0,3.216218274
2025-05-13 03:45:00+00:00,0.0,3.1566899242
2025-05-13 04:00:00+00:00,0.0,3.487759532
2025-05-13 04:15:00+00:00,0.0,4.1471853345
2025-05-13 04:30:00+00:00,0.0,4.9356091918
2025-05-13 04:45:00+00:00,0.0,5.0984126984
2025-05-13 05:00:00+00:00,0.0,5.3952919492
2025-05-13 05:15:00+00:00,0.0,5.5240850663
2025-05-13 05:30:00+00:00,0.0,5.6694542624
2025-05-13 05:45:00+00:00,0.0,5.8818004563
2025-05-13 06:00:00+00:00,0.0,6.2220064103
2025-05-13 06:15:00+00:00,0.0,6.6049218259
2025-05-13 06:30:00+00:00,0.0,7.3278497217
2025-05-13 06:45:00+00:00,0.0,7.8805105903
2025-05-13 07:00:00+00:00,0.0,8.9043210972
2025-05-13 07:15:00+00:00,0.0,9.8389089337
2025-05-13 07:30:00+00:00,0.0,11.2138289255
2025-05-13 07:45:00+00:00,0.0,11.7684918534
2025-05-13 08:00:00+00:00,0.0,13.2566345238
2025-05-13 08:15:00+00:00,0.0,13.9136026696
2025-05-13 08:30:00+00:00,0.0,14.9491354934
2025-05-13 08:45:00+00:00,0.0,15.4160454545
2025-05-13 09:00:00+00:00,0.0,16.2885437539
2025-05-13 09:15:00+00:00,0.0,16.6416381538
2025-05-13 09:30:00+00:00,-1.1294187294,17.2866960051
2025-05-13 09:45:00+00:00,-2.4266892507,17.3923846131
2025-05-13 10:00:00+00:00,-3.7197802198,17.2703667166
2025-05-13 10:15:00+00:00,-7.5645832475,17.4927954676
2025-05-13 10:30:00+00:00,-7.7252525253,17.540858649
2025-05-13 10:45:00+00:00,-6.1524867725,17.4062565505
2025-05-13 11:00:00+00:00,-8.7268421053,17.2635894737
2025-05-13 11:15:00+00:00,-12.230877193,17.2514670762
2025-05-13 11:30:00+00:00,-15.8606060606,17.3536316498
2025-05-13 11:45:00+00:00,-29.5830591631,17.3408924964
2025-05-13 12:00:00+00:00,-31.0,17.39
2025-05-13 12:15:00+00:00,-28.6907162761,17.4807251704
2025-05-13 12:30:00+00:00,-26.9418181818,17.3158934373
2025-05-13 12:45:00+00:00,-27.7002415459,17.9900725481
2025-05-13 13:00:00+00:00,-26.8048831042,17.726468189
2025-05-13 13:15:00+00:00,-24.8601678322,17.7913026832
2025-05-13 13:30:00+00:00,-18.8823856209,17.5340184641
2025-05-13 13:45:00+00:00,-18.4250563607,18.201112697
2025-05-13 14:00:00+00:00,-16.8054187192,6.1440546138
2025-05-13 14:15:00+00:00,-9.1975,3.2921426816
2025-05-13 14:30:00+00:00,-10.476958282,3.2904092003
2025-05-13 14:45:00+00:00,-16.0796066253,3.2418772613
2025-05-13 15:00:00+00:00,-19.1651851852,3.2616905359
2025-05-13 15:15:00+00:00,-3.283681745,3.0638626563
2025-05-13 15:30:00+00:00,-14.3709090909,3.26592425
2025-05-13 15:45:00+00:00,-7.1605295882,3.3217783647
2025-05-13 16:00:00+00:00,-9.2296443979,3.1522763877
2025-05-13 16:15:00+00:00,-7.7981962482,3.1232020202
2025-05-13 16:30:00+00:00,-7.2485185185,3.0417400876
2025-05-13 16:45:00+00:00,-4.5421574527,3.1668125396
2025-05-13 17:00:00+00:00,-4.7392156863,3.1307654098
2025-05-13 17:15:00+00:00,-5.4717063104,3.2036460147
2025-05-13 17:30:00+00:00,-3.0594383394,3.2355610501
2025-05-13 17:45:00+00:00,-2.0980392157,3.016422638
2025-05-13 18:00:00+00:00,-1.0333333333,1.0630952381
2025-05-13 18:15:00+00:00,0.0,0.03
2025-05-13 18:30:00+00:00,0.0,0.03
2025-05-13 18:45:00+00:00,0.0,0.03
2025-05-13 19:00:00+00:00,0.0,0.03
2025-05-13 19:15:00+00:00,0.0,0.03
2025-05-13 19:30:00+00:00,0.0,0.03
2025-05-13 19:45:00+00:00,0.0,0.03
2025-05-13 20:00:00+00:00,0.0,0.03
2025-05-13 20:15:00+00:00,0.0,0.03
2025-05-13 20:30:00+00:00,0.0,0.03
2025-05-13 20:45:00+00:00,0.0,0.03
2025-05-13 21:00:00+00:00,0.0,0.03
2025-05-13 21:15:00+00:00,0.0,0.03
2025-05-13 21:30:00+00:00,0.0,0.03
2025-05-13 21:45:00+00:00,0.0,0.03
2025-05-13 22:00:00+00:00,0.0,0.03
2025-05-13 22:15:00+00:00,0.0,0.03
2025-05-13 22:30:00+00:00,0.0,0.03
2025-05-13 22:45:00+00:00,0.0,0.03
2025-05-13 23:00:00+00:00,0.0,0.0789773756
2025-05-13 23:15:00+00:00,0.0,0.11
2025-05-13 23:30:00+00:00,0.0,0.11
2025-05-13 23:45:00+00:00,0.0,0.11
2025-05-14 00:00:00+00:00,0.0,0.11033717950000001
2025-05-14 00:15:00+00:00,0.0,0.11
