,HTRK_VEN01_COM01_P,HTRK_VEN01_MVK01_P
2025-05-13 03:45:00+00:00,0,0.27
2025-05-13 04:00:00+00:00,0,0.27
2025-05-13 04:15:00+00:00,0,0.27
2025-05-13 04:30:00+00:00,0,0.27
2025-05-13 04:45:00+00:00,0,0.27
2025-05-13 05:00:00+00:00,0,0.27
2025-05-13 05:15:00+00:00,0,0.27
2025-05-13 05:30:00+00:00,0,0.27
2025-05-13 05:45:00+00:00,0,0.27
2025-05-13 06:00:00+00:00,0,0.27
2025-05-13 06:15:00+00:00,0,0.27
2025-05-13 06:30:00+00:00,0,0.27
2025-05-13 06:45:00+00:00,0,0.27
2025-05-13 07:00:00+00:00,0,0.27
2025-05-13 07:15:00+00:00,0,0.27
2025-05-13 07:30:00+00:00,0,0.27
2025-05-13 07:45:00+00:00,0,0.27
2025-05-13 08:00:00+00:00,0,0.27
2025-05-13 08:15:00+00:00,0,0.27
2025-05-13 08:30:00+00:00,0,0.27
2025-05-13 08:45:00+00:00,0,0.27
2025-05-13 09:00:00+00:00,0,0.27
2025-05-13 09:15:00+00:00,0,0.27
2025-05-13 09:30:00+00:00,-1.129418729,0.331575758
2025-05-13 09:45:00+00:00,-2.426689251,1.590249819
2025-05-13 10:00:00+00:00,-3.71978022,7.288416084
2025-05-13 10:15:00+00:00,-7.564583248,10.41208126
2025-05-13 10:30:00+00:00,-7.725252525,14.41308745
2025-05-13 10:45:00+00:00,-6.152486773,21.61884755
2025-05-13 11:00:00+00:00,-8.726842105,29.96034545
2025-05-13 11:15:00+00:00,-12.23087719,35.56214094
2025-05-13 11:30:00+00:00,-15.86060606,39.67706962
2025-05-13 11:45:00+00:00,-29.58305916,34.47092063
2025-05-13 12:00:00+00:00,-31,26.68
2025-05-13 12:15:00+00:00,-28.69071628,19.86180339
2025-05-13 12:30:00+00:00,-26.94181818,14.20011704
2025-05-13 12:45:00+00:00,-27.70024155,10.40965909
2025-05-13 13:00:00+00:00,-26.8048831,9.159082092
2025-05-13 13:15:00+00:00,-24.86016783,13.0280297
2025-05-13 13:30:00+00:00,-18.88238562,23.43769304
2025-05-13 13:45:00+00:00,-18.42505636,43.62961645
2025-05-13 14:00:00+00:00,-16.80541872,56.68758833
2025-05-13 14:15:00+00:00,-9.1975,62.30584557
2025-05-13 14:30:00+00:00,-10.47695828,61.40972308
2025-05-13 14:45:00+00:00,-16.07960663,52.01561654
2025-05-13 15:00:00+00:00,-19.16518519,24.33563073
2025-05-13 15:15:00+00:00,-3.283681745,2.207052059
2025-05-13 15:30:00+00:00,-14.37090909,5.984147727
2025-05-13 15:45:00+00:00,-7.160529588,3.91673137
2025-05-13 16:00:00+00:00,-9.229644398,11.21575
2025-05-13 16:15:00+00:00,-7.798196248,11.38
2025-05-13 16:30:00+00:00,-7.248518519,11.38
2025-05-13 16:45:00+00:00,-4.542157453,11.38
2025-05-13 17:00:00+00:00,-4.739215686,11.38
2025-05-13 17:15:00+00:00,-5.47170631,10.17731464
2025-05-13 17:30:00+00:00,-3.059438339,0.815254594
2025-05-13 17:45:00+00:00,-2.098039216,0.411739927
2025-05-13 18:00:00+00:00,-1.033333333,0.230952381
2025-05-13 18:15:00+00:00,0,0.21
2025-05-13 18:30:00+00:00,0,0.21
2025-05-13 18:45:00+00:00,0,0.21
2025-05-13 19:00:00+00:00,0,0.21
2025-05-13 19:15:00+00:00,0,0.21
2025-05-13 19:30:00+00:00,0,0.21
2025-05-13 19:45:00+00:00,0,0.21
2025-05-13 20:00:00+00:00,0,0.21
2025-05-13 20:15:00+00:00,0,0.21
2025-05-13 20:30:00+00:00,0,0.21
2025-05-13 20:45:00+00:00,0,0.21
2025-05-13 21:00:00+00:00,0,0.21
2025-05-13 21:15:00+00:00,0,0.21
2025-05-13 21:30:00+00:00,0,0.21
2025-05-13 21:45:00+00:00,0,0.21
2025-05-13 22:00:00+00:00,0,0.21
2025-05-13 22:15:00+00:00,0,0.21
2025-05-13 22:30:00+00:00,0,0.21
2025-05-13 22:45:00+00:00,0,0.21
2025-05-13 23:00:00+00:00,0,0.21
2025-05-13 23:15:00+00:00,0,0.21
2025-05-13 23:30:00+00:00,0,0.21
2025-05-13 23:45:00+00:00,0,0.21
2025-05-14 00:00:00+00:00,0,0.21
2025-05-14 00:15:00+00:00,0,0.21
2025-05-14 00:30:00+00:00,0,0.21
2025-05-14 00:45:00+00:00,0,0.21
2025-05-14 01:00:00+00:00,0,0.21
2025-05-14 01:15:00+00:00,0,0.21
2025-05-14 01:30:00+00:00,0,0.21
2025-05-14 01:45:00+00:00,0,0.21
2025-05-14 02:00:00+00:00,0,0.21
2025-05-14 02:15:00+00:00,0,0.21
2025-05-14 02:30:00+00:00,0,0.21
2025-05-14 02:45:00+00:00,0,0.21
2025-05-14 03:00:00+00:00,0,0.21
2025-05-14 03:15:00+00:00,0,0.21
2025-05-14 03:30:00+00:00,0,0.21
2025-05-14 03:45:00+00:00,0,0.21
2025-05-14 04:00:00+00:00,0,0.21
2025-05-14 04:15:00+00:00,0,0.21
2025-05-14 04:30:00+00:00,0,0.21
2025-05-14 04:45:00+00:00,0,0.21
2025-05-14 05:00:00+00:00,0,0.21
2025-05-14 05:15:00+00:00,0,0.21
2025-05-14 05:30:00+00:00,0,0.21
2025-05-14 05:45:00+00:00,0,0.21
2025-05-14 06:00:00+00:00,0,0.21
2025-05-14 06:15:00+00:00,0,0.21
2025-05-14 06:30:00+00:00,0,0.21
2025-05-14 06:45:00+00:00,0,0.21
2025-05-14 07:00:00+00:00,0,0.21
2025-05-14 07:15:00+00:00,0,0.21
2025-05-14 07:30:00+00:00,0,0.21
2025-05-14 07:45:00+00:00,0,0.21
2025-05-14 08:00:00+00:00,0,0.21
2025-05-14 08:15:00+00:00,0,0.21
2025-05-14 08:30:00+00:00,0,0.21
2025-05-14 08:45:00+00:00,0,0.21
2025-05-14 09:00:00+00:00,0,0.21
2025-05-14 09:15:00+00:00,0,0.21
2025-05-14 09:30:00+00:00,0,0.21
2025-05-14 09:45:00+00:00,0,0.21
2025-05-14 10:00:00+00:00,0,0.21
2025-05-14 10:15:00+00:00,0,0.21
2025-05-14 10:30:00+00:00,0,0.21
2025-05-14 10:45:00+00:00,0,0.21
2025-05-14 11:00:00+00:00,0,0.21
2025-05-14 11:15:00+00:00,0,0.21
2025-05-14 11:30:00+00:00,-0.495942029,0.552528502
2025-05-14 11:45:00+00:00,-3.371843019,6.293228076
2025-05-14 12:00:00+00:00,-8.887719298,10.084
2025-05-14 12:15:00+00:00,-8.036397661,12.64456239
2025-05-14 12:30:00+00:00,-8.413862782,15.57089493
2025-05-14 12:45:00+00:00,-8.117262032,16.00666667
2025-05-14 13:00:00+00:00,-8.606507937,14.34140351
2025-05-14 13:15:00+00:00,-10.4,12.83182906
2025-05-14 13:30:00+00:00,-9.385465725,4.944735086
2025-05-14 13:45:00+00:00,-1.839821747,0.21
2025-05-14 14:00:00+00:00,0,0.21
2025-05-14 14:15:00+00:00,-0.365079365,0.21
2025-05-14 14:30:00+00:00,-0.027472528,0.21
2025-05-14 14:45:00+00:00,0,0.21
2025-05-14 15:00:00+00:00,0,0.21
2025-05-14 15:15:00+00:00,0,0.21
2025-05-14 15:30:00+00:00,0,0.21
2025-05-14 15:45:00+00:00,0,0.21
2025-05-14 16:00:00+00:00,0,0.21
2025-05-14 16:15:00+00:00,-0.071428571,0.21
2025-05-14 16:30:00+00:00,-0.264285714,0.21
2025-05-14 16:45:00+00:00,0,0.21
2025-05-14 17:00:00+00:00,-0.329824561,0.21
2025-05-14 17:15:00+00:00,0,0.21
2025-05-14 17:30:00+00:00,-0.628888889,0.21
2025-05-14 17:45:00+00:00,0,0.21
2025-05-14 18:00:00+00:00,-0.359103111,0.21
2025-05-14 18:15:00+00:00,0,0.21
2025-05-14 18:30:00+00:00,0,0.21
2025-05-14 18:45:00+00:00,0,0.21
2025-05-14 19:00:00+00:00,0,0.21
2025-05-14 19:15:00+00:00,0,0.21
2025-05-14 19:30:00+00:00,0,0.21
2025-05-14 19:45:00+00:00,0,0.21
2025-05-14 20:00:00+00:00,0,0.21
2025-05-14 20:15:00+00:00,0,0.21
2025-05-14 20:30:00+00:00,0,0.21
2025-05-14 20:45:00+00:00,0,0.21
2025-05-14 21:00:00+00:00,0,0.21
2025-05-14 21:15:00+00:00,0,0.21
2025-05-14 21:30:00+00:00,0,0.21
2025-05-14 21:45:00+00:00,0,0.21
2025-05-14 22:00:00+00:00,0,0.21
2025-05-14 22:15:00+00:00,0,0.21
2025-05-14 22:30:00+00:00,0,0.21
2025-05-14 22:45:00+00:00,0,0.21
2025-05-14 23:00:00+00:00,0,0.21
2025-05-14 23:15:00+00:00,0,0.21
2025-05-14 23:30:00+00:00,0,0.21
2025-05-14 23:45:00+00:00,0,0.21
2025-05-15 00:00:00+00:00,0,0.21
2025-05-15 00:15:00+00:00,0,0.21
2025-05-15 00:30:00+00:00,0,0.21
2025-05-15 00:45:00+00:00,0,0.21
2025-05-15 01:00:00+00:00,0,0.21
2025-05-15 01:15:00+00:00,0,0.21
2025-05-15 01:30:00+00:00,0,0.21
2025-05-15 01:45:00+00:00,0,0.21
2025-05-15 02:00:00+00:00,0,0.21
2025-05-15 02:15:00+00:00,0,0.21
2025-05-15 02:30:00+00:00,0,0.21
2025-05-15 02:45:00+00:00,0,0.21
2025-05-15 03:00:00+00:00,0,0.21
2025-05-15 03:15:00+00:00,0,0.21
2025-05-15 03:30:00+00:00,0,0.21
2025-05-15 03:45:00+00:00,0,0.21
2025-05-15 04:00:00+00:00,0,0.21
2025-05-15 04:15:00+00:00,0,0.21
2025-05-15 04:30:00+00:00,0,0.21
2025-05-15 04:45:00+00:00,0,0.21
2025-05-15 05:00:00+00:00,0,0.21
2025-05-15 05:15:00+00:00,0,0.21
2025-05-15 05:30:00+00:00,0,0.21
2025-05-15 05:45:00+00:00,0,0.21
2025-05-15 06:00:00+00:00,0,0.21
2025-05-15 06:15:00+00:00,0,0.21
2025-05-15 06:30:00+00:00,0,0.21
2025-05-15 06:45:00+00:00,0,0.21
2025-05-15 07:00:00+00:00,0,0.21
2025-05-15 07:15:00+00:00,0,0.21
2025-05-15 07:30:00+00:00,0,0.21
2025-05-15 07:45:00+00:00,0,0.21
2025-05-15 08:00:00+00:00,0,0.21
2025-05-15 08:15:00+00:00,0,0.21
2025-05-15 08:30:00+00:00,0,0.21
2025-05-15 08:45:00+00:00,0,0.21
2025-05-15 09:00:00+00:00,0,0.21
2025-05-15 09:15:00+00:00,0,0.21
2025-05-15 09:30:00+00:00,0,0.21
2025-05-15 09:45:00+00:00,0,0.21
2025-05-15 10:00:00+00:00,0,0.21
2025-05-15 10:15:00+00:00,0,0.21
2025-05-15 10:30:00+00:00,0,0.21
2025-05-15 10:45:00+00:00,0,0.21
2025-05-15 11:00:00+00:00,0,0.21
2025-05-15 11:15:00+00:00,0,0.21
2025-05-15 11:30:00+00:00,0,0.21
2025-05-15 11:45:00+00:00,0,0.21
2025-05-15 12:00:00+00:00,0,0.21
2025-05-15 12:15:00+00:00,0,0.21
2025-05-15 12:30:00+00:00,0,0.21
2025-05-15 12:45:00+00:00,0,0.21
2025-05-15 13:00:00+00:00,0,0.21
2025-05-15 13:15:00+00:00,0,0.21
2025-05-15 13:30:00+00:00,-0.337169312,0.249214286
2025-05-15 13:45:00+00:00,-2.006060606,2.78359899
2025-05-15 14:00:00+00:00,-2.727536232,4.284497585
2025-05-15 14:15:00+00:00,-3.632763533,8.216242424
2025-05-15 14:30:00+00:00,-4.19015873,8.51
2025-05-15 14:45:00+00:00,-7.287162189,9.6394716
2025-05-15 15:00:00+00:00,-7.058508159,8.520323188
2025-05-15 15:15:00+00:00,-1.57535445,0.717846154
2025-05-15 15:30:00+00:00,-0.0900913,0.3
2025-05-15 15:45:00+00:00,-0.802910053,0.289473684
2025-05-15 16:00:00+00:00,-0.010752688,0.15
2025-05-15 16:15:00+00:00,-1.273809524,0.15
2025-05-15 16:30:00+00:00,-0.478484849,0.15
2025-05-15 16:45:00+00:00,-0.890909091,0.15
2025-05-15 17:00:00+00:00,-0.088888889,0.15
2025-05-15 17:15:00+00:00,0,0.15
2025-05-15 17:30:00+00:00,-0.750902184,0.15
2025-05-15 17:45:00+00:00,-0.462222222,0.15
2025-05-15 18:00:00+00:00,-0.002976191,0.15
2025-05-15 18:15:00+00:00,0,0.15
2025-05-15 18:30:00+00:00,0,0.15
2025-05-15 18:45:00+00:00,0,0.15
2025-05-15 19:00:00+00:00,0,0.15
2025-05-15 19:15:00+00:00,0,0.15
2025-05-15 19:30:00+00:00,0,0.15
2025-05-15 19:45:00+00:00,0,0.15
2025-05-15 20:00:00+00:00,0,0.15
2025-05-15 20:15:00+00:00,0,0.15
2025-05-15 20:30:00+00:00,0,0.15
2025-05-15 20:45:00+00:00,0,0.15
2025-05-15 21:00:00+00:00,0,0.15
2025-05-15 21:15:00+00:00,0,0.15
2025-05-15 21:30:00+00:00,0,0.15
2025-05-15 21:45:00+00:00,0,0.15
2025-05-15 22:00:00+00:00,0,0.15
2025-05-15 22:15:00+00:00,0,0.15
2025-05-15 22:30:00+00:00,0,0.15
2025-05-15 22:45:00+00:00,0,0.15
2025-05-15 23:00:00+00:00,0,0.15
2025-05-15 23:15:00+00:00,0,0.15
2025-05-15 23:30:00+00:00,0,0.15
2025-05-15 23:45:00+00:00,0,0.15
2025-05-16 00:00:00+00:00,0,0.15
2025-05-16 00:15:00+00:00,0,0.15
2025-05-16 00:30:00+00:00,0,0.15
2025-05-16 00:45:00+00:00,0,0.15
2025-05-16 01:00:00+00:00,0,0.15
2025-05-16 01:15:00+00:00,0,0.15
2025-05-16 01:30:00+00:00,0,0.15
2025-05-16 01:45:00+00:00,0,0.15
2025-05-16 02:00:00+00:00,0,0.15
2025-05-16 02:15:00+00:00,0,0.15
2025-05-16 02:30:00+00:00,0,0.15
2025-05-16 02:45:00+00:00,0,0.15
2025-05-16 03:00:00+00:00,0,0.15
2025-05-16 03:15:00+00:00,0,0.15
2025-05-16 03:30:00+00:00,0,0.15
2025-05-16 03:45:00+00:00,0,0.15
2025-05-16 04:00:00+00:00,0,0.15
2025-05-16 04:15:00+00:00,0,0.15
2025-05-16 04:30:00+00:00,0,0.15
2025-05-16 04:45:00+00:00,0,0.15
2025-05-16 05:00:00+00:00,0,0.15
2025-05-16 05:15:00+00:00,0,0.15
2025-05-16 05:30:00+00:00,0,0.15
2025-05-16 05:45:00+00:00,0,0.15
2025-05-16 06:00:00+00:00,0,0.15
2025-05-16 06:15:00+00:00,0,0.15
2025-05-16 06:30:00+00:00,0,0.15
2025-05-16 06:45:00+00:00,0,0.15
2025-05-16 07:00:00+00:00,0,0.15
2025-05-16 07:15:00+00:00,0,0.15
2025-05-16 07:30:00+00:00,0,0.15
2025-05-16 07:45:00+00:00,0,0.15
2025-05-16 08:00:00+00:00,0,0.15
2025-05-16 08:15:00+00:00,0,0.15
2025-05-16 08:30:00+00:00,0,0.15
2025-05-16 08:45:00+00:00,0,0.15
2025-05-16 09:00:00+00:00,0,0.15
2025-05-16 09:15:00+00:00,0,0.15
2025-05-16 09:30:00+00:00,0,0.15
2025-05-16 09:45:00+00:00,0,0.15
2025-05-16 10:00:00+00:00,0,0.15
2025-05-16 10:15:00+00:00,0,0.15
2025-05-16 10:30:00+00:00,0,0.15
2025-05-16 10:45:00+00:00,0,0.15
2025-05-16 11:00:00+00:00,0,0.15
2025-05-16 11:15:00+00:00,-1.639339827,0.15
2025-05-16 11:30:00+00:00,-1.057142857,0.15
2025-05-16 11:45:00+00:00,-2.445224172,0.15
2025-05-16 12:00:00+00:00,-2.502923977,0.15
2025-05-16 12:15:00+00:00,-2.793650794,0.539259259
2025-05-16 12:30:00+00:00,-3.006666667,3.822051873
2025-05-16 12:45:00+00:00,-5.165295815,8.692719225
2025-05-16 13:00:00+00:00,-6.677809522,3.813023776
2025-05-16 13:15:00+00:00,-1.681481482,0.21
2025-05-16 13:30:00+00:00,-1.21969697,0.21
2025-05-16 13:45:00+00:00,-5.708264791,2.712890574
2025-05-16 14:00:00+00:00,-5.550125496,1.517423863
2025-05-16 14:15:00+00:00,-1.841358412,0.575185185
2025-05-16 14:30:00+00:00,-3.993392883,8.376848351
2025-05-16 14:45:00+00:00,-4.823979592,12.77845344
2025-05-16 15:00:00+00:00,-3.961904762,4.293189857
2025-05-16 15:15:00+00:00,-3.486340852,0.907666667
2025-05-16 15:30:00+00:00,-6.291060986,1.642222222
2025-05-16 15:45:00+00:00,-4.007563025,3.142738095
2025-05-16 16:00:00+00:00,-6.898572261,9.07039441
2025-05-16 16:15:00+00:00,-7.128202168,3.666669802
2025-05-16 16:30:00+00:00,-4.882970222,2.731272136
2025-05-16 16:45:00+00:00,-6.52,3.911156902
2025-05-16 17:00:00+00:00,-2.83949014,0.223449883
2025-05-16 17:15:00+00:00,-3.675049442,1.096348083
2025-05-16 17:30:00+00:00,-3.345903526,0.248681818
2025-05-16 17:45:00+00:00,0,0.2
2025-05-16 18:00:00+00:00,0,0.2
2025-05-16 18:15:00+00:00,0,0.2
2025-05-16 18:30:00+00:00,0,0.2
2025-05-16 18:45:00+00:00,0,0.2
2025-05-16 19:00:00+00:00,0,0.2
2025-05-16 19:15:00+00:00,0,0.2
2025-05-16 19:30:00+00:00,0,0.2
2025-05-16 19:45:00+00:00,0,0.2
2025-05-16 20:00:00+00:00,0,0.2
2025-05-16 20:15:00+00:00,0,0.2
2025-05-16 20:30:00+00:00,0,0.2
2025-05-16 20:45:00+00:00,0,0.2
2025-05-16 21:00:00+00:00,0,0.2
2025-05-16 21:15:00+00:00,0,0.2
2025-05-16 21:30:00+00:00,0,0.2
2025-05-16 21:45:00+00:00,0,0.2
2025-05-16 22:00:00+00:00,0,0.2
2025-05-16 22:15:00+00:00,0,0.2
2025-05-16 22:30:00+00:00,0,0.2
2025-05-16 22:45:00+00:00,0,0.2
2025-05-16 23:00:00+00:00,0,0.2
2025-05-16 23:15:00+00:00,0,0.2
2025-05-16 23:30:00+00:00,0,0.2
2025-05-16 23:45:00+00:00,0,0.2
2025-05-17 00:00:00+00:00,0,0.2
2025-05-17 00:15:00+00:00,0,0.2
2025-05-17 00:30:00+00:00,0,0.2
2025-05-17 00:45:00+00:00,0,0.2
2025-05-17 01:00:00+00:00,0,0.2
2025-05-17 01:15:00+00:00,0,0.2
2025-05-17 01:30:00+00:00,0,0.2
2025-05-17 01:45:00+00:00,0,0.2
2025-05-17 02:00:00+00:00,0,0.2
2025-05-17 02:15:00+00:00,0,0.2
2025-05-17 02:30:00+00:00,0,0.2
2025-05-17 02:45:00+00:00,0,0.2
2025-05-17 03:00:00+00:00,0,0.2
2025-05-17 03:15:00+00:00,0,0.2
2025-05-17 03:30:00+00:00,0,0.2
2025-05-17 03:45:00+00:00,0,0.2
2025-05-17 04:00:00+00:00,0,0.2
2025-05-17 04:15:00+00:00,0,0.2
2025-05-17 04:30:00+00:00,0,0.2
2025-05-17 04:45:00+00:00,0,0.2
2025-05-17 05:00:00+00:00,0,0.2
2025-05-17 05:15:00+00:00,0,0.2
2025-05-17 05:30:00+00:00,0,0.2
2025-05-17 05:45:00+00:00,0,0.2
2025-05-17 06:00:00+00:00,0,0.2
2025-05-17 06:15:00+00:00,0,0.2
2025-05-17 06:30:00+00:00,0,0.2
2025-05-17 06:45:00+00:00,0,0.2
2025-05-17 07:00:00+00:00,0,0.2
2025-05-17 07:15:00+00:00,0,0.2
2025-05-17 07:30:00+00:00,0,0.2
2025-05-17 07:45:00+00:00,0,0.2
2025-05-17 08:00:00+00:00,0,0.2
2025-05-17 08:15:00+00:00,0,0.2
2025-05-17 08:30:00+00:00,0,0.2
2025-05-17 08:45:00+00:00,0,0.2
2025-05-17 09:00:00+00:00,0,0.2
2025-05-17 09:15:00+00:00,0,0.2
2025-05-17 09:30:00+00:00,0,0.2
2025-05-17 09:45:00+00:00,0,0.2
2025-05-17 10:00:00+00:00,0,0.2
2025-05-17 10:15:00+00:00,0,0.2
2025-05-17 10:30:00+00:00,0,0.2
2025-05-17 10:45:00+00:00,0,0.2
2025-05-17 11:00:00+00:00,0,0.2
2025-05-17 11:15:00+00:00,0,0.2
2025-05-17 11:30:00+00:00,0,0.2
2025-05-17 11:45:00+00:00,0,0.2
2025-05-17 12:00:00+00:00,0,0.2
2025-05-17 12:15:00+00:00,0,0.2
2025-05-17 12:30:00+00:00,0,0.2
2025-05-17 12:45:00+00:00,0,0.2
2025-05-17 13:00:00+00:00,0,0.2
2025-05-17 13:15:00+00:00,0,0.2
2025-05-17 13:30:00+00:00,0,0.2
2025-05-17 13:45:00+00:00,0,0.2
2025-05-17 14:00:00+00:00,0,0.2
2025-05-17 14:15:00+00:00,0,0.2
2025-05-17 14:30:00+00:00,0,0.2
2025-05-17 14:45:00+00:00,0,0.2
2025-05-17 15:00:00+00:00,0,0.2
2025-05-17 15:15:00+00:00,0,0.2
2025-05-17 15:30:00+00:00,0,0.2
2025-05-17 15:45:00+00:00,0,0.2
2025-05-17 16:00:00+00:00,0,0.2
2025-05-17 16:15:00+00:00,0,0.2
2025-05-17 16:30:00+00:00,0,0.2
2025-05-17 16:45:00+00:00,0,0.2
2025-05-17 17:00:00+00:00,0,0.2
2025-05-17 17:15:00+00:00,0,0.2
2025-05-17 17:30:00+00:00,0,0.2
2025-05-17 17:45:00+00:00,0,0.2
2025-05-17 18:00:00+00:00,0,0.2
2025-05-17 18:15:00+00:00,0,0.2
2025-05-17 18:30:00+00:00,0,0.2
2025-05-17 18:45:00+00:00,0,0.2
2025-05-17 19:00:00+00:00,0,0.2
2025-05-17 19:15:00+00:00,0,0.2
2025-05-17 19:30:00+00:00,0,0.2
2025-05-17 19:45:00+00:00,0,0.2
2025-05-17 20:00:00+00:00,0,0.2
2025-05-17 20:15:00+00:00,0,0.2
2025-05-17 20:30:00+00:00,0,0.2
2025-05-17 20:45:00+00:00,0,0.2
2025-05-17 21:00:00+00:00,0,0.2
2025-05-17 21:15:00+00:00,0,0.2
2025-05-17 21:30:00+00:00,0,0.2
2025-05-17 21:45:00+00:00,0,0.2
2025-05-17 22:00:00+00:00,0,0.2
2025-05-17 22:15:00+00:00,0,0.2
2025-05-17 22:30:00+00:00,0,0.2
2025-05-17 22:45:00+00:00,0,0.2
2025-05-17 23:00:00+00:00,0,0.2
2025-05-17 23:15:00+00:00,0,0.2
2025-05-17 23:30:00+00:00,0,0.2
2025-05-17 23:45:00+00:00,0,0.2
2025-05-18 00:00:00+00:00,0,0.2
2025-05-18 00:15:00+00:00,0,0.2
2025-05-18 00:30:00+00:00,0,0.2
2025-05-18 00:45:00+00:00,0,0.2
2025-05-18 01:00:00+00:00,0,0.2
2025-05-18 01:15:00+00:00,0,0.2
2025-05-18 01:30:00+00:00,0,0.2
2025-05-18 01:45:00+00:00,0,0.2
2025-05-18 02:00:00+00:00,0,0.2
2025-05-18 02:15:00+00:00,0,0.2
2025-05-18 02:30:00+00:00,0,0.2
2025-05-18 02:45:00+00:00,0,0.2
2025-05-18 03:00:00+00:00,0,0.2
2025-05-18 03:15:00+00:00,0,0.2
2025-05-18 03:30:00+00:00,0,0.2
2025-05-18 03:45:00+00:00,0,0.2
2025-05-18 04:00:00+00:00,0,0.2
2025-05-18 04:15:00+00:00,0,0.2
2025-05-18 04:30:00+00:00,0,0.2
2025-05-18 04:45:00+00:00,0,0.2
2025-05-18 05:00:00+00:00,0,0.2
2025-05-18 05:15:00+00:00,0,0.2
2025-05-18 05:30:00+00:00,0,0.2
2025-05-18 05:45:00+00:00,0,0.2
2025-05-18 06:00:00+00:00,0,0.2
2025-05-18 06:15:00+00:00,0,0.2
2025-05-18 06:30:00+00:00,0,0.2
2025-05-18 06:45:00+00:00,0,0.2
2025-05-18 07:00:00+00:00,0,0.2
2025-05-18 07:15:00+00:00,0,0.2
2025-05-18 07:30:00+00:00,0,0.2
2025-05-18 07:45:00+00:00,0,0.2
2025-05-18 08:00:00+00:00,0,0.2
2025-05-18 08:15:00+00:00,0,0.2
2025-05-18 08:30:00+00:00,0,0.2
2025-05-18 08:45:00+00:00,0,0.2
2025-05-18 09:00:00+00:00,0,0.2
2025-05-18 09:15:00+00:00,0,0.2
2025-05-18 09:30:00+00:00,0,0.2
2025-05-18 09:45:00+00:00,0,0.2
2025-05-18 10:00:00+00:00,0,0.2
2025-05-18 10:15:00+00:00,0,0.2
2025-05-18 10:30:00+00:00,0,0.2
2025-05-18 10:45:00+00:00,0,0.2
2025-05-18 11:00:00+00:00,0,0.2
2025-05-18 11:15:00+00:00,0,0.2
2025-05-18 11:30:00+00:00,0,0.2
2025-05-18 11:45:00+00:00,0,0.2
2025-05-18 12:00:00+00:00,0,0.2
2025-05-18 12:15:00+00:00,0,0.2
2025-05-18 12:30:00+00:00,0,0.2
2025-05-18 12:45:00+00:00,0,0.2
2025-05-18 13:00:00+00:00,0,0.2
2025-05-18 13:15:00+00:00,0,0.2
2025-05-18 13:30:00+00:00,0,0.2
2025-05-18 13:45:00+00:00,0,0.2
2025-05-18 14:00:00+00:00,0,0.2
2025-05-18 14:15:00+00:00,0,0.2
2025-05-18 14:30:00+00:00,0,0.2
2025-05-18 14:45:00+00:00,0,0.2
2025-05-18 15:00:00+00:00,0,0.2
2025-05-18 15:15:00+00:00,0,0.2
2025-05-18 15:30:00+00:00,0,0.2
2025-05-18 15:45:00+00:00,0,0.2
2025-05-18 16:00:00+00:00,0,0.2
2025-05-18 16:15:00+00:00,0,0.2
2025-05-18 16:30:00+00:00,0,0.2
2025-05-18 16:45:00+00:00,0,0.2
2025-05-18 17:00:00+00:00,0,0.2
2025-05-18 17:15:00+00:00,0,0.2
2025-05-18 17:30:00+00:00,0,0.2
2025-05-18 17:45:00+00:00,0,0.2
2025-05-18 18:00:00+00:00,0,0.2
2025-05-18 18:15:00+00:00,0,0.2
2025-05-18 18:30:00+00:00,0,0.2
2025-05-18 18:45:00+00:00,0,0.2
2025-05-18 19:00:00+00:00,0,0.2
2025-05-18 19:15:00+00:00,0,0.123076923
2025-05-18 19:30:00+00:00,0,0.194444444
2025-05-18 19:45:00+00:00,0,0.2
2025-05-18 20:00:00+00:00,0,0.2
2025-05-18 20:15:00+00:00,0,0.2
2025-05-18 20:30:00+00:00,0,0.2
2025-05-18 20:45:00+00:00,0,0.2
2025-05-18 21:00:00+00:00,0,0.2
2025-05-18 21:15:00+00:00,0,0.2
2025-05-18 21:30:00+00:00,0,0.2
2025-05-18 21:45:00+00:00,0,0.2
2025-05-18 22:00:00+00:00,0,0.2
2025-05-18 22:15:00+00:00,0,0.2
2025-05-18 22:30:00+00:00,0,0.2
2025-05-18 22:45:00+00:00,0,0.2
2025-05-18 23:00:00+00:00,0,0.2
2025-05-18 23:15:00+00:00,0,0.2
2025-05-18 23:30:00+00:00,0,0.2
2025-05-18 23:45:00+00:00,0,0.2
2025-05-19 00:00:00+00:00,0,0.2
2025-05-19 00:15:00+00:00,0,0.2
2025-05-19 00:30:00+00:00,0,0.2
2025-05-19 00:45:00+00:00,0,0.2
2025-05-19 01:00:00+00:00,0,0.2
2025-05-19 01:15:00+00:00,0,0.2
2025-05-19 01:30:00+00:00,0,0.2
2025-05-19 01:45:00+00:00,0,0.2
2025-05-19 02:00:00+00:00,0,0.2
2025-05-19 02:15:00+00:00,0,0.2
2025-05-19 02:30:00+00:00,0,0.2
2025-05-19 02:45:00+00:00,0,0.2
2025-05-19 03:00:00+00:00,0,0.2
2025-05-19 03:15:00+00:00,0,0.2
2025-05-19 03:30:00+00:00,0,0.2
2025-05-19 03:45:00+00:00,0,0.2
2025-05-19 04:00:00+00:00,0,0.2
2025-05-19 04:15:00+00:00,0,0.2
2025-05-19 04:30:00+00:00,0,0.2
