,R01_06_CO201,R01_06_FCI01,R01_06_MVV01,R01_06_TRU01,HTRK_VEN01_TI01,HTR9_VES01_SI01,HTR9_VES01_TUD01,HTRK_RAD01_TF01
2026-01-11 20:30:00+00:00,433.86,0,0,19.9,14,0,-3.348767677,59.00654545
2026-01-11 20:35:00+00:00,433.1350427,0,0,19.9,14,0,-3.4,59.86238636
2026-01-11 20:40:00+00:00,433.9155556,0,0,19.9,14,0,-3.351607843,60.15363418
2026-01-11 20:45:00+00:00,435.1090909,0,0,19.9,13.94,0,-3.179114286,59.75057143
2026-01-11 20:50:00+00:00,435.5111111,0,0,19.9,13.8,0,-3.116755556,58.96
2026-01-11 20:55:00+00:00,434,0,0,19.9,13.7,0,-3.038888889,58.9125
2026-01-11 21:00:00+00:00,434.4142857,0,0,19.9,13.62,0,-2.88,58.90495238
2026-01-11 21:05:00+00:00,433.3272727,0,0,19.9,13.4,0,-2.6375,60.49467532
2026-01-11 21:10:00+00:00,433.67,0,0,19.9,13.34,0,-2.536423576,60.92567766
2026-01-11 21:15:00+00:00,434,0,0,19.9,13.3,0,-2.530615385,59.25201149
2026-01-11 21:20:00+00:00,435.6,0,0,19.9,13.3,0,-2.58525,59.2045614
2026-01-11 21:25:00+00:00,435.2830769,0,0,19.9,13.3,0,-2.584590909,59.34505051
2026-01-11 21:30:00+00:00,435,0,0,19.80322589,13.34333333,0,-2.64,59.64
2026-01-11 21:35:00+00:00,435,0,0,19.8,13.56,0,-2.814222222,59.48869565
2026-01-11 21:40:00+00:00,436,0,0,19.8,13.76,0,-3.036,59.0084874
2026-01-11 21:45:00+00:00,434.8533333,0,0,19.8,13.86,0,-3.164872727,59.40888889
2026-01-11 21:50:00+00:00,434.6875,0,0,19.8,13.92857143,0,-3.238811189,59.39675844
2026-01-11 21:55:00+00:00,435.9230769,0,0,19.8,14,0,-3.3,59.30036364
2026-01-11 22:00:00+00:00,435.4,0,0,19.8,13.90666667,0,-3.214571429,59.15259399
2026-01-11 22:05:00+00:00,438.2666667,0,0,19.8,13.8,0,-2.9804,58.67602339
2026-01-11 22:10:00+00:00,438.5246753,0,0,19.8,13.73333333,0,-2.9,58.19636364
2026-01-11 22:15:00+00:00,437.6,0,0,19.87101173,13.6,0,-2.82,59.2
2026-01-11 22:20:00+00:00,436.3315789,0,0,19.9,13.6,0,-2.516298701,58.851
2026-01-11 22:25:00+00:00,437.2615385,0,0,19.9,13.52,0,-2.690909091,57.98502061
2026-01-11 22:30:00+00:00,436.7466667,0,0,19.9,13.4,0,-2.860857143,58.88118158
2026-01-11 22:35:00+00:00,436.1690909,0,0,19.9,13.4,0,-2.852,59.6
2026-01-11 22:40:00+00:00,436.5090909,0,0,19.9,13.44,0,-2.66,59.68529412
2026-01-11 22:45:00+00:00,437.0357143,0,0,19.9,13.50714286,0,-2.596153846,59.72831585
2026-01-11 22:50:00+00:00,437.0985714,0,0,19.9,13.58571429,0,-2.516923077,59.07519568
2026-01-11 22:55:00+00:00,435.6,0,0,19.9,13.8,0,-2.38,58.387
2026-01-11 23:00:00+00:00,435,0,0,19.9,13.8,0,-2.177454546,56.57745299
2026-01-11 23:05:00+00:00,436.2,0,0,19.9,13.8,0,-2.0407,56.52105263
2026-01-11 23:10:00+00:00,435.76,0,0,19.9,13.78,0,-1.626666667,58.09923077
2026-01-11 23:15:00+00:00,434.8117216,0,0,19.9,13.6975,0,-1.416923077,58.66657576
2026-01-11 23:20:00+00:00,436.9349206,0,0,19.9,13.6,0,-2.527857143,59.04030303
2026-01-11 23:25:00+00:00,437.1428571,0,0,19.9,13.595,0,-2.6,59.11171356
2026-01-11 23:30:00+00:00,436.9636364,0,0,19.85090909,13.515,0,-2.36,59.91462185
2026-01-11 23:35:00+00:00,436.5818182,0,0,19.8,13.41333333,0,-2.52,60.6047619
2026-01-11 23:40:00+00:00,436.2678571,0,0,19.8,13.4,0,-2.769421134,57.69375
2026-01-11 23:45:00+00:00,436.6416667,0,0,19.8,13.4,0,-2.7275,57.7
2026-01-11 23:50:00+00:00,436.375,0,0,19.8,13.52,0,-2.681628959,59.02757895
2026-01-11 23:55:00+00:00,436.875,0,0,19.8,13.6,0,-2.633156566,59.55244921
2026-01-12 00:00:00+00:00,436.5111111,0,0,19.8,13.6,0,-2.6,59.495
2026-01-12 00:05:00+00:00,436.6694444,0,0,19.8,13.6,0,-2.6,58.73714286
2026-01-12 00:10:00+00:00,436.9609363,0,0,19.8,13.6,0,-2.66,58.7313756
2026-01-12 00:15:00+00:00,436.8921212,0,0,19.8,13.6,0,-2.772,57.36987879
2026-01-12 00:20:00+00:00,437.44,0,0,19.8,13.6,0,-2.766857143,59.19825861
2026-01-12 00:25:00+00:00,438.2,0,0,19.75789474,13.52,0,-2.670305556,59.028
2026-01-12 00:30:00+00:00,437.2735043,0,0,19.7,13.5,0,-2.586214286,58.98297182
2026-01-12 00:35:00+00:00,438.7115385,0,0,19.7,13.5,0,-2.7,59.04067982
2026-01-12 00:40:00+00:00,437.8159091,0,0,19.7,13.552,0,-2.651428571,58.78469697
2026-01-12 00:45:00+00:00,437.9024242,0,0,19.7,13.644,0,-2.6,59.15544922
2026-01-12 00:50:00+00:00,439.4983333,0,0,19.7,13.86666667,0,-2.6816,58.83388528
2026-01-12 00:55:00+00:00,438.6403846,0,0,19.7,14,0,-2.701318182,59.17595534
2026-01-12 01:00:00+00:00,438.55,0,0,19.7,14,0,-2.5505,59.18339869
2026-01-12 01:05:00+00:00,439.695,0,0,19.7,14,0,-2.553852814,59.15956169
2026-01-12 01:10:00+00:00,438.2,0,0,19.7,14,0,-2.26,59.47663084
2026-01-12 01:15:00+00:00,437.2107143,0,0,19.7,13.86,0,-2.266321429,58.91090909
2026-01-12 01:20:00+00:00,438.000989,0,0,19.7,13.8,0,-2.3,59.75514483
2026-01-12 01:25:00+00:00,438.4972222,0,0,19.7,13.8,0,-2.3,59.51411255
2026-01-12 01:30:00+00:00,437.0400641,0,0,19.7,13.8,0,-2.25,58.80083333
2026-01-12 01:35:00+00:00,437.6,0,0,19.7,13.8,0,-2.144181818,58.41833333
2026-01-12 01:40:00+00:00,437.1375,0,0,19.7,13.8,0,-2.184,58.81619048
2026-01-12 01:45:00+00:00,438,0,0,19.69473684,13.8,0,-2.293333333,58.74705882
2026-01-12 01:50:00+00:00,436.3333333,0,0,19.6,13.9,0,-2.125714286,58.86666667
2026-01-12 01:55:00+00:00,438.3820513,0,0,19.6,13.96333333,0,-2.073818182,58.96163636
2026-01-12 02:00:00+00:00,437.3142857,0,0,19.6,14.16,0,-2.197142857,58.74157842
2026-01-12 02:05:00+00:00,436.8666667,0,0,19.6,14.2,0,-1.348571429,58.85017199
2026-01-12 02:10:00+00:00,435.0666667,0,0,19.6,14.2,0,-1.608333333,58.4987193
2026-01-12 02:15:00+00:00,435,0,0,19.6,14.2,0,-2.42,58.65712121
2026-01-12 02:20:00+00:00,435.5314286,0,0,19.6,14.07619048,0,-2.906358974,58.9991342
2026-01-12 02:25:00+00:00,434,0,0,19.6,13.9,0,-3.205482955,58.89736842
2026-01-12 02:30:00+00:00,434.8222222,0,0,19.6,13.75833333,0,-3.421333333,58.82942857
2026-01-12 02:35:00+00:00,435.6422222,0,0,19.6,13.64,0,-3.561111111,59.64558712
2026-01-12 02:40:00+00:00,434.8333333,0,0,19.6,13.6,0,-3.692920635,62.26190476
2026-01-12 02:45:00+00:00,434.3555556,0,0,19.6,13.54,0,-3.76,58.63674937
2026-01-12 02:50:00+00:00,435.1466667,0,0,19.6,13.5,0,-3.784444444,59.42041958
2026-01-12 02:55:00+00:00,434.1657143,0,0,19.6,13.5,0,-3.982857143,59.41636364
2026-01-12 03:00:00+00:00,435.85,0,0,19.6,13.615,0,-3.917435897,59.22219663
2026-01-12 03:05:00+00:00,436,0,0,19.6,13.836,0,-3.991428571,59.55455238
2026-01-12 03:10:00+00:00,435.9034848,0,0,19.6,14.01466667,0,-3.9978,59.45555556
2026-01-12 03:15:00+00:00,437.7962393,0,0,19.6,14.188,0,-3.994785714,59.34615385
2026-01-12 03:20:00+00:00,436.7878788,0,0,19.6,14.3,0,-4.05625,59.585
2026-01-12 03:25:00+00:00,435.3777778,0,0,19.6,14.26,0,-4.082628205,59.74425
2026-01-12 03:30:00+00:00,435,0,0,19.6,14.06,0,-3.94,59.4815
2026-01-12 03:35:00+00:00,434.98,0,0,19.6,13.97,0,-3.895277778,59.95156643
2026-01-12 03:40:00+00:00,436.4222222,0,0,19.6,13.73333333,0,-3.899333333,59.72377033
2026-01-12 03:45:00+00:00,436.2,0,0,19.6,13.6,0,-3.826178571,61.2019883
2026-01-12 03:50:00+00:00,436.6,0,0,19.6,13.6,0,-3.903333333,60.32031579
2026-01-12 03:55:00+00:00,437.0694444,0,0,19.6,13.6,0,-4,59.57363636
2026-01-12 04:00:00+00:00,437,0,0.06,19.53933333,13.6,0,-4,59.51
2026-01-12 04:05:00+00:00,436.6457143,0,0.02,19.5,13.6,0,-4.168,59.3469627
2026-01-12 04:10:00+00:00,436.8818182,127.5466667,0,19.5,14.52666667,0,-3.9975,58.94712121
2026-01-12 04:15:00+00:00,431.6944444,86.43333333,0,19.42515152,18.66333333,0,-1.416666667,58.32657576
2026-01-12 04:20:00+00:00,433.1909722,56.06666667,0,19.4,23.9,0,-0.216428571,58.43958333
2026-01-12 04:25:00+00:00,434.8615385,55.5875,0,19.4,26.22,0,0.118649351,58.24056731
2026-01-12 04:30:00+00:00,431.6,55.10909091,0,19.4,24.84,0,0.293,58.1
2026-01-12 04:35:00+00:00,427.87,56.03782609,0,19.4,21.28333333,0,0.113428571,57.91833333
2026-01-12 04:40:00+00:00,427.1410714,56.44409938,0,19.4,20.24,0,0,56.84578465
2026-01-12 04:45:00+00:00,427.8888889,56.16,0,19.4,22.23666667,0,-0.01,57.51521368
2026-01-12 04:50:00+00:00,428.025,56.12185592,0,19.4,24.11166667,0,-0.023426573,58.33090741
2026-01-12 04:55:00+00:00,429.3636364,56.0010582,0,19.4,24.82,0,-0.088571429,58.03185185
2026-01-12 05:00:00+00:00,431.575,55.76,0,19.4,23.22,0,-0.179555556,58.28958333
2026-01-12 05:05:00+00:00,434.0571429,56.92727273,0,19.4,21.67,0,0.052333333,57.18417112
2026-01-12 05:10:00+00:00,435,56.27272727,0,19.46,21.62,0,0.04,58.01295313
2026-01-12 05:15:00+00:00,434.0625,54.21031746,0,19.5,21.7,0,0,58.5075
2026-01-12 05:20:00+00:00,433.7269841,50.2,0,19.5,22.9,0,0.077777778,57.81090909
2026-01-12 05:25:00+00:00,433.9180952,50.95890909,0,19.5,24.13675595,0,0.002857143,57.9169697
2026-01-12 05:30:00+00:00,433,50,0,19.5,23.54,0,0.056,58.09545455
2026-01-12 05:35:00+00:00,432.5714286,49.93846154,0,19.5,22.445,0,0.145142857,58.10307692
2026-01-12 05:40:00+00:00,432.15,50.36666667,0,19.5,22.05666667,0,0.02,57.89266667
2026-01-12 05:45:00+00:00,432.0733333,50.88655462,0,19.5,22.39285714,0,-0.14955,58.05238095
2026-01-12 05:50:00+00:00,432,50.52307692,0,19.5,22.98,0,-0.298392857,58.24761905
2026-01-12 05:55:00+00:00,431.8333333,51.41333333,0,19.5,23.5275,0,-0.472,58.07423529
2026-01-12 06:00:00+00:00,432.0857143,50.935,0,19.5,23.68678571,0,-0.515371429,58.02885041
2026-01-12 06:05:00+00:00,433.2,49.87789474,0,19.5,23.3,0,-0.852380952,58.839
2026-01-12 06:10:00+00:00,432.1111111,50.18265993,0,19.5,22.82857143,0,-0.616666667,58.75514069
2026-01-12 06:15:00+00:00,434.1166667,50.76666667,0,19.5,22.6025,0,-0.54,58.21064777
2026-01-12 06:20:00+00:00,435.9636364,49.9973913,0,19.5,22.72,0,-0.544,58.338
2026-01-12 06:25:00+00:00,435.7777778,49.92727273,0,19.5,23.08,0,-0.249166667,57.92761953
2026-01-12 06:30:00+00:00,441.3151515,50.67532468,5.964444444,19.5,23.425,0,0.042666667,57.68275592
2026-01-12 06:35:00+00:00,449.9071429,50.28744939,29.80057692,19.49833333,23.35,0,0.181818182,57.47238095
2026-01-12 06:40:00+00:00,453.7333333,51.87882188,29.79833333,19.49909091,23.18,0,0.12575,59.1003509
2026-01-12 06:45:00+00:00,461.610989,50.53538462,29.85646667,19.5,22.74181818,0,0.102,57.06144444
2026-01-12 06:50:00+00:00,460.12,47.53333333,29.7608,19.5,22.58,0,0.159076923,57.69381818
2026-01-12 06:55:00+00:00,465.7428571,50.96470588,29.712375,19.50666667,22.915,0,0.2775,58.43
2026-01-12 07:00:00+00:00,467.8,50.20727273,29.62377895,19.59,23.195,0,0.262272727,58.71936508
2026-01-12 07:05:00+00:00,490,50,29.5,19.6,23.4,0.065,0.469602273,56.31346154
2026-01-12 07:10:00+00:00,487.5076923,51.64777328,29.58975,19.51222222,23.41,0.1,0.491111111,56.80631579
2026-01-12 07:15:00+00:00,493.75,49.16363636,29.3025,19.58727273,22.92333333,0.186666667,0.67375,57.13818182
2026-01-12 07:20:00+00:00,482.2222222,49.95555556,29.30444444,19.6,22.56857143,0.457894737,0.617777778,55.81401089
2026-01-12 07:25:00+00:00,479.9833333,50.75852535,29.31047059,19.60166667,22.42,0.822625,0.629166667,56.46954545
2026-01-12 07:30:00+00:00,482.2951049,50.27838828,29.1332381,19.67925439,22.58,1.449067766,0.9,57.83231894
2026-01-12 07:35:00+00:00,486.6333333,49.77835498,28.81904545,19.7,23.16,2.733551282,1.273333333,57.0119697
2026-01-12 07:40:00+00:00,493.2,48.28235294,28.61875,19.7,23.5475,3.353590909,1.37725,57.04176923
2026-01-12 07:45:00+00:00,495.9111111,48.05454545,28.414,19.7,23.51333333,4.749265632,1.515590909,57.23077441
2026-01-12 07:50:00+00:00,496.8138195,48.73527917,28.20639177,19.60887329,23.19916667,4.290855262,1.716883838,56.11497251
2026-01-12 07:55:00+00:00,495,49.62987013,28.15144471,19.6,22.81458333,4.560117345,1.7,56.35416667
2026-01-12 08:00:00+00:00,502.9071429,49.66916667,27.9107619,19.6,22.7,5.764580087,2.122857143,56.28545455
2026-01-12 08:05:00+00:00,561.8714286,50.55323077,27.9358,19.66613757,22.76,7.233219105,2.267,54.81273208
2026-01-12 08:10:00+00:00,614.9583333,50.26444444,28.0842,19.7578355,22.92,9.451311037,2.172909091,55.11290333
2026-01-12 08:15:00+00:00,624.1,49.45396825,28.12684211,19.8,23.14,11.78831559,2.136,55.6
2026-01-12 08:20:00+00:00,655.3555556,49.67333333,27.95383333,19.87333333,23.2,12.99,1.89,55.64606061
2026-01-12 08:25:00+00:00,668.4412698,48.67272727,27.86935065,19.9,23.14,14.97072727,2.075142857,55.76488889
2026-01-12 08:30:00+00:00,685.7333333,49.06666667,27.7383,19.98035088,22.94,16.49335526,2.286857143,55.61255639
2026-01-12 08:35:00+00:00,681.8952381,49.09275362,27.61008056,20,22.88,17.10846667,2.296888889,55.70935303
2026-01-12 08:40:00+00:00,689.5129293,50.57498005,27.82622222,20,22.8,17.21822511,1.71,55.77597148
2026-01-12 08:45:00+00:00,695.4623377,62.48063973,27.66135038,20.12677989,22.848,17.91033599,2.442222222,56.09294439
2026-01-12 08:50:00+00:00,685.4861111,56.74368687,27.73996429,20.2,23.0325,20.13054167,2.254,56.21613636
2026-01-12 08:55:00+00:00,680.76,54.36710526,28.02866667,20.2,23.2,21.8,2.19,55.9734
2026-01-12 09:00:00+00:00,692.68,50.39747368,28.45454545,20.2,23.168,24.02912,2.109777778,55.823663
2026-01-12 09:05:00+00:00,696.9055556,54.64848485,28.20086667,20.25642857,23,28.29943723,2.001428571,56.30655844
2026-01-12 09:10:00+00:00,723.0285714,68.2,27.88725,20.3,22.995,30.81278322,1.999333333,56.08692308
2026-01-12 09:15:00+00:00,714.9166667,68.45454545,27.90883333,20.36027273,22.915,33.4368,2.088433333,56.46278182
2026-01-12 09:20:00+00:00,690.9392857,52.97857143,28.007,20.4,23.07,36.32625664,1.912928571,55.80853147
2026-01-12 09:25:00+00:00,680.6027778,49.07272727,28.3218,20.4,23.2,38.91618182,1.996222222,54.46881119
2026-01-12 09:30:00+00:00,686,50.36883117,28.224,20.445,23.16,39.86392208,1.97,55.22861111
2026-01-12 09:35:00+00:00,753.8007792,82.44076913,27.6259026,20.56086957,22.92333333,43.03011636,2.276,56.74373077
2026-01-12 09:40:00+00:00,760.6035714,89.37878788,28.02898679,20.73777778,22.83333333,50.18384722,1.72,55.77132468
2026-01-12 09:45:00+00:00,739.2828283,79.80131579,27.60064103,20.74026316,22.9,57.069,2.852777778,55.49423077
2026-01-12 09:50:00+00:00,729.4666667,77.74877062,27.13644444,20.73600458,22.98,79.31233279,3.000839161,55.26344156
2026-01-12 09:55:00+00:00,736.28,76.06773399,27.38304762,20.85,23.08,74.71006948,2.301333333,54.82152381
2026-01-12 10:00:00+00:00,733.4040404,66.79844156,27.88718242,20.8,23.02,49.9516,2.1,55.70292208
2026-01-12 10:05:00+00:00,723.05,67.92014652,27.91574286,20.84286713,22.9,46.7,1.98,56.28757576
2026-01-12 10:10:00+00:00,727.1206349,67.44,27.7925974,20.9,22.9,46.3325,2.133714286,56.09771981
2026-01-12 10:15:00+00:00,744.66,77.4025,28.10315,20.96470588,22.96666667,46.29876136,1.904404762,55.84998818
2026-01-12 10:20:00+00:00,740.2698413,72.10586081,28.44818571,21,23.125,47.14072727,1.924,55.5412886
2026-01-12 10:25:00+00:00,731.7046465,64.08585859,28.46400167,21,23.2,48.98303804,1.749333333,55.95753412
2026-01-12 10:30:00+00:00,716.2664286,57.03043478,28.11255478,21.04805797,23.2,52.63454545,2.028,55.7164058
2026-01-12 10:35:00+00:00,716.5980519,55.76832845,27.70537946,21.09482143,23.14642857,53.77949074,2.3250625,56.23388889
2026-01-12 10:40:00+00:00,717.1777778,58.92870813,27.77662121,21.1,22.98,55.39628275,2.200893939,56.41904762
2026-01-12 10:45:00+00:00,690.6909091,55.12142857,27.46742857,21.1,22.9,57.04688593,2.396888889,56.23923426
2026-01-12 10:50:00+00:00,689.4535714,54.27070707,27.66083333,21.136,22.94,57.59307692,2.116,56.12615385
2026-01-12 10:55:00+00:00,686.2553846,54.94,27.89248571,21.2,23.06,57.18633333,1.926,56
2026-01-12 11:00:00+00:00,688.5166667,54.86238095,27.89568889,21.17095238,23.14285714,58.447825,2.178666667,56.1235
2026-01-12 11:05:00+00:00,671.7333333,52.26136364,27.91775,21.07925926,23.128,58.10822662,2.103428571,56.13608392
2026-01-12 11:10:00+00:00,619.1746032,53.39525084,27.71680808,21,22.84,57.04077249,2.228,55.67428571
2026-01-12 11:15:00+00:00,566.0166667,54.76945455,28.07425,21,22.82,54.67632364,2.015555556,55.38274286
2026-01-12 11:20:00+00:00,564.5278571,54.38190476,27.79433478,21,22.94,52.65771212,2.136363636,55.75579021
2026-01-12 11:25:00+00:00,544.6583333,53.5847619,27.64542222,20.96975,23.05,49.85235057,2.165402597,55.82720424
2026-01-12 11:30:00+00:00,516.75,52.78846154,28.04535714,20.9,23.175,47.47369048,1.935396825,55.915
2026-01-12 11:35:00+00:00,510.8666667,53.04,28.02987879,20.916,23.05,47.42578543,1.885142857,56.11014493
2026-01-12 11:40:00+00:00,519.85,51.44,28.54022222,20.984,22.88,47.48360199,1.609519231,56.25219761
2026-01-12 11:45:00+00:00,516.7801587,52.94461279,28.27801073,20.90531746,22.8,50.00425842,1.612494444,56.32777778
2026-01-12 11:50:00+00:00,510,53.93076923,27.8898,20.9,22.8,54.81779757,2.03,56.70166667
2026-01-12 11:55:00+00:00,510.7333333,53.98181818,28.389,20.9,23,56.52221053,1.622,56.278
2026-01-12 12:00:00+00:00,511.6083333,47.80350877,28.77307692,20.9,23.2,54.74925455,1.771428571,55.69866029
2026-01-12 12:05:00+00:00,559.0375758,50.94370202,28.62973333,20.9679418,23.16666667,53.59,1.3,56.17198413
2026-01-12 12:10:00+00:00,717.1416667,66.14210526,27.9812381,21.10262243,23.01466667,57.207,1.6,56.94070106
2026-01-12 12:15:00+00:00,779.6727273,101.8842105,27.79538462,21.29333333,22.9,61.52156811,2.018844444,55.54214286
2026-01-12 12:20:00+00:00,790.3626603,102.2988591,27.88487934,21.3,22.9,60.32585231,2.192791667,56.29596774
2026-01-12 12:25:00+00:00,804.5714286,148.5428571,27.9597,21.3,23,59.68659399,2.059083333,56.79168104
2026-01-12 12:30:00+00:00,796.7172222,110.5274033,28.07922929,21.3824,23,61.40816667,2.170444444,56.13813333
2026-01-12 12:35:00+00:00,802.5030303,125.8444946,28.00654545,21.57636364,22.93,63.23284848,2.133333333,55.60027972
2026-01-12 12:40:00+00:00,841.2,142.1084249,28.12272727,21.67761905,22.9,63.74578117,1.944816667,56.08940659
2026-01-12 12:45:00+00:00,828.6923077,133.5,27.96042857,21.7,23.08857143,56.53979581,1.732194444,56.41306867
2026-01-12 12:50:00+00:00,838.3384615,142.44,28.21906667,21.61866667,23.2,50.32929089,1.526114286,57.83457576
2026-01-12 12:55:00+00:00,808.6857143,123.0997262,28.45502976,21.76444444,23.08666667,46.52132209,1.646888889,57.44983165
2026-01-12 13:00:00+00:00,837.4444444,157.2511515,28.50977778,21.71090909,22.92,45.02022222,1.744285714,55.7914
2026-01-12 13:05:00+00:00,895.2,188.2,28.48613889,21.7,22.9,40.41317878,2.12625,54.98972222
2026-01-12 13:10:00+00:00,776.8456876,168.6905051,28.18584848,21.7,22.9,37.85438384,1.78,56.13483871
2026-01-12 13:15:00+00:00,690.2222222,132.4842579,28.26993007,21.62398119,22.85,37.24145833,1.628571429,56.77061129
2026-01-12 13:20:00+00:00,653.9916667,92.32,28.42230556,21.53090909,22.86,35.42330702,1.816,56.25777778
2026-01-12 13:25:00+00:00,697.5555556,62.89166667,28.1922,21.422,23.02,31.58977912,1.874,55.90468848
2026-01-12 13:30:00+00:00,764.1142857,97.08333333,28.211,21.40333333,23.16,28.22366667,1.854,56.655
2026-01-12 13:35:00+00:00,733.8,89.73333333,28.284,21.57924466,23.2,25.67363636,1.632285714,56.17619048
2026-01-12 13:40:00+00:00,652.2909091,62.79,28.10071818,21.633,23.1,25.87822051,1.878,56.446
2026-01-12 13:45:00+00:00,689,54.69333333,27.912,21.6,22.86,24.18930281,2.282222222,56.23409091
2026-01-12 13:50:00+00:00,672.6333333,53.07959866,27.985,21.52459627,22.84,20.95154545,1.9,57.7958498
2026-01-12 13:55:00+00:00,650.651655,50.75287449,28.05868687,21.49246154,22.956,18.05100405,1.9,56.585
2026-01-12 14:00:00+00:00,609.25,49.62,27.92085714,21.425,23.1,11.9161,2.097142857,56.1630303
2026-01-12 14:05:00+00:00,652.207326,50.2375,28.10322222,21.45740891,23.1,9.979142241,1.894318182,55.68882081
2026-01-12 14:10:00+00:00,759.2291667,84.1871345,28.06883523,21.5715368,23.05,8.217414188,1.866666667,56.275
2026-01-12 14:15:00+00:00,798.45,111.7108225,27.98444444,21.65906255,22.9,7.650969433,2.004,56.029
2026-01-12 14:20:00+00:00,807.7555556,123.0747475,28.1434,21.77345455,22.9,7.200753247,2.172333333,54.85003828
2026-01-12 14:25:00+00:00,809.95,121.3968421,28.30192276,21.8,22.9,6.760964286,1.925111111,55.91017857
2026-01-12 14:30:00+00:00,842.3111111,146.8,28.17444444,21.8,23.01714286,5.888533333,2.0264,55.55719298
2026-01-12 14:35:00+00:00,820.3818182,149.5254902,28.05093651,21.69989305,23.2,4.98075,1.915555556,55.89636364
2026-01-12 14:40:00+00:00,692.9333333,118.0280769,27.84191919,21.6,23.09333333,3.925769231,2.02,55.77179798
2026-01-12 14:45:00+00:00,603.0888889,84.85454545,27.9048,21.54,22.9,3.043827751,1.892857143,56.34690909
2026-01-12 14:50:00+00:00,559.1,58.37878788,28.02038462,21.5,22.9,2.387407407,2.03,55.59261111
2026-01-12 14:55:00+00:00,530.9142857,51.63076923,28.15142857,21.5,22.9,1.742480443,1.664069264,56.26917749
2026-01-12 15:00:00+00:00,537.9428571,52.78461538,23.89428571,21.44166667,23.016,1.195,2,56.96333333
2026-01-12 15:05:00+00:00,590.2142857,54.48214286,12.98625,21.54807692,23.3,0.91465035,1.4995,57.14288462
2026-01-12 15:10:00+00:00,642.4333333,54.78624339,4.2416,21.7279697,23.625,0.678259259,1.574090909,56.2167037
2026-01-12 15:15:00+00:00,767.7428571,84.61992057,0.619714286,21.83419355,23.54,0.4720625,1.477,56.93223325
2026-01-12 15:20:00+00:00,788.9123077,119.2,0,21.872,22.90666667,0.276842105,1.521333333,57.412
2026-01-12 15:25:00+00:00,769.775,96.32727273,0,21.87954545,22.12,0.121428571,1.114,57.18030303
2026-01-12 15:30:00+00:00,811.9533333,124.1375,0,21.96666667,22.3,0.027,0.932012443,57.816
2026-01-12 15:35:00+00:00,824.0916667,131.2333333,0,21.92210526,23.06,0,1.178,56.53309942
2026-01-12 15:40:00+00:00,820.5485714,134.2636364,0,22.04,23.52,0,1.134,56.40294737
2026-01-12 15:45:00+00:00,766.1538462,101.3407407,0,22.1,23.6,0,1.631666667,56.78391917
2026-01-12 15:50:00+00:00,766.8857143,95.93552381,0,22.1,23.17,0,1.080666667,56.86681319
2026-01-12 15:55:00+00:00,734.975,80.08333333,0,22.02666667,22.65,0,1.206107143,55.56431579
2026-01-12 16:00:00+00:00,701.2556818,65.9625,0,21.82705628,22.4625,0,1.294545455,55.97702381
2026-01-12 16:05:00+00:00,640.5757576,49.35924765,0,21.58241715,22.525,0,1.218,56.53996633
2026-01-12 16:10:00+00:00,592.2134615,50.8969697,0,21.48395722,23.1,0,1.2,58.10418182
2026-01-12 16:15:00+00:00,562.0444444,50.17033493,0,21.38133333,23.34,0,1.825,57.00105263
2026-01-12 16:20:00+00:00,528.8545455,49.24,0,21.3064,23.32,0,1.366666667,57.88036232
2026-01-12 16:25:00+00:00,517.5142857,49.28,0,21.279,23.15,0,1.2784,57.388
2026-01-12 16:30:00+00:00,487.0222222,50.04210526,0,21.2,22.97333333,0,1.226,55.5282838
2026-01-12 16:35:00+00:00,482.5944444,50.88809524,0,21.18060606,22.8,0,1.448,56.56486846
2026-01-12 16:40:00+00:00,473.7261905,50.06586207,0,21.10551724,22.85,0,1.63768254,57.81339464
2026-01-12 16:45:00+00:00,468.5869048,50.32929293,0,21.074,22.94,0,1.304,57.30703474
2026-01-12 16:50:00+00:00,461.0166667,51,0,21,23.02,0,1.054857143,56.67972727
2026-01-12 16:55:00+00:00,457,50.97619048,0,21,23.1,0,1.208333333,57.1
2026-01-12 17:00:00+00:00,454.6166667,50.12105263,0,21,23.1,0,1.497515152,56.99799499
2026-01-12 17:05:00+00:00,454.0307692,50.86923077,0,20.99931034,22.94,0,1.481733333,56.56697931
2026-01-12 17:10:00+00:00,452.6571429,49.19942666,0,20.9,22.9,0,1.704642857,57.23471528
2026-01-12 17:15:00+00:00,448.5568182,49.13374741,0,20.9,22.915,0,1.4364,57.61293518
2026-01-12 17:20:00+00:00,448.443956,49.71201559,0,20.89789474,23.08342857,0,1.470087912,56.81795962
2026-01-12 17:25:00+00:00,448.2888889,49.51186869,0,20.82574286,23.2,0,1.567777778,56.93698849
2026-01-12 17:30:00+00:00,446.28,50.63846154,0,20.8,23.12,0,1.596444444,56.23066138
2026-01-12 17:35:00+00:00,445.2922367,49.17496706,0,20.8,22.9,0,1.164,56.74769231
2026-01-12 17:40:00+00:00,445.975,49.17684211,0,20.8,22.7,0,1.324,56.722
2026-01-12 17:45:00+00:00,446,49.06818182,0,20.70555556,22.775,0,1.24,56.34565217
2026-01-12 17:50:00+00:00,443.6714286,50.26222222,0,20.7,22.88857143,0,1.104,56.23239766
2026-01-12 17:55:00+00:00,441.2,50.19166667,0,20.7,23.15,0,1.062,56.28658788
2026-01-12 18:00:00+00:00,441.5615385,50.54779164,0,20.7,23.2,0,0.740238095,56.70554945
