,R05_07_N_CO201,R05_07_N_FCI01_1,R05_07_N_TRU01,R05_07_V_CO201,R05_07_V_FCI01_1,R05_07_V_TRU01,HTRK_VEN01_TI01,HTR9_VES01_AZ01,HTR9_VES01_SI01,HTR9_VES01_SV01,HTR9_VES01_TUD01
2025-08-01 20:15:00+00:00,479.6339027,0.0,24.3,478.1526494,0.0,24.3,20.10178571,317.8584861,0.0,-7.947749215,17.02959184
2025-08-01 20:30:00+00:00,478.9345229,0.0,24.24666667,478.4919864,0.0,24.28,20.19,321.0768704,0.0,-9.326611111,16.91816667
2025-08-01 20:45:00+00:00,478.3589929,0.0,24.2,477.4919192,0.0,24.2,20.132,324.5863004,0.0,-10.66643386,16.76204762
2025-08-01 21:00:00+00:00,477.5729701,0.0,24.15833333,476.2685759,0.0,24.13416667,20.05833333,328.007791,0.0,-11.88753968,16.53714286
2025-08-01 21:15:00+00:00,476.327762,0.0,24.1,475.3801795,0.0,24.1,20.0,331.4123554,0.0,-12.93640873,16.35525562
2025-08-01 21:30:00+00:00,475.6165876,0.0,24.05333333,474.7681637,0.0,24.00666667,20.0,334.9579683,0.0,-13.9147619,16.19983333
2025-08-01 21:45:00+00:00,475.0270823,0.0,24.0,474.0090134,0.0,23.96977778,19.90666667,338.5998492,0.0,-14.81514815,16.10111111
2025-08-01 22:00:00+00:00,474.3273243,0.0,23.95,472.7642036,0.0,23.9,19.75178571,342.0428518,0.0,-15.48924342,16.03362812
2025-08-01 22:15:00+00:00,473.7667102,0.0,23.9,471.869899,0.0,23.83333333,19.68666667,345.7250595,0.0,-16.11885144,15.93409524
2025-08-01 22:30:00+00:00,473.4281216,0.0,23.9,471.4949216,0.0,23.8,19.53222222,349.233581,0.0,-16.55951867,15.73168402
2025-08-01 22:45:00+00:00,472.6022222,0.0,23.82,470.7573064,0.0,23.77047619,19.425,353.224223,0.0,-16.92352044,15.47282468
2025-08-01 23:00:00+00:00,471.983786,0.0,23.8,470.3932284,0.0,23.7,19.3,356.9089286,0.0,-17.15142857,15.48857143
2025-08-01 23:15:00+00:00,471.5732576,0.0,23.79592593,469.8035661,0.0,23.69866667,19.14698413,144.5110851,0.0,-17.2,15.63311355
2025-08-01 23:30:00+00:00,470.5195166,0.0,23.72207407,468.7607143,0.0,23.62508547,19.0,4.40340315,0.0,-17.10666667,16.00648148
2025-08-01 23:45:00+00:00,469.5164262,0.0,23.7,467.1252285,0.0,23.6,18.94,7.917148148,0.0,-16.92277441,16.27449735
2025-08-02 00:00:00+00:00,468.3276644,0.0,23.7,466.2252259,0.0,23.6,18.80857143,11.74576138,0.0,-16.54992151,16.20204082
2025-08-02 00:15:00+00:00,467.0482002,0.0,23.66,466.7221846,0.0,23.56,18.76,15.37923484,0.0,-16.04076923,15.84430719
2025-08-02 00:30:00+00:00,466.7001115,0.0,23.6,465.1834623,0.0,23.5,18.62142857,19.00555026,0.0,-15.41378788,16.01833333
2025-08-02 00:45:00+00:00,466.0079365,0.0,23.6,464.0973562,0.0,23.5,18.59285714,22.66362606,0.0,-14.65418367,15.90386364
2025-08-02 01:00:00+00:00,465.9749242,0.0,23.6,463.6276393,0.0,23.44666667,18.492,26.17565873,0.0,-13.78333333,15.77222222
2025-08-02 01:15:00+00:00,465.2925214,0.0,23.6,461.744716,0.0,23.4,18.4,29.74738889,0.0,-12.76016667,15.8180037
2025-08-02 01:30:00+00:00,465.2305588,0.0,23.6,461.4029216,0.0,23.4,18.32666667,33.20262963,0.0,-11.63726984,15.87456876
2025-08-02 01:45:00+00:00,464.4469517,0.0,23.54535714,459.7775445,0.0,23.37222222,18.3,36.56400356,0.0,-10.44342532,15.84274778
2025-08-02 02:00:00+00:00,463.957672,0.0,23.5,459.8048182,0.0,23.3,18.3,39.82394444,0.0,-9.149722222,15.99855556
2025-08-02 02:15:00+00:00,462.7232391,0.0,23.5,458.1688848,0.0,23.3,18.3,43.26666667,0.0,-7.700119048,16.06891667
2025-08-02 02:30:00+00:00,461.2487956,0.0,23.5,458.5659469,0.0,23.3,18.20533333,46.6952381,0.0,-6.089321068,16.01483333
2025-08-02 02:45:00+00:00,460.3439556,0.0,23.5,458.1589388,0.0,23.3,18.2,49.75293651,0.010926871,-4.576320346,16.18571429
