,R05_07_N_CO201,R05_07_N_FCI01_1,R05_07_N_TRU01,R05_07_V_CO201,R05_07_V_FCI01_1,R05_07_V_TRU01,HTRK_VEN01_TI01,HTR9_VES01_AZ01,HTR9_VES01_SI01,HTR9_VES01_SV01,HTR9_VES01_TUD01,HTRK_RAD03_TF01,R05_07_N_MVV01,R05_07_V_MVV01
2025-06-17 19:00:00+00:00,491.5453846,8.857142857,24.73634199,494.2727835,13.48404852,24.7670068,17.25844156,305.1191471,13.77030484,4.796822729,19.90468556,34.83729176,0,0
2025-06-17 19:15:00+00:00,491.0260922,0,24.7,492.2879201,0,24.63698413,17.51056878,308.5710888,8.029849706,2.850316017,19.54421662,35.10727273,0,0
2025-06-17 19:30:00+00:00,489.5744408,0,24.6423951,492.166396,0,24.6,17.94615385,311.6285714,4.13473069,1.13,19.11714286,35.35909091,0,0
2025-06-17 19:45:00+00:00,490.0130463,0,24.6,490.4638889,0,24.54533333,18.41944444,314.8508968,2.001333333,-0.38228836,18.7920558,35.31844444,0,0
2025-06-17 20:00:00+00:00,489.0605291,0,24.58,490.2487481,0,24.5,18.82444444,318.0625794,0.77161911,-1.899373016,18.48608974,34.93877778,0,0
2025-06-17 20:15:00+00:00,487.6026915,0,24.5,489.5208567,0,24.40714286,19.08571429,320.8839729,0.240894085,-3.176907096,18.25832521,35,0,0
2025-06-17 20:30:00+00:00,487.6789542,0,24.47733333,489.286917,0,24.38,19.26888889,324.2831508,0.008717949,-4.561166667,18.09546825,35,0,0
2025-06-17 20:45:00+00:00,487.3082605,0,24.4,488.7700893,0,24.3,19.40071429,327.455723,0,-5.734558775,17.90277438,35,0,0
2025-06-17 21:00:00+00:00,486.3612349,0,24.4,486.733088,0,24.3,19.494,330.7543468,0,-6.860111222,17.78544103,35,0,0
2025-06-17 21:15:00+00:00,486.2853546,0,24.39795918,486.3533009,0,24.23402015,19.5,333.9245484,0,-7.82017205,17.63129109,35.01420455,0,0
2025-06-17 21:30:00+00:00,486.8917002,0,24.3047619,487.0044622,0,24.2,19.5,337.5126667,0,-8.772529101,17.626,34.98761905,0,0
2025-06-17 21:45:00+00:00,486.1002211,0,24.3,486.3017395,0,24.13647186,19.38571429,340.7796801,0,-9.536229396,17.6,34.78217287,0,0
2025-06-17 22:00:00+00:00,484.4740741,0,24.29920635,486.0571082,0,24.1,19.19285714,344.164026,0,-10.17051948,17.45734127,34.94571429,0,0
2025-06-17 22:15:00+00:00,484.3370181,0,24.2,485.1178571,0,24.1,18.89461538,347.7193182,0,-10.70430195,17.39034091,35.12301587,0,0
2025-06-17 22:30:00+00:00,482.7479581,0,24.2,484.0005051,0,24.06444444,18.64333333,351.2051481,0,-11.09211111,17.20619606,35.20285714,0,0
2025-06-17 22:45:00+00:00,483.0776455,0,24.19333333,484.0239413,0,24,18.44266667,354.7238846,0,-11.38666667,17.02109524,35.28537037,0,0
2025-06-17 23:00:00+00:00,481.72884,0,24.1,483.0843238,0,24,18.33892857,358.2284055,0,-11.5,16.62518955,35.05833333,0,0
2025-06-17 23:15:00+00:00,480.8804707,0,24.1,482.0995691,0,23.93,18.16352381,102.2863081,0,-11.5,16.46053776,35.26369468,0,0
2025-06-17 23:30:00+00:00,480.8031252,0,24.07857143,481.4936821,0,23.9,18.06428571,5.31742115,0,-11.39285714,16.37418367,35.22857143,0,0
2025-06-17 23:45:00+00:00,480.2314322,0,24,481.7248545,0,23.8885,17.92,8.670883394,0,-11.1677265,16.2228817,35.37360982,0,0
2025-06-18 00:00:00+00:00,479.1849856,0,24,479.6204584,0,23.8,17.82142857,11.96792208,0,-10.77534091,16.08726551,35.42574045,0,0
2025-06-18 00:15:00+00:00,478.8638973,0,23.94119048,479.1695136,0,23.8,17.7,15.54187302,0,-10.25361905,15.81671734,35.24968254,0,0
2025-06-18 00:30:00+00:00,477.6214986,0,23.9,479.0794695,0,23.77857143,17.6,19.20577446,0,-9.620500611,15.50806803,35.1515873,0,0
2025-06-18 00:45:00+00:00,476.7731225,0,23.9,478.162812,0,23.7,17.41,22.63186639,0,-8.818688811,15.3578171,35.00714286,0,0
2025-06-18 01:00:00+00:00,476.3607481,0,23.9,477.3432136,0,23.7,17.37888889,26.0205772,0,-7.932196489,15.28162963,35.074,0,0
2025-06-18 01:15:00+00:00,475.4670852,0,23.84897959,476.1861026,0,23.7,17.23571429,29.30804873,0,-6.957219619,15.39455357,35.15846082,0,0
2025-06-18 01:30:00+00:00,475.2905338,0,23.8,476.1816178,0,23.61766667,17.12,32.37658333,0,-5.92723052,15.16014771,34.93581766,0,0
2025-06-18 01:45:00+00:00,474.5688215,0,23.8,475.2864796,0,23.6,17,35.8525,0,-4.654761905,15.12875631,34.87546296,0,0
2025-06-18 02:00:00+00:00,474.4281725,0,23.8,473.8209768,0,23.6,16.88253968,38.79978788,0.002161616,-3.434,15.19355556,34.80111111,0.169913198,0.405959907
2025-06-18 02:15:00+00:00,473.1274258,0,23.8,474.196415,0,23.6,16.71428571,41.96642703,0.216140564,-2.069345238,15.14056122,34.57582418,0,0
2025-06-18 02:30:00+00:00,475.3778649,0,23.74555556,482.0312514,0,23.6,16.65333333,45.15992857,0.602348005,-0.546349206,15.08255556,35.04605556,0,0
2025-06-18 02:45:00+00:00,492.0206094,0,23.7475,499.7579928,0,23.6,16.53166667,48.38629398,1.963474357,1.001714952,15.2041,35.32935185,0,0
2025-06-18 03:00:00+00:00,501.4103381,45.67205215,23.83076923,498.8817485,38.55671206,23.6,16.81428571,51.38295635,3.623939065,2.600198413,15.1837851,34.91808216,0,0
2025-06-18 03:15:00+00:00,493.2618222,62.43092255,23.86666667,491.2570108,65.88260582,23.6,17.14666667,54.35947355,6.979692977,4.293128427,15.39956553,34.80610293,0,0
2025-06-18 03:30:00+00:00,492.7675737,63.40357143,23.8,492.2713465,66.07958768,23.6,17.10166667,57.32955782,9.078710166,6.073185941,15.49381293,35.19011905,0,0
2025-06-18 03:45:00+00:00,495.3407617,63.62476346,23.70222222,493.2783069,66.13295195,23.6,17.00444444,60.08953704,19.54911629,7.812592593,15.50774359,35.38,0,0
2025-06-18 04:00:00+00:00,495.5721279,62.44726008,23.67142857,494.8706151,64.25444893,23.6,16.97142857,63.18214286,16.99579884,9.771428571,15.42832955,35.25258581,0,0
2025-06-18 04:15:00+00:00,496.1404609,62.78776964,23.6,495.8243686,65.89996608,23.57866667,16.84,66.07273016,25.25422448,11.72625397,15.43200741,34.97001386,0,0
2025-06-18 04:30:00+00:00,495.851651,62.64230333,23.58452381,496.42946,65.99029172,23.51020408,17.04102564,69.00808081,42.49137313,13.70678571,15.70402597,34.6627551,0,0
2025-06-18 04:45:00+00:00,495.3342919,61.84423224,23.5,497.2020977,65.39179406,23.5,17.2,71.77532828,69.46881519,15.65527778,15.80888889,34.90441799,0,0
2025-06-18 05:00:00+00:00,497.5050264,62.26053088,23.50442177,498.7727235,66.11905761,23.45714286,17.23520408,74.65330808,107.943073,17.66428571,15.88886905,35.15714286,0,0
2025-06-18 05:15:00+00:00,498.6828251,62.76331884,23.58187879,498.2949273,66.45119833,23.48478114,17.1265,77.68021312,142.1185252,19.82932967,16.21137648,35.08956229,0,0
2025-06-18 05:30:00+00:00,503.7738157,61.35007583,23.64,501.3085481,64.58443089,23.40955556,16.94888889,80.81698413,258.2778246,22.06060317,16.362,35,0,0
2025-06-18 05:45:00+00:00,512.7520299,61.50563069,23.65162037,521.8374783,65.42531328,23.42601852,16.96666667,83.74662698,279.9354629,24.18035714,16.50610119,34.99537037,0,0
2025-06-18 06:00:00+00:00,523.4313253,61.44534007,23.7,541.3711672,65.76715575,23.63211111,17.05333333,86.61274206,346.6206841,26.20617063,16.50671569,34.72361388,0,0
2025-06-18 06:15:00+00:00,528.6220916,61.93801332,23.80038961,554.6414389,66.05749063,23.63809524,17.1,89.72641766,419.8208215,28.40370607,16.63742442,34.72558782,0,0
2025-06-18 06:30:00+00:00,550.2041059,62.81624456,23.87492063,575.1529139,67.06428238,23.73030303,17.28955556,92.70194444,313.7921323,30.45012155,17.15732612,34.87565476,0,0
2025-06-18 06:45:00+00:00,575.4772761,62.13520215,23.97828042,578.8511168,66.38390948,23.93811538,17.03666667,96.03352055,483.0355958,32.69469038,16.76374074,34.99874339,0,0
2025-06-18 07:00:00+00:00,590.9580119,74.05674815,24.19955782,579.2915885,66.91224102,24.07363946,17.16392496,99.21494375,481.4967891,34.7261787,17.1555235,34.7623779,0,0
2025-06-18 07:15:00+00:00,617.4845667,87.03941556,24.08578571,608.2363877,70.31164902,24.09403439,17.21566667,102.6838056,504.8123552,36.91208333,17.27080317,35.18470934,0,0
2025-06-18 07:30:00+00:00,605.7221644,100.1070405,24.21964286,587.6409023,85.19308688,24.15714286,17.18869048,106.3264646,496.5715066,39.09904272,17.02017063,35.25400225,0,0
2025-06-18 07:45:00+00:00,595.0514181,118.3986623,24.22011111,581.6067463,94.53430505,24.09566667,17.28777778,109.7885774,550.9458342,41.032424,17.34134747,34.91350505,0,0
2025-06-18 08:00:00+00:00,593.2850798,125.7444419,24.09484694,587.488732,98.47327694,23.97639456,17.17714286,113.6818459,635.5274661,43.10711996,17.48457745,35.28583987,0,0
2025-06-18 08:15:00+00:00,593.0995726,139.2489744,24.12133333,584.5128739,99.56033417,24.04714286,17.15,117.6252778,640.6062178,45.01492063,17.66039286,35.07142857,0,0
2025-06-18 08:30:00+00:00,592.4786559,156.4603571,24.17993197,590.2170243,100.3162441,24.0672619,17.36666667,121.8784405,710.7600092,46.92974451,17.7070269,35.00823129,0,0
2025-06-18 08:45:00+00:00,594.8307222,166.5509644,24.1002381,590.260202,105.7706534,24.02,17.34666667,126.2342988,740.8059703,48.71149035,17.90578042,34.97014971,0,0
2025-06-18 09:00:00+00:00,606.4240786,172.8296856,24.06053571,599.4513706,107.9402439,24.01631725,17.15571429,130.4697594,725.7680071,50.26781829,17.9971308,35.03864796,0,0
2025-06-18 09:15:00+00:00,604.9973809,176.4947161,24.04688889,601.0641966,104.7839327,23.94122222,17.32,135.8451217,727.9932489,52.02688095,18.19639731,35.17106838,0,0
2025-06-18 09:30:00+00:00,597.8290217,180.0185658,24.08571429,586.2972222,103.9619048,23.95714286,17.34081633,140.8634854,737.7675003,53.46185297,18.56635436,35.06100057,0,0
2025-06-18 09:45:00+00:00,593.1798133,180.8530556,24.02666667,582.343853,95.5898581,23.90949495,17.2,146.1796296,769.2825046,54.72697619,18.7657963,34.93444444,0,0
2025-06-18 10:00:00+00:00,586.8182462,184.8665016,24.03379121,590.8959739,84.66152768,23.9,17.22378205,151.8489868,764.8713446,55.84730159,19.11808247,34.68167278,0,0
2025-06-18 10:15:00+00:00,574.2677686,192.2486601,24.01972611,572.8177415,74.48750155,23.9,17.14218074,157.5513933,779.7144857,56.7706317,19.23528339,34.99337018,0,0
2025-06-18 10:30:00+00:00,576.5812179,192.4634199,24.00377778,556.9619613,67.70005709,23.9,17.16166667,164.2319444,784.0394707,57.57606614,19.20909235,34.6906746,0,0
2025-06-18 10:45:00+00:00,571.4483795,190.0476319,23.97278912,551.9348598,64.18525123,23.82882653,17.22857143,170.4052721,759.1873419,58.04285714,19.54816327,35.0199044,0,0
2025-06-18 11:00:00+00:00,565.1451563,184.4571173,23.88444444,594.9988841,63.33074621,23.91166667,17.19333333,176.997619,690.8970266,58.32666667,19.8330754,35.20706349,0,0
2025-06-18 11:15:00+00:00,567.3000388,176.682375,23.99390633,593.7626035,63.84745485,24.09142857,17.17826531,182.4110714,655.0687887,58.32321429,19.77305556,34.95599696,0,0
2025-06-18 11:30:00+00:00,563.9014628,181.0034356,24.05119048,597.1572313,76.096584,24.15738095,17.15571429,187.5470671,729.7381066,58.14316017,19.55488961,34.85264387,0,0
2025-06-18 11:45:00+00:00,569.8055082,188.6869816,24.00864512,594.3039801,92.18772317,24.16732143,17.04956916,195.5147568,819.0824069,57.65574481,19.65168831,35.07097902,0,0
2025-06-18 12:00:00+00:00,577.8391326,184.4122758,23.95492347,604.6039215,108.92359,24.17755556,17.18784014,201.8413704,728.5385288,56.96322222,20.12643651,35.27333333,0,0
2025-06-18 12:15:00+00:00,574.6299011,184.7883581,24,598.0648633,123.2028705,24.16714286,16.9530303,207.8933534,433.1518644,56.06349206,19.68179847,35.21047078,0,0
2025-06-18 12:30:00+00:00,574.5875253,187.3288889,23.98027778,603.3857458,140.4112271,24.20634921,16.75333333,213.7512862,551.3728152,54.89022222,19.85725926,34.96938913,0,0
2025-06-18 12:45:00+00:00,572.3252674,184.6208494,23.9375,607.5641849,164.9466773,24.24194872,16.73648352,219.0659655,582.3923513,53.6436176,20.15871551,34.70611111,0,0
2025-06-18 13:00:00+00:00,557.9895455,185.8678855,23.96984127,598.6069989,182.5234127,24.20247253,17.33400488,224.4319996,573.8628653,52.13357501,20.61579468,34.7,0,0
2025-06-18 13:15:00+00:00,555.1485845,177.5967643,23.89009524,584.5174033,193.3768635,24.18650794,17.37266667,229.1644589,690.0935357,50.60099567,20.69764286,34.84442308,0,0
2025-06-18 13:30:00+00:00,555.7171681,163.8793934,23.9264881,566.3488619,214.158827,24.08945578,17.4,233.6189399,575.0311567,48.97653628,20.86366837,35.52428571,0,0
2025-06-18 13:45:00+00:00,547.1348545,150.1181729,23.75631746,540.6534538,237.795653,24.29716667,17.21222222,238.1772778,738.9535037,47.13588384,20.89711111,35.24888889,0,0
2025-06-18 14:00:00+00:00,530.5666693,74.10714286,23.90904762,524.9061164,89.36929376,24.36738095,15.47702381,242.0915306,653.9708755,45.37918651,20.40169785,35.14935065,0,0
2025-06-18 14:15:00+00:00,530.393533,65.70003698,24.20623196,523.6536752,64.97236134,24.49304937,14.78267496,245.7542294,734.1247467,43.59399689,20.80574033,34.94696837,0,0
2025-06-18 14:30:00+00:00,523.7860119,66.36130437,24.4,522.8647404,66.79673473,24.74285714,16.70357143,250.1449717,616.0499326,41.26530612,21.05234694,34.92314214,0,0
2025-06-18 14:45:00+00:00,523.605172,65.85867939,24.46095238,520.8961837,61.95156843,24.90833333,17.28444444,253.6836488,604.9968246,39.3073545,21.39446032,35.354,0,0
2025-06-18 15:00:00+00:00,514.8952525,63.73323232,24.6,517.8655556,59.5905848,25.02666667,17.41416667,257.2203704,586.2610642,37.22849003,21.14859259,34.94451852,0,0
2025-06-18 15:15:00+00:00,507.8693211,63.8108995,24.61309524,513.5960237,60.37750107,25.20506803,17.29479167,260.4664953,484.2072013,35.20148217,21.62757576,34.79744549,0,0
2025-06-18 15:30:00+00:00,506.1238382,62.16138954,24.70461538,507.9937524,60.98189934,25.40842491,17.38333333,263.9637037,583.7028183,32.95637037,21.4292329,35.02346104,0,0
2025-06-18 15:45:00+00:00,501.7267831,61.44555481,24.77602041,504.277667,61.8636207,25.2805102,16.62222222,267.12339,215.6401207,30.80480726,21.1646542,35.00349206,0,0
2025-06-18 16:00:00+00:00,497.6005397,62.52529915,24.8,500.8401596,62.25797171,25.33135185,16.09714286,270.2253776,283.2249603,28.6836075,21.19114815,34.96809318,0,0
2025-06-18 16:15:00+00:00,495.452778,61.63028044,24.8,498.965924,62.23372358,25.50447619,16.635,273.3337778,368.9492805,26.507,21.11053333,34.71142424,0,0
2025-06-18 16:30:00+00:00,493.4073232,62.35714286,24.88571429,497.6427543,60.82753117,25.70285714,17.24047619,276.3422314,394.2043283,24.36771978,21.15802808,35.27190607,0,0
2025-06-18 16:45:00+00:00,491.3847578,62.35055556,24.9,495.2866681,61.71184171,25.5922381,17.28,279.2739735,325.5730858,22.25631746,20.99499145,34.84086772,0,0
2025-06-18 17:00:00+00:00,489.361526,64.49878118,24.90428571,493.6336996,62.17287924,25.79931973,17.1427381,282.2200848,293.5328872,20.12719697,20.69207341,35.10903293,0,0
2025-06-18 17:15:00+00:00,489.7345451,63.84572278,24.99510204,492.6790951,62.4663387,25.97619048,17.01428571,285.042352,279.6284109,18.1619108,20.51662513,35.18716931,0,0
2025-06-18 17:30:00+00:00,488.2141715,60.26208592,25,491.987013,64.0802519,26,16.93636364,288.0310128,215.2680871,15.98946609,20.27039072,34.89039683,0,0
2025-06-18 17:45:00+00:00,486.0844767,60.0327381,25.03380102,491.2872053,62.52238095,26,16.87482993,290.9852308,205.6403776,13.95611722,19.92866154,35.13396825,0,0
2025-06-18 18:00:00+00:00,486.1134877,60.97902494,25.1,489.9857143,62.34723417,25.81785714,16.51952381,293.7205854,151.6063098,12.07634508,19.56584344,35.35192577,0,0
2025-06-18 18:15:00+00:00,485.7128691,59.31490878,25.1,487.9479786,62.93870614,25.66083333,16.73077381,296.7711473,143.2891064,10.06693122,19.26805413,35.07144444,0,0
2025-06-18 18:30:00+00:00,485.9202742,58.99079125,25.1,488.4666667,63.13811735,25.53928571,17.2377551,299.3952381,58.54874475,8.333333333,18.83388889,35.0040293,0,0
2025-06-18 18:45:00+00:00,483.8022409,59.42182466,25.02404762,488.0574887,62.11820453,25.39344444,16.76666667,302.7293228,42.96967818,6.28126455,18.24340741,35.17371429,0,0
2025-06-18 19:00:00+00:00,484.9611719,16.23915344,24.98333333,487.1754155,17.7987051,25.35944444,17.16761905,305.6221696,27.65881478,4.530604442,17.58925369,35.28,0,0
2025-06-18 19:15:00+00:00,484.7814725,0,24.9,488.8220276,0,25.09234694,17.61785714,308.6810516,13.74587875,2.768253968,16.95724206,35.37,0,0
2025-06-18 19:30:00+00:00,484.5117424,0,24.87384615,487.4059194,0,24.99733333,18.04807692,311.7912698,6.732040219,1.127195767,16.5687013,35.11221815,0,0
2025-06-18 19:45:00+00:00,484.2596006,0,24.8,487.0494933,0,24.89571429,18.1,314.7332468,3.582219066,-0.316489323,16.1795118,35.39711468,0,0
2025-06-18 20:00:00+00:00,484.6803886,0,24.71939394,486.3588242,0,24.81939394,18.00222222,317.7718659,1.410149791,-1.753886003,15.88666667,35.4,0,0
2025-06-18 20:15:00+00:00,482.9360468,0,24.69821429,485.4822886,0,24.75741497,17.78666667,320.755637,0.337347135,-3.052869511,15.62402015,35.4,0,0
2025-06-18 20:30:00+00:00,483.4956375,0,24.6,485.333966,0,24.65714286,17.51428571,324.1774451,0.036111111,-4.48474359,15.49154762,35.36874126,0,0
2025-06-18 20:45:00+00:00,482.9111111,0,24.56428571,485.2282004,0,24.6,17.28041667,327.4924449,0,-5.737335086,15.35897727,35.2,0,0
2025-06-18 21:00:00+00:00,481.3096421,0,24.5,484.5112251,0,24.57316667,17.09333333,330.6971667,0,-6.818252747,15.13162175,35.03407407,0,0
2025-06-18 21:15:00+00:00,480.851095,0,24.45549044,482.9979699,0,24.5,16.9262963,334.1481442,0,-7.850293962,14.83701567,34.83686631,0,0
2025-06-18 21:30:00+00:00,481.1706275,0,24.4,482.7246887,0,24.43325139,16.72857143,337.274694,0,-8.683207418,14.72623563,34.8596553,0,0
2025-06-18 21:45:00+00:00,479.8917719,45.91369048,24.37380952,482.2401872,37.23164077,24.39857143,16.5347619,340.7247619,0,-9.471031746,14.57785714,35.25484307,0,0
2025-06-18 22:00:00+00:00,482.1713684,156.2831131,23.9532381,482.9333375,152.147191,24.26644444,16.1,344.1741667,0,-10.12648148,14.52361905,35.58406926,0,0
2025-06-18 22:15:00+00:00,485.8345162,0,24.1,486.6679401,0,24.19333333,16.19333333,347.6789797,0,-10.68566834,14.48009524,35.50459649,0,0
2025-06-18 22:30:00+00:00,486.3642507,0,24.12857143,485.9864927,0,24.1,16.2,351.1120748,0,-11.09342404,14.52301587,35.06107143,0,0
2025-06-18 22:45:00+00:00,484.3533424,77.17222222,24.05228571,485.3987086,71.15044269,24.08133333,15.85609524,354.6728836,0,-11.36833333,14.44626667,35.68613553,0,0
2025-06-18 23:00:00+00:00,486.4559885,209.5108437,23.7047619,486.5430052,206.7538977,23.98329082,15.66428571,346.7673469,0,-11.5,14.33607504,35.51553114,0,0
2025-06-18 23:15:00+00:00,489.6888038,314.8671158,23.4849062,491.168728,309.8008308,23.84095238,15.64666667,18.28252228,0,-11.5,14.21101007,35.96106285,0,0
2025-06-18 23:30:00+00:00,495.5332792,184.1725198,23.31214286,494.8787799,179.8153287,23.62387755,15.62857143,5.16031746,0,-11.39325397,14.08961039,35.80230395,0,0
2025-06-18 23:45:00+00:00,497.355754,233.9540231,23.13865079,497.9239792,236.7972019,23.505,15.5,8.52402676,0,-11.11748918,13.99006667,36.22083333,0,0
2025-06-19 00:00:00+00:00,497.3194444,260.6855747,23.11479592,498.5826016,236.1303001,23.43348923,15.25714286,12.12886905,0,-10.75089286,14.01116071,36.20969031,0,0
2025-06-19 00:15:00+00:00,497.3165638,58.0015368,23.10353175,498.4262963,59.40864927,23.39939394,15.0205,15.38850607,0,-10.27060606,13.80598413,36.04143939,0,0
2025-06-19 00:30:00+00:00,497.6742532,281.1689153,22.87412698,498.3161877,304.899359,23.31511905,14.8827381,19.21063492,0,-9.575529101,13.80719048,36.05898148,0,0
2025-06-19 00:45:00+00:00,499.0003814,192.1869331,22.84047619,499.7744281,213.2929781,23.11178571,14.7547619,22.46963719,0,-8.859761905,13.72087686,36.31438621,0,0
2025-06-19 01:00:00+00:00,498.9251282,309.3553516,22.70444444,499.4286896,301.2455695,23.1,14.68955556,25.77481818,0,-7.977944444,13.54683333,36.54416667,0,0
2025-06-19 01:15:00+00:00,499.8473273,114.2347539,22.6978022,501.1488067,121.8655837,23,14.69807692,28.8769898,0,-7.07452381,13.56761565,36.45555556,0,0
2025-06-19 01:30:00+00:00,500.4456621,173.275716,22.54777778,500.8300816,212.4246111,22.94972222,14.87733333,32.4111746,0,-5.913506494,13.53088889,36.4,0,0
2025-06-19 01:45:00+00:00,499.7399975,252.5485735,22.46,500.7847119,240.54233,22.9,14.90809524,35.71120635,0.0166,-4.664238095,13.49009524,36.4,0,0
2025-06-19 02:00:00+00:00,500.9077619,47.71951777,22.59779762,501.2034405,42.67620798,22.81298701,14.99637188,38.72310508,0.24621189,-3.444415683,13.56620115,36.61504849,3.187013771,3.193825063
2025-06-19 02:15:00+00:00,500.0865349,301.4501932,22.41518519,500.6774074,301.5179798,22.8,14.8346164,41.82331213,1.066566619,-2.102154425,13.30130278,36.86031481,0.115888889,0.110814815
2025-06-19 02:30:00+00:00,511.8416633,315.1166126,22.22142857,505.9084792,319.572325,22.67142857,14.63968254,45.00708333,2.797349392,-0.576626984,13.09241071,36.88412698,0.042654906,0
2025-06-19 02:45:00+00:00,511.8742733,247.3382011,22.18346032,511.8645047,242.2268182,22.6,14.53333333,48.10464646,6.42548435,0.903577441,13.04747879,37.01166667,0.291317172,0
2025-06-19 03:00:00+00:00,508.8308643,112.9333967,22.34607143,510.4648911,106.6006231,22.6,14.45538462,51.15147959,11.70924931,2.517942177,12.87911139,37.09804981,0.004412245,0
2025-06-19 03:15:00+00:00,512.0859259,66.10441595,22.6,514.9714286,67.74242141,22.65066667,17.78418367,54.04657407,20.67648714,4.137724868,12.77337037,37.45139277,0.001818182,0
2025-06-19 03:30:00+00:00,510.3945869,63.13537685,22.7,511.0715497,63.96487686,22.725,16.76377778,57.24444444,49.69666259,6.033611111,12.82078333,37.03333333,0,0
2025-06-19 03:45:00+00:00,508.7332758,63.72147511,22.74615385,508.1106103,62.44006737,22.78461538,17.07179487,60.28901099,55.71243115,7.928388278,12.92360806,37.17412088,0,0
2025-06-19 04:00:00+00:00,504.4416667,64.37061832,22.8,505.5700119,62.17640693,22.8,17.1672381,63.09455556,88.23811649,9.771509158,13.00026282,36.98100611,0,0
2025-06-19 04:15:00+00:00,502.996109,62.7361775,22.81428571,502.7760251,61.7421847,22.85824176,16.67933673,65.79957612,111.8759614,11.53768038,13.10684292,36.90158807,0,0
2025-06-19 04:30:00+00:00,500.4720044,62.51802808,22.9,500.0544506,62.46492981,22.9,16.97222222,68.81687542,156.0009826,13.61576431,13.24225185,36.89687831,0,0
2025-06-19 04:45:00+00:00,500.216801,62.91607582,22.92142857,499.6905124,62.30278322,22.9,17.06538462,71.71672869,167.0592402,15.57760335,13.50173548,36.56479592,0,0
2025-06-19 05:00:00+00:00,507.0940426,63.08335907,22.99305556,506.529183,62.42938019,22.93153535,17.04666667,74.74271044,179.941287,17.76518038,13.64333333,36.64105392,0,0
2025-06-19 05:15:00+00:00,514.9346587,61.99943524,23.08666667,513.0639447,62.69909269,23,17.2,77.69462963,164.2301955,19.86153968,13.86447924,36.46031746,0,0
2025-06-19 05:30:00+00:00,533.4603558,61.06414835,23.09285714,531.1309653,60.97384388,22.88142857,17.09857143,80.66791066,174.4037199,21.98555968,13.93571429,36.19468537,0,0
2025-06-19 05:45:00+00:00,537.3381883,60.9757297,23.2,552.1104298,60.9280038,22.99555556,17.11166667,83.42562475,176.3232642,23.96624675,13.93356177,36.27162536,0,0
2025-06-19 06:00:00+00:00,540.9092176,62.93920068,23.26428571,562.1868195,61.20954329,23.13857143,16.69433107,86.67535714,269.7758091,26.25732143,14.08297619,35.85811508,0,0
2025-06-19 06:15:00+00:00,577.1681221,63.47801037,23.366,584.7179372,62.73680371,23.02808081,16.76666667,89.65766041,404.7773827,28.34798413,14.44789259,35.83605371,0,0
2025-06-19 06:30:00+00:00,630.313907,62.44945645,23.40785714,615.3045682,61.6313785,23.25589286,16.97142857,92.3694898,330.0585355,30.2487415,14.63380068,35.2989011,0,0
2025-06-19 06:45:00+00:00,619.2988595,62.82844354,23.61428571,642.7842771,63.53782431,23.4031746,16.91428571,95.84364646,368.2899683,32.58316667,14.3238,35.42088889,0,0
2025-06-19 07:00:00+00:00,646.3275727,64.28652597,23.70607143,666.5393543,62.75089584,23.55208333,16.8,99.21924887,388.3301587,34.76432823,14.23619593,35.76758242,0,0
2025-06-19 07:15:00+00:00,688.8640634,64.00224159,23.89211111,678.004247,63.22459646,23.62777778,16.8,102.5804257,240.4549597,36.87965079,14.04177489,35.80279422,0,0
2025-06-19 07:30:00+00:00,727.4024422,64.6355514,23.85320513,710.3928507,63.39897052,23.55333333,16.83974359,105.8846485,240.7384309,38.81351268,14.00704127,35.8232967,0,0
2025-06-19 07:45:00+00:00,717.6419923,64.17896594,23.95653704,717.4933121,63.48394734,23.76592977,17.02339153,109.3357267,330.0757564,40.75205748,14.06524332,36.12185185,0,0
2025-06-19 08:00:00+00:00,700.7823906,68.08425741,24.15167196,722.1092674,63.1356638,23.86642857,17.16,113.6281359,327.0735424,43.05035294,14.46912656,35.99022556,0,0
2025-06-19 08:15:00+00:00,696.4451795,81.59432849,24.14781385,698.3188252,62.79248755,23.90462585,17.18214286,117.7303571,319.3163572,45.09757937,14.88081807,35.89432512,0,0
2025-06-19 08:30:00+00:00,682.1024774,89.92411765,24.1915873,689.620265,63.55079384,23.98252646,16.94666667,121.6211538,373.0130229,46.84313326,14.81729404,34.86280608,0,0
2025-06-19 08:45:00+00:00,672.6731609,104.7972222,24.14172336,694.5210367,62.43357301,24,16.95793651,126.1700283,608.2097484,48.72440476,15.05279592,34.95853175,0,0
2025-06-19 09:00:00+00:00,675.8415101,120.0301712,24.19488889,680.0489557,64.55035239,24.09481481,17.01116667,130.6801282,522.8472429,50.36602823,15.23207733,34.84362536,0,0
2025-06-19 09:15:00+00:00,685.5318504,134.8874376,24.1789966,692.4621563,77.2171535,24.07698413,17.11587302,135.4002041,651.3534558,51.8888322,15.58757143,35.1389765,0,0
2025-06-19 09:30:00+00:00,684.5377148,155.1445961,24.21851852,672.5888793,80.78668591,24.0685,17.13869048,140.8109048,796.4216951,53.46761111,15.51455628,34.89166667,0,0
2025-06-19 09:45:00+00:00,690.1366385,168.7312271,24.23445295,651.297102,82.19368414,23.96587302,17.2,146.1731627,839.3143643,54.74730597,15.61733135,34.94087302,0,0
2025-06-19 10:00:00+00:00,690.2415474,179.5843781,24.16733766,641.6431064,82.95355616,23.9175,17.23698894,151.9358396,715.5492131,55.88549708,15.68568049,34.83750265,0,0
