,R05_07_N_CO201,R05_07_N_FCI01_1,R05_07_N_TRU01,R05_07_V_CO201,R05_07_V_FCI01_1,R05_07_V_TRU01,HTRK_VEN01_TI01,HTR9_VES01_AZ01,HTR9_VES01_SI01,HTR9_VES01_SV01,HTR9_VES01_TUD01
2025-04-03 07:00:00+00:00,677.5735569999999,62.7797619075,22.775000000000002,739.49375,63.0571428575,22.775,17.05,116.0,325.30189394999996,23.75,12.05
2025-04-03 08:00:00+00:00,772.49134615,68.7666666675,23.35,799.728472225,73.31309524,23.125,16.975,131.0,416.01259155,30.75,14.675
2025-04-03 09:00:00+00:00,692.94615385,64.8666666675,23.65,706.678571425,62.8238095225,23.275,17.1,147.5,510.89688812500003,36.25,16.15
2025-04-03 10:00:00+00:00,627.1118132,64.74761905,23.65,641.41410255,60.687454215,23.25,16.975,165.75,570.026934525,39.75,17.5
2025-04-03 11:00:00+00:00,628.1843615,65.35,23.8,629.37261905,61.0916666675,23.375,17.475,185.0,582.032638875,40.0,17.95
2025-04-03 12:00:00+00:00,649.425000025,65.95,24.025,652.257692275,60.2714285725,23.625,17.15,204.0,549.402940475,37.75,17.7
2025-04-03 13:00:00+00:00,648.588095225,90.8119047675,24.175,639.208974375,62.135714285,23.975,16.55,221.0,493.783279225,33.0,17.925
2025-04-03 14:00:00+00:00,615.3857142500001,120.00000002499999,24.025,631.1875,145.3488095175,24.5,16.975,237.125,394.317234875,26.75,17.85
2025-04-03 15:00:00+00:00,580.79739705,61.516666665,24.125,625.45714285,63.0666666675,24.775,16.950000000000003,251.0,272.81875,19.0,18.35
2025-04-03 16:00:00+00:00,533.729166675,63.8535714275,24.375,583.479166675,64.50045787250001,25.674999999999997,16.725,263.5,137.27499997500001,11.0,16.575
2025-04-03 17:00:00+00:00,502.222222225,63.91666667,24.424999999999997,548.25,64.10714285750001,24.95,17.0375,276.25,29.00055555575,3.0,14.25
2025-04-03 18:00:00+00:00,505.741666675,4.625,24.175,543.25,6.0,24.05,16.65,288.75,0.25,-6.0,13.875
2025-04-03 19:00:00+00:00,499.3125,0.0,23.9,543.5,0.0,23.75,15.85,302.25,0.0,-13.0,11.975
2025-04-03 20:00:00+00:00,493.0,0.0,23.6,536.875,0.0,23.525,15.35,315.75,0.0,-20.0,11.024999999999999
2025-04-03 21:00:00+00:00,486.875,0.0,23.375,531.0,0.0,23.3,14.275,331.0,0.0,-25.5,10.35
2025-04-03 22:00:00+00:00,480.75,0.0,23.25,525.25,0.0,23.025,13.475,347.0,0.0,-28.5,11.2
