,R05_07_N_CO201,R05_07_N_FCI01_1,R05_07_N_TRU01,R05_07_V_CO201,R05_07_V_FCI01_1,R05_07_V_TRU01,HTRK_VEN01_TI01,HTR9_VES01_AZ01,HTR9_VES01_SI01,HTR9_VES01_SV01,HTR9_VES01_TUD01,R05_07_N_MVV01,R05_07_V_MVV01,HTRK_RAD03_TF01
2025-09-08 18:45:00+00:00,476.6959454,66.25634921,24.2,479.3677778,65.94589553,24.3,16.65170068,294.0745805,0,-9.414491263,20.43671317,0,0,25
2025-09-08 19:00:00+00:00,476.2547222,27.06613757,24.14,479.5853263,23.86148148,24.2,16.9,297.4656838,0,-11.42080647,18.82617037,0,0,25
2025-09-08 19:15:00+00:00,476.5637922,0,24.1,478.7174859,0,24.16160714,17.42857143,300.8689456,0,-13.34238095,17.42954824,0,0,25
2025-09-08 19:30:00+00:00,474.6349041,0,24.1,478.6143422,0,24.1,17.6,304.0639048,0,-15.08044444,17.28666667,0,0,25
2025-09-08 19:45:00+00:00,472.7779802,0,24,477.2823469,0,24.03076923,17.56076923,307.6187387,0,-16.90673341,17.24353298,0,0,25
2025-09-08 20:00:00+00:00,473.1991251,0,24,475.990085,0,23.99047619,17.5,311.0138439,0,-18.48639627,17.02057265,0,0,25.02432462
2025-09-08 20:15:00+00:00,472.1976899,0,23.9,475.2482993,0,23.92142857,17.5,314.6552721,0,-20.13454958,17.1204195,0,0,25.1
2025-09-08 20:30:00+00:00,471.8454697,0,23.9,475,0,23.86333333,17.53333333,318.2556032,0,-21.59419048,17.51654945,0,0,25.1
2025-09-08 20:45:00+00:00,471.1348073,0,23.83571429,474.4925849,0,23.8,17.6,322.1000992,0,-23.02916667,17.37666667,0,0,25.1
2025-09-08 21:00:00+00:00,470.6629652,104.1065359,23.67,473.802612,99.81714286,23.8,17.82133333,325.933746,0,-24.27866667,17.00131313,0,0,25.12592593
2025-09-08 21:15:00+00:00,478.4907006,170.8427077,23.41333333,478.3650435,162.1455106,23.78,17.97666667,329.9917672,0,-25.48992063,17.03188175,0,0,25.2
2025-09-08 21:30:00+00:00,486.4449431,172.3299597,23.2597619,485.1835552,163.0331708,23.6597619,17.84920635,333.9488647,0,-26.49753968,17.17448901,0,0,25.2
2025-09-08 21:45:00+00:00,489.4270922,169.0919078,23.14533333,490.0040154,164.1440341,23.59888889,17.77133333,337.9035298,0,-27.38707431,17.07469197,0,0,25.2
2025-09-08 22:00:00+00:00,491.5381012,270.0912698,22.975,493.6779762,271.3998258,23.44166667,17.42666667,341.9617965,0,-28.15343615,17.39577381,0,0,25.2
2025-09-08 22:15:00+00:00,495.4760229,314.9877037,22.83104762,496.7268159,320.2111415,23.26459259,17.03,346.0261724,0,-28.70663203,16.90905604,0,0,25.2
2025-09-08 22:30:00+00:00,498.9408009,320.1320278,22.66122449,500.5481859,314.9313332,23.14129252,16.8,350.5130159,0,-29.22284581,16.80353752,0,0,25.2
2025-09-08 22:45:00+00:00,499.2867729,319.1547315,22.60944444,503.2257171,318.0199257,23,16.76666667,354.5660423,0,-29.50895238,16.81333333,0,0,25.2
2025-09-08 23:00:00+00:00,500.854352,320.6915382,22.36428571,503.6772943,318.9713892,22.9,16.7,222.9835289,0,-29.6,16.58436688,0,0,25.2
2025-09-08 23:15:00+00:00,501.8737348,319.5347036,22.3,504.0552299,321.3536811,22.77333333,16.77714286,2.847319153,0,-29.58702381,16.55760114,0,0,25.2
2025-09-08 23:30:00+00:00,498.8978935,319.9166183,22.2,502.7531125,321.5300376,22.74829932,16.92619048,7.546556122,0,-29.40816327,16.74897959,0,0,25.10428571
2025-09-08 23:45:00+00:00,497.8560081,318.9703468,22.14628571,500.5305828,316.7934557,22.66666667,17.02,11.76896825,0,-29.06891534,17.13797593,0,0,25.1
2025-09-09 00:00:00+00:00,496.5435185,310.4694444,22.09333333,499.3866667,320.1090443,22.6,17.16,16.07269841,0,-28.5512037,17.16331481,0,0,25.1
2025-09-09 00:15:00+00:00,496.1893038,315.1298469,22.0252381,498.8330003,320.9045298,22.59795918,17.1,20.12679265,0,-27.88703796,17.31513556,0,0,25.1
2025-09-09 00:30:00+00:00,497.6798434,319.1140981,22,500.2352381,319.8601786,22.58333333,17.08166667,24.2135,0,-27.08402116,17.12205556,0,0,25.06444444
2025-09-09 00:45:00+00:00,497.3963374,319.3246619,21.96363636,499.5188112,317.3648299,22.5,17,28.08447344,0,-26.19192156,17.00256165,0,0,25
2025-09-09 01:00:00+00:00,497.4445421,318.7287052,21.9,500.9857864,317.2252636,22.44666667,16.96222222,32.1681164,0,-25.07438095,17.16914791,0,0,25
2025-09-09 01:15:00+00:00,499.815056,316.553602,21.86020408,501.9455016,319.1367192,22.4,16.73571429,35.98040293,0,-23.88166209,17.03,0,0,25
2025-09-09 01:30:00+00:00,501.8186034,315.0265527,21.8,504.2958323,321.8669647,22.35333333,16.66666667,39.67570707,0,-22.59670996,16.79393915,0,0,25
2025-09-09 01:45:00+00:00,502.3360511,314.5436858,21.7,504.7457271,319.1889749,22.25714286,16.6,43.23314426,0,-21.24514914,17.18150941,0,0,25
2025-09-09 02:00:00+00:00,504.2601852,316.2713624,21.61402381,507.2477249,320.0055527,22.24426455,16.6,47.072078,0,-19.65769841,17.51716023,8.099426032,5.323947511,25
2025-09-09 02:15:00+00:00,508.4032529,314.5144901,21.6,512.1563164,318.2867864,22.2,16.6,50.34257803,0,-18.1722028,17.44750552,16.75278039,3.760931394,25
2025-09-09 02:30:00+00:00,512.7196044,314.7685252,21.65,513.4417296,314.7377272,22.2,16.61833333,54.15932845,0,-16.32511193,17.59882967,23.81213795,0.441181818,25
2025-09-09 02:45:00+00:00,518.4841245,316.2656153,21.6125,521.8275838,315.6747697,22.11269841,16.68214286,57.4725,0,-14.59047619,17.40985714,30.10533975,0.11844873,25
2025-09-09 03:00:00+00:00,523.3244961,64.72588235,21.80888889,527.569023,65.9194847,22.1,16.6,61.0564011,0,-12.63461496,16.3674582,35.52432057,0,25
2025-09-09 03:15:00+00:00,517.5167209,56.58245798,22.16222222,518.8778898,58.02858435,22.23333333,17.20166667,64.11376984,0,-10.84951058,16.57721958,33.90190909,0,25
2025-09-09 03:30:00+00:00,518.4473498,62.03698425,22.18571429,515.9700216,63.24804478,22.3,17.21833333,67.47867347,0,-8.839795918,17.32686395,29.84462235,0,25
2025-09-09 03:45:00+00:00,513.7335659,61.46868326,22.16,513.8570107,62.77594491,22.38714286,17.03866667,70.65885714,0,-6.825164021,17.64975758,27.53048387,0,25
2025-09-09 04:00:00+00:00,510.9645014,61.14486188,22.22940476,512.1447124,62.04563221,22.4,17.26285714,74.00133658,0.030357143,-4.691071429,17.76848214,23.54383935,0,25
2025-09-09 04:15:00+00:00,508.4640583,60.61842139,22.22777778,510.3910807,62.47850509,22.4,16.662,77.03874603,0.364089897,-2.680082418,17.73484392,18.53730917,0,25
2025-09-09 04:30:00+00:00,506.5883966,60.95683285,22.23461538,509.0586322,62.74331934,22.35714286,17.26666667,80.05459184,1.836384642,-0.647619048,18.25942074,14.60651567,0,25
2025-09-09 04:45:00+00:00,506.785291,60.82108262,22.368,510.1921123,62.15554113,22.37333333,16.92,83.1865873,4.969559228,1.408215488,18.30644984,8.9007575,0.056444444,24.93619048
2025-09-09 05:00:00+00:00,513.1635646,61.05390572,22.34,514.7618828,62.65367424,22.4,16.87333333,86.26088889,14.31808215,3.546666667,18.47533333,2.803446478,0,24.9
2025-09-09 05:15:00+00:00,522.526555,60.64928365,22.49285714,521.4034613,62.32054947,22.3885941,17.04559885,89.38157983,26.99268451,5.708245465,18.29600142,0,0.010122512,24.9
2025-09-09 05:30:00+00:00,546.9011822,60.28618445,22.5907619,557.9601526,61.80344962,22.428,17.20410256,92.53011701,29.29242734,7.925866125,18.183,0,0.0044,24.9
2025-09-09 05:45:00+00:00,565.9200917,61.26031211,22.65178571,598.8784288,60.95852433,22.68489796,17.27142857,95.59672619,25.61025334,10.00255102,17.86482993,0.00075102,0.00023976,24.9
2025-09-09 06:00:00+00:00,580.2526178,60.24395503,22.76666667,631.8245354,62.366259,22.92452381,16.76666667,98.84237179,21.2690615,12.19559524,16.88340909,0,0.063075556,24.9
2025-09-09 06:15:00+00:00,634.8316327,59.28813062,22.74583333,690.5325341,62.15961261,22.90178571,16.91961538,101.9904391,32.38427242,14.29570295,17.25104762,0.022222222,0,24.9
2025-09-09 06:30:00+00:00,675.1879146,60.68202899,22.77748918,711.843128,62.20262611,23.136,17.32527778,105.0571003,61.93768384,16.24796169,18.41399666,0,0,24.9
2025-09-09 06:45:00+00:00,702.1055502,60.86188637,23.14666667,694.1994805,62.49712644,23.30452381,17.22666667,108.5379509,110.0667829,18.47304786,19.07640272,0,0.000761905,24.9
2025-09-09 07:00:00+00:00,742.6087608,60.31071429,23.10815296,731.1930512,61.45479597,23.37777778,17.44285714,111.5803571,136.4887461,20.27928571,19.234,0,0,24.9
2025-09-09 07:15:00+00:00,749.9332026,60.45878788,23.37750505,737.3666498,61.39602934,23.47560606,17.42666667,115.3691044,138.5756967,22.45738817,19.74695118,0,0,24.9
2025-09-09 07:30:00+00:00,757.1333214,59.82657358,23.28181509,770.4062756,68.66283355,23.48857143,17.77857143,118.8464286,98.21542146,24.35063776,19.91654762,0,0,24.9
2025-09-09 07:45:00+00:00,738.9025483,59.73306268,23.50076531,720.3219192,65.76257964,23.47867725,17.3893424,122.4427778,113.3142257,26.19613564,20.0646709,0,0,24.9
2025-09-09 08:00:00+00:00,743.5431773,60.1441829,23.57285714,747.1271845,65.4715066,23.5952381,16.88166667,126.0602827,113.3696933,27.95485576,20.33559369,0,0,24.9
2025-09-09 08:15:00+00:00,732.2869963,60.09318783,23.62711111,724.9560259,66.59002886,23.68133333,16.688,129.8738939,96.35446629,29.66954762,20.21545346,0,0,24.9
2025-09-09 08:30:00+00:00,736.3548896,60.0350996,23.6362381,783.7158886,74.65052988,23.7155,16.7752381,133.8452297,101.2259063,31.2733064,19.85764276,0,0,24.9
2025-09-09 08:45:00+00:00,717.6262306,60.7278971,23.69285714,762.2244726,76.70442565,23.94503608,16.90515306,137.7652044,109.9755373,32.73731759,19.8564765,0,0,24.9
2025-09-09 09:00:00+00:00,714.0177065,59.40138032,23.8375,772.5152131,78.8424134,24.0187037,17.12666667,142.0565714,184.6235287,34.22035017,20.67532963,0,0,24.9
2025-09-09 09:15:00+00:00,716.7321924,60.67952444,23.85767857,778.7415681,96.29199377,24.19166667,17.3,145.8989286,227.5667177,35.34190476,21.0589011,0,0,24.9
2025-09-09 09:30:00+00:00,730.2562748,60.22704309,23.80647619,804.4280037,115.1456521,24.12666667,17.39333333,150.7527024,257.5128722,36.60577922,21.44171946,0,0,24.9
2025-09-09 09:45:00+00:00,720.8461775,60.19408369,23.90306122,729.7018872,126.8434284,24.00648526,17.33469388,155.2871939,277.7591132,37.6139881,21.90853571,0,0,24.9
2025-09-09 10:00:00+00:00,703.2450401,59.65529508,23.95128788,691.1689943,118.5681842,23.90294872,17.27777778,159.8754158,286.5684639,38.43622711,22.15198395,0,0,24.9
2025-09-09 10:15:00+00:00,668.6713174,60.40082283,23.94642857,704.624805,111.7128426,24.00725624,17.20306122,164.4502579,155.247361,39.09837302,21.275125,0,0,24.9
2025-09-09 10:30:00+00:00,645.6868008,59.45134372,23.93904762,687.1155955,111.989758,24.02278322,17.039,168.8497168,174.5249303,39.56539289,20.43278265,0,0,24.9
2025-09-09 10:45:00+00:00,621.4201103,59.97779112,23.94489796,658.2112292,114.6937716,23.9921627,16.85595238,174.0509637,184.5273943,39.93319597,20.69392857,0,0,24.9
2025-09-09 11:00:00+00:00,613.6403867,60.55094472,23.96927778,620.412288,116.1015632,23.96166667,16.10659259,178.7710238,199.9661495,40.062,21.677,0,0,24.9
2025-09-09 11:15:00+00:00,603.7942025,60.38904113,23.94030077,605.5081359,106.6150464,23.8822449,16.55722789,183.5356142,340.5923487,40.00649351,21.9202886,0,0,24.97928571
2025-09-09 11:30:00+00:00,592.7658855,61.49698773,23.99916667,589.4325631,92.53080981,23.84064103,17.17285714,188.3851313,493.2100697,39.80739394,22.14879394,0,0,25
2025-09-09 11:45:00+00:00,594.4976411,63.26985719,24.04664502,584.3458927,80.68233165,23.82738095,18.24285714,193.3126106,498.424985,39.39525475,22.38327435,0,0,25
2025-09-09 12:00:00+00:00,623.7313792,77.36363636,24.06308995,587.3557719,66.76065816,23.86148148,17.97740741,197.8343474,461.9168448,38.8280174,22.79257952,0,0,25
2025-09-09 12:15:00+00:00,617.3605927,93.68468003,24.14190476,588.1067779,65.54768281,23.9544898,17.68571429,202.6874709,619.7334803,38.06336838,22.85568452,0,0,25
2025-09-09 12:30:00+00:00,609.4550926,109.7005051,24.16133333,597.6559011,65.73271136,23.99916667,17.20417989,207.1912272,452.1918304,37.16296652,22.52366885,0,0,25
2025-09-09 12:45:00+00:00,611.4679572,114.1774268,24.0583747,599.2317147,62.97452002,23.9937037,16.64822222,211.015204,578.0628766,36.272768,22.8137761,0,0,25
2025-09-09 13:00:00+00:00,597.370923,132.8347304,24.20238095,584.3245872,65.97207792,24.07857143,16.75714286,215.9417687,520.7029756,34.89787698,22.84432179,0,0,25.06573129
2025-09-09 13:15:00+00:00,577.0886007,150.2137037,24.16777778,572.6024832,73.33474931,24.02654762,16.58571429,220.2125873,498.4586491,33.56684127,22.85576081,0,0,25.1
2025-09-09 13:30:00+00:00,561.1795734,155.1076923,23.90863095,567.3702317,72.81745269,24.01589286,16.18571429,224.2093906,478.8188687,32.1188322,23.09896916,0,0,25.1
2025-09-09 13:45:00+00:00,539.5720202,162.6993999,24.032,547.9192474,73.60901515,24,16.7552381,227.8982222,453.363731,30.69177778,23.28082828,0,0,25.15388889
2025-09-09 14:00:00+00:00,522.855597,89.59343895,23.98119048,539.7414266,68.33571429,24.10102041,15.16666667,231.7935714,409.0428151,29.06571429,22.21571429,0,0,25.2
2025-09-09 14:15:00+00:00,520.8883265,64.36872202,24.02733333,527.6367711,66.29030646,24.20433333,15.79822222,235.7520593,390.7300192,27.19548444,22.24764444,0,0,25.2
2025-09-09 14:30:00+00:00,511.2112997,63.55782313,24.10178571,517.9902564,66.49051532,24.33428571,17.58928571,239.4612245,362.1730141,25.32966837,21.84327381,0,0,25.2
2025-09-09 14:45:00+00:00,504.7322029,64.17258193,24.2,508.549689,66.29441625,24.452,16.99111111,242.9336243,329.2015008,23.47651587,22.10913884,0,0,25.2
2025-09-09 15:00:00+00:00,499.8887003,64.23175991,24.22,505.0489069,66.72525883,24.57333333,17.64888889,246.5045802,288.6952042,21.49272314,22.21,0,0,25.20666667
2025-09-09 15:15:00+00:00,494.5818182,64.305084,24.3,497.6195097,65.5372005,24.6,17.47040816,249.9249405,249.3854406,19.42149351,21.9099881,0,0,25.3
2025-09-09 15:30:00+00:00,489.8466506,64.08755874,24.3,491.9410274,65.88515875,24.7,17.10306122,253.1651876,209.6893684,17.42796056,22.1958547,0,0,25.3
2025-09-09 15:45:00+00:00,486.7751371,64.88514954,24.3,489.0125425,65.68116806,24.7,16.56227041,256.3280908,169.3000598,15.44576029,21.93309524,0,0,25.3
2025-09-09 16:00:00+00:00,483.6513186,63.93393708,24.3,484.4743856,66.72620492,24.7,16.17111111,259.5615344,131.6457729,13.3052381,22.07442857,0,0,25.3
2025-09-09 16:15:00+00:00,479.3905653,64.70657263,24.3,481.8591987,66.88227384,24.68441558,16.36015873,262.7356859,97.64315105,11.18998224,21.94236395,0,0,25.3
2025-09-09 16:30:00+00:00,476.4566734,64.89094628,24.3,479.354079,66.64635041,24.6,16.96067532,265.7478091,64.81114191,9.1127442,21.83409535,0,0,25.3
2025-09-09 16:45:00+00:00,475.0333333,63.21340502,24.29285714,476.4012073,65.54937825,24.48961451,17.00714286,268.9832143,33.22267175,6.864709576,21.48246429,0,0,25.3
2025-09-09 17:00:00+00:00,474.2780556,64.09225589,24.16722222,476.9276335,64.29813925,24.32914286,16.8631746,272.1077857,15.91994663,4.704071429,21.50084471,0,0,25.3
2025-09-09 17:15:00+00:00,475.1847297,65.42430764,24.16428571,474.7628522,59.86911977,24.2,17.17642857,275.0464484,7.897398245,2.642083333,21.18977381,0,0,25.3
2025-09-09 17:30:00+00:00,473.4363178,64.18624147,24.1,473.4114815,60.68343723,24.11333333,16.81555556,277.9558995,3.910324464,0.638333333,21.12577778,0,0,25.3
2025-09-09 17:45:00+00:00,471.5657738,63.87853218,24.1,472.0094905,60.73528333,24,17.24904762,281.3922861,1.108051938,-1.6001443,20.94031705,0,0,25.3
2025-09-09 18:00:00+00:00,472.7718463,64.59475228,24.00948718,471.5649491,60.74640997,23.9325,16.76987179,284.3603605,0.139111432,-3.634283217,20.46849386,0,0,25.3
2025-09-09 18:15:00+00:00,471.6968497,64.75626917,23.972,470.7377388,60.69276094,23.9,17.31111111,287.6407056,0,-5.780916602,20.2984127,0,0,25.3
2025-09-09 18:30:00+00:00,471.4950689,64.51825397,23.9,471.6814286,60.70913462,23.84857143,16.77959184,290.8866076,0,-7.864493047,20.23573469,0,0,25.3
2025-09-09 18:45:00+00:00,471.4957983,64.58378745,23.86,470.6,59.76750312,23.78233333,17.13333333,294.0768128,0,-9.848149351,20.07245635,0,0,25.3
2025-09-09 19:00:00+00:00,470.1138573,5.542857143,23.8,471.5595774,5.246701239,23.7,17.04285714,297.1834354,0,-11.68732143,19.24136905,0,0,25.3
2025-09-09 19:15:00+00:00,469.1144883,0,23.8,472.4439971,0,23.7,17.33416667,300.6581667,0,-13.6625,18.46334615,0,0,25.3
2025-09-09 19:30:00+00:00,471.5331169,0,23.75714286,471.3947403,0,23.63571429,17.46428571,303.9134066,0,-15.42654873,18.27257143,0,0,25.3
2025-09-09 19:45:00+00:00,469.9963971,0,23.7,471.4058075,0,23.6,17.5,307.019526,0,-17.00703357,18.10896937,0,0,25.36044444
2025-09-09 20:00:00+00:00,471.5963005,0,23.7,472.2565717,0,23.6,17.5,310.7611172,0,-18.79989011,18.00642033,0,0,25.4
2025-09-09 20:15:00+00:00,471.5729573,0,23.7,472.3250604,0,23.6,17.5,314.3711159,0,-20.40012821,17.76854579,0,0,25.4
2025-09-09 20:30:00+00:00,470.0336303,0,23.66428571,471.693254,0,23.51363946,17.54642857,318.2213736,0,-21.96987179,17.66203297,0,0,25.46221398
2025-09-09 20:45:00+00:00,469.6049844,0,23.6,470.79699,0,23.5,17.67333333,321.5315556,0,-23.17622222,17.58155556,0,0,25.5
2025-09-09 21:00:00+00:00,468.5794485,125.1427328,23.44555556,470.0792541,119.3388311,23.42666667,18.3,326.0164444,0,-24.71916667,17.44133333,0,0,25.5
2025-09-09 21:15:00+00:00,472.8090159,168.0189909,23.23571429,474.8208729,166.6280445,23.4,18.61964286,329.8880612,0,-25.84725186,17.46753247,0,0,25.5
2025-09-09 21:30:00+00:00,478.5720588,169.0901587,23.1102381,479.1758042,160.8711189,23.3,18.5,333.9283598,0,-26.9047619,17.47516667,0,0,25.5
2025-09-09 21:45:00+00:00,482.1051587,168.530042,22.99285714,483.8988782,160.9233174,23.2625,18.5,337.9846459,0,-27.78357143,17.24173044,0,0,25.5
2025-09-09 22:00:00+00:00,484.3935628,166.764432,22.88666667,486.0752374,160.482844,23.16666667,18.49333333,341.9178095,0,-28.51796825,17.39860334,0,0,25.5
2025-09-09 22:15:00+00:00,486.3893631,168.9435174,22.8,488.5375417,162.0895786,23.1,18.4,346.1123782,0,-29.11635101,17.54536325,0,0,25.5
2025-09-09 22:30:00+00:00,487.4107742,167.1285405,22.7625,489.3680436,163.5208842,23.03222222,18.37857143,350.4092381,0,-29.57840572,17.61253776,0,0,25.5
2025-09-09 22:45:00+00:00,488.1197309,167.7202381,22.69285714,490.9946197,162.2715938,23,18.3,354.7986678,0,-29.87688492,17.51285714,0,0,25.5
2025-09-09 23:00:00+00:00,488.4234031,168.920232,22.6,491.5611111,159.72501,22.9325,18.24,248.8716768,0,-30,17.52444444,0,0,25.5
2025-09-09 23:15:00+00:00,488.1152303,169.9732083,22.6,491.7283964,161.1453379,22.9,18.2,3.486777778,0,-29.97555556,17.47555556,0,0,25.5
2025-09-09 23:30:00+00:00,487.7735664,170.9311118,22.51119048,490.9908541,160.4514757,22.86349206,18.22142857,7.487117347,0,-29.78164683,17.53316327,0,0,25.5
2025-09-09 23:45:00+00:00,487.7074821,168.6826688,22.50111111,490.8907787,164.5494114,22.8,18.34,11.63783333,0,-29.4577381,17.58040909,0,0,25.5
2025-09-10 00:00:00+00:00,486.9094901,168.5161434,22.46071429,490.0801838,159.3630298,22.78904762,18.4,15.86917775,0,-28.93212353,17.58245465,0,0,25.5
2025-09-10 00:15:00+00:00,487.5126156,167.1048148,22.415,489.0390502,158.7072237,22.7,18.475,20.25048629,0,-28.26989899,17.77592381,0,0,25.5
2025-09-10 00:30:00+00:00,485.6665417,169.3262408,22.36615385,487.4482303,164.635495,22.7,18.5,24.24313312,0,-27.49071429,17.64814286,0,0,25.5
2025-09-10 00:45:00+00:00,484.584709,167.28721,22.3,486.7594028,158.1812501,22.62037037,18.6,28.32269048,0,-26.49419048,17.55811111,0,0,25.5
2025-09-10 01:00:00+00:00,483.4457036,165.8772839,22.365,486.1302772,159.8777823,22.6,18.6,32.33645125,0,-25.41365079,17.57688679,0,0,25.5
2025-09-10 01:15:00+00:00,483.3626431,166.9968254,22.4,485.4836364,160.4706499,22.6,18.6,36.12316667,0,-24.26666667,17.9352,0,0,25.5
2025-09-10 01:30:00+00:00,482.4003608,167.4991498,22.37333333,484.4929433,157.5321268,22.57333333,18.65880952,40.07890404,0,-22.90812939,17.87062302,0,0,25.5
2025-09-10 01:45:00+00:00,481.2706764,168.8701413,22.30571429,483.413106,165.9127396,22.53392857,18.7244898,43.51126534,0,-21.56997407,18.01249019,0,0,25.5
2025-09-10 02:00:00+00:00,481.4276026,168.1172096,22.26938776,483.6305817,163.8508852,22.5,18.88571429,47.2106576,0,-20.00544218,18.01428571,6.195768823,4.067848907,25.5
2025-09-10 02:15:00+00:00,482.2185046,167.7974925,22.2348356,482.687611,160.7960108,22.48,18.9,50.61614815,0,-18.4822963,18.11451282,3.269591697,0.091904762,25.5
2025-09-10 02:30:00+00:00,481.7284194,169.4831214,22.3,484.4224392,157.6782082,22.49285714,18.9,54.3442383,0,-16.68056586,18.07944695,0.098535177,0,25.5
2025-09-10 02:45:00+00:00,487.488272,169.3675926,22.32977778,494.1597982,160.6763902,22.55333333,18.9,57.18111111,0,-15.13941799,17.94112963,0,0,25.5
2025-09-10 03:00:00+00:00,493.6458579,74.70692125,22.47,498.3626848,70.51347404,22.6,18.72142857,60.98595444,0,-13.08252938,17.89727067,0,0.001005291,25.5
2025-09-10 03:15:00+00:00,488.1706109,63.79656863,22.7,488.9392088,63.64224196,22.6,16.88533333,64.53648657,0,-11.05285714,18.47869048,0,0,25.5
2025-09-10 03:30:00+00:00,486.5117172,64.15185185,22.7,485.7163636,63.61791246,22.6,16.57320862,67.6148082,0,-9.231861111,18.7275,0,0,25.5
2025-09-10 03:45:00+00:00,482.9573928,63.99699546,22.7,483.5215404,62.96052757,22.6,17.22480159,70.92071817,0,-7.125929626,18.61428571,0,0,25.5
2025-09-10 04:00:00+00:00,481.1257081,65.01870611,22.7,482.1323485,63.10433788,22.62518519,16.57514286,74.2228068,0.037828054,-5.004698413,18.678845,0,0,25.5
2025-09-10 04:15:00+00:00,478.2079091,63.76774375,22.62767857,481.8589827,62.95297729,22.6,17.25615646,77.22738488,0.74610327,-3.00244898,18.84755727,0,0,25.5
2025-09-10 04:30:00+00:00,476.8821133,63.7423199,22.7,479.2820044,63.19903434,22.6,16.88666667,80.29427706,3.504427381,-0.900632035,18.8909619,0,0,25.5
2025-09-10 04:45:00+00:00,477.736066,64.19234694,22.65589744,480.4564703,64.15864255,22.6,16.85076923,83.48418322,10.10282738,1.163541508,18.87384768,0.004464286,0,25.5
2025-09-10 05:00:00+00:00,480.5094148,62.76305861,22.69619048,482.0134965,62.64407507,22.59333333,17.0726455,86.53222222,22.88289589,3.307611111,18.98094444,0,0,25.5
2025-09-10 05:15:00+00:00,492.1820202,63.53339226,22.8,494.0218201,63.30359908,22.62611111,17.13892857,89.68519485,44.85452546,5.480796716,19.23495201,0,0,25.492
2025-09-10 05:30:00+00:00,522.7835343,62.92426304,22.96428571,516.7112756,63.68015978,22.76517857,17.41428571,92.728708,74.06228433,7.589638219,19.55790487,0,0,25.4
2025-09-10 05:45:00+00:00,577.4398967,63.45545049,23.02980952,578.5376305,62.54715369,22.89315873,17.42666667,95.9978836,109.7696017,9.816031746,20.03191667,0,0,25.4
2025-09-10 06:00:00+00:00,634.9514827,62.34966355,23.06141156,680.0721042,61.22297686,23.11559163,17.09037415,98.83289687,129.7378106,11.72938764,20.2897836,0,0,25.4
2025-09-10 06:15:00+00:00,660.0171347,63.20152607,23.41612245,653.8636809,61.69082359,23.3702381,17.19489796,102.1093112,141.1794669,13.92262755,20.40931586,0,0,25.4
2025-09-10 06:30:00+00:00,680.3065783,63.08643671,23.39485185,674.538951,62.69833526,23.22623016,17.14985185,105.3519081,128.37206,15.99915825,20.35208148,0,0,25.4
2025-09-10 06:45:00+00:00,684.9904261,62.7655193,23.55612698,679.5719011,63.55521183,23.24557143,17.05238095,108.8186376,219.4686305,18.18760582,20.57416402,0,0,25.4
2025-09-10 07:00:00+00:00,729.7440497,62.67842098,23.66428571,716.8858636,62.96959254,23.33772727,17.1276644,111.9378406,242.0035307,20.036412,20.66208974,0,0,25.4
2025-09-10 07:15:00+00:00,780.264899,63.2564039,23.77009524,760.0787835,62.28230638,23.66912698,17.30361905,115.5479245,281.1591307,22.11631554,21.14567399,0,0,25.35323133
2025-09-10 07:30:00+00:00,785.6191984,67.68123067,23.85833333,743.4973184,65.63019103,23.68867063,17.45,119.0877435,274.0703228,24.04074675,21.11428571,0,0,25.4
2025-09-10 07:45:00+00:00,815.1169904,96.41563252,23.85644444,824.1525694,106.6161705,23.79481481,17.44,122.6442991,210.3247191,25.88681097,20.92873016,0.007272727,0,25.4
2025-09-10 08:00:00+00:00,800.1534434,96.44353226,23.83899802,822.2010029,123.0990073,23.75653061,17.28333333,126.2444827,156.0851442,27.62391418,20.68952948,0,0,25.4
2025-09-10 08:15:00+00:00,763.376062,103.5078687,23.99411424,776.894008,101.8477203,23.8739899,17.02074074,130.2173147,181.3134004,29.39341505,20.75521404,0,0,25.4
2025-09-10 08:30:00+00:00,734.9619797,114.2998158,24.2,736.2475299,88.42321429,23.78357143,17.03571429,134.2497024,255.5324706,31.02505669,20.92471372,0,0,25.4
2025-09-10 08:45:00+00:00,728.9568223,132.2259178,24.16,731.0304206,70.24771818,23.84666667,17.26666667,138.2115741,281.2809681,32.50431217,21.15333333,0,0,25.4
2025-09-10 09:00:00+00:00,718.4902579,148.8395363,24.17357143,735.3003712,61.74477501,23.85035714,17.21043651,142.2245786,348.659883,33.82857143,21.55065193,0,0,25.4
2025-09-10 09:15:00+00:00,704.7176142,162.827862,24.12112709,731.3001664,61.79836257,23.84893707,17.24857143,146.5751537,332.789953,35.13960606,21.7717381,0,0,25.4
2025-09-10 09:30:00+00:00,684.420479,173.4610287,24.14431818,707.2946988,61.44724799,23.97172619,17.18874459,150.8547297,239.7935072,36.24856215,21.85070192,0,0,25.4
2025-09-10 09:45:00+00:00,674.0598173,178.8413552,24.12412698,690.6077265,61.74283838,23.83739683,17.03920635,155.4497354,271.0564169,37.24026455,22.0199619,0,0,25.4
2025-09-10 10:00:00+00:00,656.3421769,177.2060993,23.99039116,685.0601414,61.8992843,23.97777211,17.07857143,159.9953061,246.5106966,38.06598639,22.02818878,0,0,25.4
2025-09-10 10:15:00+00:00,636.0697842,177.570558,24.0325,668.9773352,61.56520555,24,17.05089286,164.1247619,314.9074326,38.66190476,21.79380952,0,0,25.4
