Unnamed: 0,R01_07_CO201,R01_07_FCI01,R01_07_TRU01,HTR9_VES01_AZ01,HTR9_VES01_SI01,HTR9_VES01_SV01,HTR9_VES01_TUD01,HTRK_VEN01_TI01,R01_06_TRU01,R01_08_TRU01
2025-08-08 15:00:00+00:00,448.344873225,0.0,24.130720155,256.11146985,268.27605182499997,28.6489868275,23.685276915,17.779419642500002,24.2563880575,23.6980036625
2025-08-08 16:00:00+00:00,476.100155225,0.0,24.55002976,268.9719633,92.2188996075,20.1820385625,22.444770407500002,19.0657891475,24.641025957500002,24.0712775075
2025-08-08 17:00:00+00:00,459.3363132,0.0,24.763799785,281.1610293,120.933456895,11.643583874,21.6339316975,21.1484097975,24.89056187,24.304093915
2025-08-08 18:00:00+00:00,447.18078345,0.0,24.98672146,293.28230940000003,25.97895691675,3.428703004,20.5266327425,21.479414375,25.0799231675,24.4508321025
2025-08-08 19:00:00+00:00,441.863626475,0.0,24.9182796725,305.65700035,0.540855016,-3.93857882425,19.1033908025,21.240963202499998,24.9077173075,24.43125
2025-08-08 20:00:00+00:00,438.17281810000003,0.0,24.824175825,318.8728895,0.0,-10.3834607975,17.7785368025,20.85686508,24.816960785,24.4
2025-08-08 21:00:00+00:00,434.66769395,0.0,24.7510416675,332.855303575,0.0,-15.262294409999999,16.570909755,20.0579459925,24.722938839999998,24.36
2025-08-08 22:00:00+00:00,430.93957527500004,0.0,24.6608333325,347.456308775,0.0,-18.18845758,16.199204555,19.3415109875,24.7188943,24.2777335175
2025-08-08 23:00:00+00:00,428.457556725,0.0,24.567085617500002,122.7453351625,0.0,-18.9870335325,15.59612277,18.73369048,24.611047865,24.1981481475
2025-08-09 00:00:00+00:00,426.93170902500003,0.0,24.5,17.685503565,0.0,-17.5178710325,14.955485715,18.282827382500002,24.5,24.1
2025-08-09 01:00:00+00:00,425.061456075,0.0,24.439999999999998,32.0018230825,0.0,-13.976066772500001,14.066811332499999,17.74674513,24.5916625425,24.0329887825
2025-08-09 02:00:00+00:00,425.526686925,0.0,24.3684126975,45.7586305625,0.0,-8.57391262525,13.5486448425,17.077678572499998,24.44234568,23.985
2025-08-09 03:00:00+00:00,424.354574925,0.0,24.3,58.766034685,3.4781483565,-1.78048199125,13.093829102499999,16.473676304999998,24.4062663475,23.9
2025-08-09 04:00:00+00:00,425.255159,0.0,24.220663265,70.914632735,50.5431897025,5.82780524675,13.001907405,16.0280735925,24.38615953,23.9
2025-08-09 05:00:00+00:00,424.03450184999997,0.0,24.2,82.9540633625,180.117574225,14.11622279,13.965211735,15.742908162500001,24.4,23.9
2025-08-09 06:00:00+00:00,423.085223275,0.0,24.266555285,95.36300525,314.39106365,22.6657819875,16.0219036425,15.540555555000001,24.394111539999997,23.9
2025-08-09 07:00:00+00:00,421.543339875,0.0,24.3,108.866471975,398.89832640000003,31.147154022499997,17.432162032500003,15.58,24.47511302,23.906666667499998
2025-08-09 08:00:00+00:00,419.26663659999997,0.0,24.397051282499998,123.89964495,342.17755395,38.84502859,17.8569652425,15.8209108675,24.5375396825,24.0
2025-08-09 09:00:00+00:00,417.41668305,0.0,24.496944445,141.394528825,475.141585675,45.185204585,18.5768121275,16.3864766475,24.559626027500002,24.1079071975
2025-08-09 10:00:00+00:00,414.7403387,0.0,24.6141239325,161.82038855000002,425.656041875,49.351469550000004,19.72174168,17.07505233,24.701664445,24.226944445
2025-08-09 11:00:00+00:00,413.2257866,0.0,24.7416666675,183.734315325,411.42281525,50.4568092175,20.2442906325,17.5533373025,24.8501270975,24.3666666675
2025-08-09 12:00:00+00:00,411.97993705,0.0,24.92306528,205.614483425,372.1209,48.27877881,19.7090314125,17.9442424225,25.0372730525,24.46609187
2025-08-09 13:00:00+00:00,410.560451075,0.0,25.20073261,224.82018625,532.468375925,43.3631578775,20.115959825,18.18455128,25.3284954625,24.6583658525
2025-08-09 14:00:00+00:00,409.427103825,0.0,25.57859761,241.68443595,479.152020625,36.357771165,20.4075126275,18.4916666675,25.7239295725,25.018928572500002
2025-08-09 15:00:00+00:00,408.097969025,0.0,26.131640779999998,255.832822225,383.12650905,28.473130935,21.9165949375,18.5,26.1783851575,25.4389229025
2025-08-09 16:00:00+00:00,408.89920159999997,0.0,26.6612772525,268.8257012,276.431059175,19.904928757500002,22.6769260875,18.642140865000002,26.6994114675,25.9898679675
2025-08-09 17:00:00+00:00,409.46073975,0.0,26.91163652,281.01927815,77.413760955,11.39322778425,21.69354481,19.0945918375,26.85490497,26.2
2025-08-09 18:00:00+00:00,409.2608009,0.0,26.757541565,293.17200755,19.707028554,3.1557419872500003,20.5588508775,19.4893197275,26.670747355,26.153991195
2025-08-09 19:00:00+00:00,410.066717725,0.0,26.53934524,305.61905832499997,0.34749739125,-4.2519735254999995,17.9183146275,19.7833333325,26.5029653675,25.9822916675
2025-08-09 20:00:00+00:00,409.522790075,0.0,26.2853246675,318.62030622500004,0.0,-10.5997892605,17.3082609575,20.0106547625,26.2626006025,25.774910715
2025-08-09 21:00:00+00:00,409.697142975,0.0,26.033546175,332.764712375,0.0,-15.520418970000001,16.8833594275,20.0967032975,26.071546025,25.56782213
2025-08-09 22:00:00+00:00,408.7287967,0.0,25.843441464999998,347.449402225,0.0,-18.4987977075,16.5348064125,19.78515639,25.82428307,25.417410715
2025-08-09 23:00:00+00:00,407.81303679999996,0.0,25.663837145000002,116.79544130625,0.0,-19.2761559125,16.3264289175,19.0715858825,25.6639793175,25.289729344999998
