start_h_m0,stop_h_m0,qv_night_m0,dh_above,cost_dkk
21.161523801466412,7.8062278458479355,24.446192017914388,212.33734324912086,1.976083917533056
22.284673057618797,6.756188435651345,117.4720206882108,174.81051930268103,2.895503671964499
20.366656117893704,7.639336469534023,148.23080064238385,149.46299863761953,4.146631607444865
22.18736239992708,5.568296549372816,140.71403792349156,169.9117797111846,3.2874006906569653
21.760680741404386,6.746005371617155,170.19026512125126,161.185249459951,4.040922041164538
21.837049624953323,2.473457355638095,200.9078009822979,169.93448918817708,3.785541310399157
20.449913001490387,5.502555031651752,73.941384093705,175.99868762406777,2.6655764616244593
21.515669696177923,2.2628107746367228,51.86412767867466,196.27099848076494,2.425104724166123
22.428031192882017,3.901783023737032,186.02853394478524,170.1488261888021,3.7127346568112407
22.930845026248956,2.5783644489341135,218.21359991106794,176.9124555317112,3.611313241878438
21.586284341538118,7.322903546942461,55.06454737615862,192.56269752626775,2.2199819979662974
20.081597108439077,7.442433227418967,201.48153073224182,136.65759016345305,6.018192987001345
21.962905637648063,4.148972118688068,74.50915914912228,187.13705533082674,2.489715886193241
22.762394653667844,4.057250457924166,223.4237766326479,170.97915576427994,4.17147045721335
20.390764435615015,5.236219928932542,251.1401946030643,139.36256742996585,7.138325532599336
22.312534361022678,7.677592273448389,46.3878787974654,201.14511619682645,2.0650977548660796
21.088187723746046,6.765740571816312,70.74534470807735,181.77271721095644,2.4309820172524117
22.25116536918207,2.8576729981100524,180.19359657811955,173.91374207282425,3.433705444317112
22.21687294834526,2.294695125731799,25.45841386302283,207.31622533373388,2.284725372347097
20.31448061646073,4.351449673965055,21.010446028202313,204.43029212164777,2.398590837707243
22.652059918461337,5.927248636145249,134.78829814394783,174.9199459758991,3.072160800803621
22.389090774973678,2.662565521100248,231.6208148312404,169.95194682549442,4.106775080259709
21.965161926639325,6.168191944204912,212.33393535173195,156.5859467556159,5.014611995982854
20.990900672166234,6.562104601068529,246.79603950938218,141.421610019236,7.1205075039962615
21.04055468303024,2.950949883569318,7.990910714499994,212.766318302907,2.1524902316518064
21.83157749381155,7.1472846948428135,93.38379445533435,178.22850591884597,2.5972031880060644
20.026165773362656,3.402171772377435,144.60446613230604,156.19672378470818,3.8460390112766687
22.65016703735889,2.8601922252954903,171.8788110579219,177.46733854666024,3.235234644509387
20.451773650671715,3.438694228839818,141.32115731292959,159.54686233973763,3.6961999740730898
22.46504887726605,6.025783640994336,177.27703198807762,164.76715571947267,3.93090579260289
21.73257760197473,2.6286464427907745,20.63543635805703,207.53254281624373,2.309091560410393
20.847302684298704,4.137787986913338,117.81505390980567,168.0736091532517,3.212896731761661
22.032042700830438,5.526102715089055,111.02739330006378,176.45418986734546,2.8468864351897283
21.5343525668492,7.967411490828921,76.24097663014591,182.97251081045783,2.2669928075347316
21.43591802799665,3.4849235645323593,160.99108946410982,165.69787975632772,3.6416447539113754
22.03434079133983,4.316473656816229,134.32401911020057,173.93709566371086,3.1135943796136214
22.281439174655777,4.971200777535417,153.81509831322904,171.6945774906261,3.357316977632914
20.702487852912967,7.163035150120896,165.2087186844295,149.30369463975708,4.5053254854630485
22.603783822558782,6.962948040733763,250.27499666243517,155.53823555774153,6.010129667452326
22.8881581656916,2.4839952197569906,130.90329149979826,187.36634089940264,2.6663514411812415
21.220058319890594,2.4455438445996496,268.1060356322388,154.48755687624774,5.75983585924862
20.79851847972644,7.082860711858553,260.9894893752383,138.3016423876665,7.994899691604814
22.891539161302816,2.4883949575523294,100.40768840991649,192.34126121107454,2.462668202692142
22.149905241916766,6.470249424914593,223.56122459240243,154.96684989611705,5.279764944608389
21.170683685325937,6.2281342309404755,33.02433043672516,201.3776980387114,2.3290362069653616
22.286883780903548,4.445672949829018,199.35696006866172,167.11529979618072,4.047820063601702
21.625967817065074,2.7127456540483865,218.01822615819884,164.28533653115872,4.3213645570447765
20.626508746087225,6.775004558792741,214.4241978415514,141.7659336793191,6.086455128846162
22.97003260099195,5.710664183431829,19.213451172661937,213.37613841999513,2.042016330462438
21.632029035007022,6.445150424668587,20.128973684421325,211.90394728985882,2.0865842812778923
20.142822281852474,5.581519704298123,70.53606085334542,175.75505606159004,2.672835941049371
21.342698662918032,5.549184038394857,260.5093182970704,146.86732559903257,6.808164726719117
22.801457220043307,6.320557378267063,132.28794474597694,176.4836861382764,2.9947054449756347
20.05630144314517,6.762247644018113,130.54764666355157,152.70278987437095,3.7789832734921016
22.101240664480954,2.9750402601448958,13.747288859669641,211.22122187231184,2.1978729194612097
22.210268997637833,3.5009384696914245,60.847851050870815,193.38974451443318,2.4112455080477977
22.641052552849597,7.491978780467892,232.53401618485933,155.98750049363457,5.579641941789885
21.322825674554835,3.1438003496904043,215.58432759247933,159.78431832434092,4.605701010352639
20.559984630550108,4.8329331267602775,264.46970542268144,142.07722510505806,7.342884728513037
20.84969411723162,3.008887906898713,29.563706299616054,200.82699266900107,2.4907498675488613
22.490271343268386,5.434477256356778,164.74042593931492,168.705217477166,3.590235254504665
21.651978227613224,5.831007098248811,163.74651901892875,161.58502304212726,3.9034329827157266
22.672685060852313,5.98760868495979,167.69231882841106,169.3155641594613,3.612195895427387
22.359107503278906,2.454934960505378,41.48850897838541,202.94249976870276,2.3201477693356667
21.52942519097101,5.491851061209209,230.32958567620392,154.01439423317498,5.484640532014336
21.94265537801523,2.0701547895654753,66.79841115827941,194.08512188205637,2.39394201793805
21.81797805663112,3.114331867360395,151.01018096426128,173.13793552525235,3.2799008337374924
22.455098690680792,7.046109164314744,47.082503418392335,199.90390475549378,2.1464038364899687
21.900567482379117,5.739431404620896,243.8361014745697,154.67165353139382,5.802933144789808
20.585837912159846,7.586220732658704,253.8588586039007,134.58297556417645,8.077659942701922
20.048399595685215,5.467315375572898,129.40224835419167,155.56591514878377,3.696584373007634
22.83967973390142,4.372681377185533,214.20339234943978,170.9365087688741,4.070988843801778
20.222090554649885,2.3840925315114103,236.98217837371826,146.08142054497543,5.768920403720485
20.627798739507686,5.799500098772389,227.24644692744548,142.91613970689409,6.259083747810729
21.442628390675406,7.357754318238285,28.41011735556712,208.1484664946258,2.108541137468161
22.67453090077455,6.65608675898303,258.2644571668277,155.5490009357415,6.18119532626083
22.16606624906278,3.1675305439868353,258.4457058193488,162.81887436070343,5.039794471742563
22.660745542183065,7.498667229739173,256.01344385751383,153.17913944834334,6.4272429074299575
22.89522589499834,7.041064501456296,194.1200179036557,164.40029237016776,4.276753674635456
22.55788189297608,4.213707809166117,100.95049378139906,185.22247594453398,2.618982296121114
22.943974083113996,7.13772045082213,87.00109541565706,186.72001418716798,2.344985070019783
21.005403630355833,2.163563411189141,267.3537646701312,155.50953416977785,5.592980223398899
21.37385310887053,7.752592789097353,212.86208760118868,146.04608545169998,5.753235818360563
22.949425624086125,6.931972999250362,15.521050077628585,219.04608478082068,1.8406595501403504
20.231968137801907,2.5038223562652284,24.731633999460584,201.35594515075258,2.5184379011872355
21.20331309535585,5.571970323146864,36.65583224189264,198.62994347643763,2.393511872386783
22.484441656611104,2.3099118114595427,167.4395969387911,177.57729190470232,3.145010470412618
20.071103169046644,7.426458078494702,120.0428261817081,155.14709092820863,3.5161908891778006
21.151175524847734,4.166680654626969,251.04934970587632,149.95402271487313,6.067660051410113
